"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.C.5","Percent of private-sector employees enrolled in a purchased health insurance plan that take single coverage","60.8% ","71.0% ","58.1% ","69.4% ","52.0% ","57.9% ","63.0% ","59.6% ","3.55% ","11.25% ","10.75% ","6.45% ","5.95% ","6.19% ","7.08% ","3.89% "
"II.C.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that take single coverage","52.0% ","suppressed","suppressed","85.1% ","50.9% ","49.8% ","suppressed","51.0% ","3.43% ","suppressed","suppressed","7.48% ","11.24% ","3.29% ","suppressed","3.44% "
"II.D.1","Average total family premium (in dollars) per enrolled employee at establishments that offer health insurance","26,094 ","suppressed","21,779 ","25,808 ","27,043 ","25,840 ","24,948 ","26,213 ","552.55 ","suppressed","3330.39 ","2628.10 ","1158.65 ","637.41 ","2993.47 ","526.44 "
"II.D.1.a","Average total family premium (in dollars) for exclusive-provider plans per enrolled employee at establishments that offer health insurance","23,587 ","suppressed","17,448 ","suppressed","suppressed","24,246 ","suppressed","24,154 ","855.43 ","suppressed","1277.46 ","suppressed","suppressed","617.49 ","suppressed","618.54 "
"II.D.1.b","Average total family premium (in dollars) for mixed-provider plans per enrolled employee at establishments that offer health insurance","27,056 ","suppressed","suppressed","suppressed","28,434 ","26,623 ","27,752 ","26,985 ","761.05 ","suppressed","suppressed","suppressed","1527.92 ","886.13 ","3498.90 ","751.91 "
"II.D.1.c","Average total family premium (in dollars) for any-provider plans per enrolled employee at establishments that offer health insurance","25,547 ","suppressed","suppressed","suppressed","26,363 ","23,857 ","suppressed","25,709 ","980.93 ","suppressed","suppressed","suppressed","1514.67 ","924.55 ","suppressed","1017.77 "
"II.D.1.d","Average total family premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","27,457 ","suppressed","21,779 ","suppressed","29,427 ","28,706 ","24,800 ","28,985 ","1316.70 ","suppressed","3330.39 ","suppressed","1661.21 ","1380.63 ","3094.99 ","1005.08 "
"II.D.1.e","Average total family premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","25,644 ","suppressed","suppressed","suppressed","25,956 ","25,579 ","suppressed","25,629 ","579.40 ","suppressed","suppressed","suppressed","1105.53 ","691.11 ","suppressed","581.62 "
"II.D.2","Average total employee contribution (in dollars) per enrolled employee for family coverage at establishments that offer health insurance","5,129 ","suppressed","suppressed","7,937 ","6,694 ","4,083 ","suppressed","4,966 ","551.20 ","suppressed","suppressed","1390.78 ","551.10 ","631.12 ","suppressed","529.45 "
"II.D.2.a","Average total employee contribution (in dollars) for exclusive-provider plans per enrolled employee for family coverage at establishments that offer health insurance","4,169 ","suppressed","suppressed","suppressed","suppressed","4,272 ","suppressed","4,484 ","745.18 ","suppressed","suppressed","suppressed","suppressed","789.81 ","suppressed","753.96 "
"II.D.2.b","Average total employee contribution (in dollars) for mixed-provider plans per enrolled employee for family coverage at establishments that offer health insurance","4,732 ","suppressed","suppressed","5,791 ","6,649 ","3,765 ","suppressed","4,371 ","768.13 ","suppressed","suppressed","368.77 ","1143.38 ","780.37 ","suppressed","683.12 "
"II.D.2.c","Average total employee contribution (in dollars) for any-provider plans per enrolled employee for family coverage at establishments that offer health insurance","7,297 ","suppressed","suppressed","suppressed","6,667 ","suppressed","suppressed","7,128 ","711.37 ","suppressed","suppressed","suppressed","298.63 ","suppressed","suppressed","640.68 "
"II.D.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","7,261 ","suppressed","suppressed","suppressed","5,529 ","10,884 ","suppressed","7,600 ","1252.53 ","suppressed","suppressed","suppressed","995.02 ","1859.85 ","suppressed","1077.79 "
"II.D.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","4,424 ","suppressed","suppressed","suppressed","7,225 ","3,465 ","suppressed","4,411 ","559.36 ","suppressed","suppressed","suppressed","712.78 ","545.62 ","suppressed","561.72 "
"II.D.3","Percent of total premiums contributed (in dollars) by employees enrolled in family coverage at establishments that offer health insurance","19.7% ","suppressed","suppressed","30.8% ","24.8% ","15.8% ","suppressed","18.9% ","1.99% ","suppressed","suppressed","6.03% ","2.28% ","2.29% ","suppressed","1.94% "
"II.D.3.a","Percent of total premiums for exclusive-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","17.7% ","suppressed","suppressed","suppressed","suppressed","17.6% ","suppressed","18.6% ","2.90% ","suppressed","suppressed","suppressed","suppressed","3.13% ","suppressed","3.00% "
"II.D.3.b","Percent of total premiums for mixed-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","17.5% ","suppressed","suppressed","suppressed","23.4% ","14.1% ","suppressed","16.2% ","2.59% ","suppressed","suppressed","suppressed","4.38% ","2.65% ","suppressed","2.31% "
"II.D.3.c","Percent of total premiums for any-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","28.6% ","suppressed","suppressed","73.1% ","25.3% ","26.7% ","suppressed","27.7% ","2.68% ","suppressed","suppressed","3.66% ","1.35% ","5.25% ","suppressed","2.38% "
"II.D.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","26.4% ","suppressed","suppressed","suppressed","18.8% ","37.9% ","suppressed","26.2% ","4.20% ","suppressed","suppressed","suppressed","3.73% ","7.61% ","suppressed","4.08% "
"II.D.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","17.3% ","suppressed","suppressed","suppressed","27.8% ","13.5% ","suppressed","17.2% ","2.08% ","suppressed","suppressed","suppressed","2.71% ","1.95% ","suppressed","2.09% "
"II.D.4","Percent of employees enrolled in a health insurance plan that have family coverage","28.7% ","suppressed","suppressed","14.5% ","35.2% ","29.1% ","23.0% ","29.4% ","2.73% ","suppressed","suppressed","4.20% ","8.87% ","2.86% ","6.07% ","2.97% "
"II.D.4.a","Percent of employees enrolled in a health insurance plan that have family coverage that required no employee contribution","14.3%*","suppressed","suppressed","0% ","5.5%*","17.3%*","suppressed","13.4%*","6.42%*","suppressed","suppressed","0% ","4.72%*","9.43%*","suppressed","6.91%*"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","75.2% ","0% ","0% ","suppressed","68.7% ","91.7% ","suppressed","82.6% ","4.93% ","0% ","0% ","suppressed","14.71% ","3.15% ","suppressed","4.37% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","25.7% ","suppressed","suppressed","19.2% ","33.3% ","22.1% ","27.3% ","24.9% ","3.29% ","suppressed","suppressed","5.33% ","6.73% ","4.03% ","6.94% ","3.48% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","29.8% ","suppressed","suppressed","suppressed","36.2%*","29.9% ","suppressed","30.6% ","3.49% ","suppressed","suppressed","suppressed","12.31%*","3.14% ","suppressed","3.55% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","18,492 ","suppressed","suppressed","17,153 ","18,870 ","18,817 ","13,947 ","18,824 ","507.83 ","suppressed","suppressed","1752.64 ","1083.62 ","592.54 ","1499.71 ","508.27 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","18,610 ","suppressed","suppressed","18,243 ","20,668 ","20,111 ","suppressed","20,191 ","1265.33 ","suppressed","suppressed","2408.84 ","1930.43 ","2244.81 ","suppressed","1299.38 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","18,458 ","suppressed","suppressed","14,635 ","17,845 ","18,659 ","14,726 ","18,525 ","540.63 ","suppressed","suppressed","1105.08 ","1062.42 ","605.09 ","1452.06 ","546.27 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,013 ","suppressed","suppressed","5,527 ","5,314 ","3,558 ","5,036 ","3,938 ","294.37 ","suppressed","suppressed","1031.50 ","605.00 ","348.23 ","401.35 ","311.95 "
