"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","52.1% ","0% ","suppressed","2.5%*","17.2%*","89.0% ","12.1%*","62.0% ","5.86% ","0% ","suppressed","2.12%*","8.18%*","4.61% ","6.12%*","6.56% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","25.4% ","27.9% ","29.2%*","28.4% ","26.7% ","15.9% ","29.5% ","23.5% ","2.40% ","6.97% ","9.50%*","3.71% ","3.94% ","4.18% ","4.12% ","2.76% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","27.5% ","suppressed","suppressed","suppressed","29.9% ","27.3% ","suppressed","27.4% ","1.86% ","suppressed","suppressed","suppressed","2.51% ","2.05% ","suppressed","1.90% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","19,960 ","suppressed","16,448 ","19,599 ","22,394 ","19,688 ","18,465 ","20,135 ","1426.47 ","suppressed","1121.15 ","1351.35 ","1792.33 ","2076.39 ","1431.64 ","1591.21 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","19,604 ","suppressed","suppressed","19,872 ","20,795 ","18,311 ","19,237 ","19,709 ","798.79 ","suppressed","suppressed","1405.74 ","1716.97 ","884.83 ","1759.65 ","899.90 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","20,150 ","suppressed","16,490 ","15,857 ","27,272 ","19,872 ","16,276 ","20,319 ","2155.77 ","suppressed","910.68 ","283.09 ","3328.17 ","2361.64 ","692.53 ","2257.14 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,778 ","suppressed","suppressed","6,041 ","6,320 ","4,221 ","4,715 ","4,785 ","485.86 ","suppressed","suppressed","1213.18 ","1559.14 ","517.16 ","803.52 ","534.85 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,482 ","suppressed","suppressed","5,903 ","5,815*","5,573 ","3,906 ","5,933 ","841.95 ","suppressed","suppressed","1297.07 ","2019.37*","344.01 ","844.16 ","1034.57 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,402 ","suppressed","suppressed","7,928 ","7,861 ","4,041 ","suppressed","4,289 ","552.43 ","suppressed","suppressed","141.54 ","710.21 ","566.13 ","suppressed","560.71 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","23.9% ","suppressed","suppressed","30.8% ","28.2% ","21.4% ","25.5% ","23.8% ","2.20% ","suppressed","suppressed","6.21% ","7.27% ","2.17% ","4.57% ","2.38% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.0% ","suppressed","suppressed","29.7% ","28.0%*","30.4% ","20.3% ","30.1% ","4.43% ","suppressed","suppressed","6.46% ","10.38%*","2.75% ","3.85% ","5.47% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","21.8% ","suppressed","suppressed","50% ","28.8% ","20.3% ","suppressed","21.1% ","2.22% ","suppressed","suppressed","0% ","2.43% ","2.30% ","suppressed","2.18% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.4% ","8.7%*","10.7%*","15.8% ","12.2% ","21.5% ","10.2% ","19.0% ","1.65% ","4.69%*","4.10%*","2.89% ","2.92% ","2.20% ","2.45% ","1.90% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.2%*","suppressed","suppressed","2.0%*","6.8%*","0.6%*","24.7%*","1.9%*","1.75%*","suppressed","suppressed","1.66%*","6.02%*","0.49%*","11.40%*","1.18%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","65.2% ","0% ","suppressed","6.8%*","24.7%*","88.2% ","26.1%*","69.8% ","6.42% ","0% ","suppressed","5.41%*","10.10%*","5.52% ","11.99%*","6.64% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","12.1% ","8.7%*","5.4%*","15.6% ","10.9% ","14.5% ","8.6% ","13.8% ","1.67% ","4.69%*","2.37%*","3.03% ","3.17% ","2.86% ","2.42% ","2.27% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","22.7% ","suppressed","suppressed","20.2% ","19.3% ","23.0% ","suppressed","22.7% ","2.13% ","suppressed","suppressed","1.31% ","1.47% ","2.36% ","suppressed","2.20% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","96.1% ","90.5% ","93.3% ","98.5% ","91.2% ","98.3% ","94.7% ","96.4% ","1.16% ","5.91% ","6.53% ","1.06% ","4.33% ","0.97% ","2.62% ","1.29% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,809 ","1,833 ","2,298 ","2,158 ","2,198 ","1,490 ","2,056 ","1,752 ","107.23 ","310.95 ","145.54 ","224.39 ","285.18 ","144.86 ","187.87 ","122.95 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,370 ","3,595 ","4,467 ","4,346 ","4,533 ","2,489 ","4,104 ","3,192 ","215.31 ","426.38 ","420.96 ","403.34 ","436.92 ","263.37 ","305.71 ","243.95 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","65.7% ","94.6% ","82.8% ","74.8% ","55.2% ","63.2% ","87.7% ","60.9% ","5.20% ","3.50% ","8.98% ","8.02% ","12.63% ","7.22% ","4.54% ","6.11% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","33 ","29 ","34 ","25 ","23 ","31 ","25 ","0.98 ","2.43 ","1.76 ","3.11 ","1.69 ","1.08 ","1.46 ","1.12 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","16.6% ","suppressed","suppressed","suppressed","19.6% ","15.8% ","suppressed","16.5% ","1.02% ","suppressed","suppressed","suppressed","0.41% ","1.10% ","suppressed","1.04% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","20.5% ","0.5%*","5.0%*","0.9%*","17.6%*","30.2% ","1.9%*","24.6% ","3.61% ","0.52%*","4.94%*","0.61%*","10.43%*","5.74% ","1.53%*","4.41% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.9% ","83.7% ","100% ","94.6% ","99.9% ","93.3% ","93.2% ","95.2% ","2.62% ","8.57% ","0% ","3.28% ","0.09% ","4.94% ","2.88% ","3.17% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","90.8% ","80.4% ","85.3% ","78.1% ","98.7% ","92.6% ","75.9% ","94.6% ","3.85% ","10.30% ","10.37% ","12.61% ","0.99% ","6.25% ","9.63% ","4.08% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,213 ","6,992 ","5,577 ","4,429 ","4,147 ","3,742 ","5,575 ","3,898 ","255.87 ","440.60 ","585.77 ","276.00 ","836.13 ","205.25 ","349.18 ","279.94 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,195 ","suppressed","10,927 ","9,406 ","9,531 ","6,596 ","10,899 ","7,655 ","445.21 ","suppressed","1379.27 ","940.57 ","885.88 ","443.71 ","969.72 ","472.75 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","49.0% ","59.8% ","84.7% ","68.0% ","41.6%*","42.3% ","69.2% ","44.2% ","5.18% ","16.05% ","8.91% ","9.29% ","12.86%*","6.32% ","7.95% ","5.76% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","58.1% ","suppressed","suppressed","49.4% ","70.5% ","73.7% ","27.6%*","69.4% ","4.97% ","suppressed","suppressed","11.17% ","10.14% ","6.44% ","9.12%*","5.29% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","12.6% ","13.4%*","7.7%*","22.1%*","5.2%*","14.1%*","18.1%*","11.3% ","2.77% ","7.93%*","6.78%*","8.65%*","2.73%*","4.23%*","6.77%*","3.00% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","8.5%*","6.3%*","7.6%*","8.0%*","1.2%*","12.5%*","6.1%*","9.1%*","4.81%*","4.91%*","6.27%*","5.70%*","0.83%*","8.95%*","3.00%*","5.88%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.9% ","0% ","0% ","1.0%*","37.1% ","29.2% ","0.2%*","29.5% ","4.17% ","0% ","0% ","0.72%*","8.38% ","6.31% ","0.24%*","4.96% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","5.9%*","20.5%*","0% ","1.0%*","14.9%*","2.0%*","6.3%*","5.9%*","3.05%*","16.38%*","0% ","0.97%*","9.44%*","1.19%*","5.62%*","3.53%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","28.5% ","6.9%*","9.9%*","33.6% ","29.3%*","31.2% ","19.1%*","30.7% ","3.95% ","6.22%*","5.78%*","9.43% ","10.13%*","5.47% ","6.77%*","4.71% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","20.5% ","52.9%*","74.8% ","34.4% ","12.3%*","11.1% ","50.1% ","13.5% ","3.20% ","16.60%*","10.22% ","8.32% ","5.57%*","3.15% ","8.36% ","2.87% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","49.8% ","suppressed","84.9% ","79.3% ","50.1% ","38.0% ","69.8% ","44.8% ","4.69% ","suppressed","10.09% ","8.63% ","9.46% ","5.96% ","8.79% ","5.01% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","62.0% ","suppressed","suppressed","49.5% ","67.5% ","68.2% ","54.9% ","64.7% ","6.23% ","suppressed","suppressed","13.77% ","11.04% ","11.00% ","12.90% ","7.22% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","18.0% ","suppressed","suppressed","12.4%*","6.7%*","23.4%*","21.3%*","17.2%*","5.06% ","suppressed","suppressed","7.20%*","3.35%*","8.64%*","7.85%*","6.06%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.4%*","suppressed","suppressed","7.2%*","0.3%*","3.7%*","suppressed","3.2%*","1.43%*","suppressed","suppressed","5.11%*","0.27%*","2.34%*","suppressed","1.65%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","25.6% ","0% ","0% ","0.4%*","40.5% ","31.6% ","0% ","31.9% ","4.89% ","0% ","0% ","0.45%*","11.54% ","7.22% ","0% ","5.91% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.2%*","suppressed","0% ","0.7%*","2.3%*","suppressed","suppressed","2.9%*","1.72%*","suppressed","0% ","0.77%*","1.60%*","suppressed","suppressed","1.94%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.9% ","suppressed","suppressed","39.2%*","33.8% ","25.9% ","38.3% ","29.0% ","4.04% ","suppressed","suppressed","11.99%*","8.03% ","4.99% ","10.76% ","4.15% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","18.9% ","suppressed","suppressed","40.0% ","16.3%*","12.1%*","31.5% ","15.8% ","3.72% ","suppressed","suppressed","11.47% ","6.59%*","5.02%*","9.35% ","3.95% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","70.6% ","95.1% ","100% ","85.1% ","67.6% ","63.0% ","95.6% ","65.2% ","5.22% ","3.42% ","0% ","6.03% ","14.62% ","7.29% ","3.11% ","6.19% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","41 ","61 ","54 ","45 ","34 ","37 ","51 ","37 ","1.88 ","4.19 ","7.17 ","3.13 ","3.81 ","2.42 ","3.04 ","2.04 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","17.7% ","suppressed","suppressed","suppressed","19.7% ","16.2% ","suppressed","17.7% ","1.17% ","suppressed","suppressed","suppressed","0.33% ","1.18% ","suppressed","1.18% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","21.4% ","0% ","0% ","suppressed","20.6%*","30.4% ","0.8%*","25.9% ","3.60% ","0% ","0% ","suppressed","9.28%*","5.94% ","0.77%*","4.39% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","6.0% ","35.1%*","suppressed","suppressed","12.0%*","1.7%*","11.5%*","4.8%*","1.68% ","13.44%*","suppressed","suppressed","5.98%*","0.81%*","4.60%*","1.75%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","32.6% ","42.6%*","72.7% ","64.5% ","36.0% ","18.3% ","54.8% ","27.8% ","3.72% ","13.44%*","9.65% ","9.85% ","9.70% ","4.50% ","7.98% ","4.22% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","343 ","suppressed","suppressed","suppressed","suppressed","61 ","suppressed","241 ","86.59 ","suppressed","suppressed","suppressed","suppressed","9.71 ","suppressed","57.88 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","574 ","611 ","suppressed","804 ","524*","380 ","618 ","556 ","73.95 ","80.99 ","suppressed","113.99 ","195.85*","72.29 ","112.61 ","92.47 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","17.3% ","suppressed","suppressed","20.0% ","20.5% ","15.9% ","19.4% ","17.1% ","0.76% ","suppressed","suppressed","3.14% ","0.72% ","0.91% ","2.05% ","0.82% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","56.9% ","25.7%*","27.6%*","36.6% ","43.7%*","73.5% ","36.8% ","61.3% ","5.12% ","12.76%*","9.70%*","9.94% ","14.42%*","6.90% ","7.99% ","6.09% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","5.8%*","1.8%*","18.8%*","15.7%*","5.8%*","2.3%*","13.0%*","4.2%*","1.76%*","1.85%*","9.00%*","8.42%*","3.12%*","1.69%*","5.43%*","1.75%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","699 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","919 ","126.08 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","82.65 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","47.6% ","56.6% ","82.2% ","69.7% ","45.4% ","38.8% ","68.2% ","43.2% ","4.48% ","13.62% ","8.70% ","8.92% ","10.70% ","5.75% ","7.35% ","4.95% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","66.1% ","33.6%*","60.0% ","48.4% ","72.7% ","71.6% ","44.9% ","70.7% ","4.60% ","12.53%*","11.19% ","9.91% ","9.19% ","6.83% ","7.61% ","5.27% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","79.5% ","suppressed","72.8% ","67.2% ","47.7% ","95.2% ","79.5% ","79.4% ","4.77% ","suppressed","13.97% ","11.60% ","8.67% ","2.62% ","7.85% ","5.32% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","3,410 ","suppressed","5,689 ","6,140 ","4,327 ","2,649 ","5,475 ","3,112 ","310.56 ","suppressed","476.21 ","959.92 ","522.64 ","332.42 ","689.02 ","312.31 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","5,918 ","suppressed","suppressed","11,689 ","9,382 ","4,860 ","suppressed","5,449 ","812.49 ","suppressed","suppressed","2190.13 ","923.60 ","865.70 ","suppressed","818.96 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","6,527 ","suppressed","8,425 ","10,653 ","9,462 ","5,016 ","9,877 ","6,008 ","543.50 ","suppressed","341.43 ","1203.41 ","832.07 ","554.69 ","1008.89 ","547.85 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","880*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","332.54*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","36.0% ","suppressed","32.9% ","27.4% ","23.8% ","40.3% ","32.8% ","36.3% ","2.39% ","suppressed","5.68% ","2.88% ","1.82% ","2.82% ","3.96% ","2.62% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","6,251 ","suppressed","suppressed","5,681 ","5,132 ","6,755 ","7,165 ","6,142 ","574.62 ","suppressed","suppressed","607.54 ","1333.74 ","604.31 ","897.25 ","620.57 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","12,179 ","suppressed","suppressed","12,042 ","15,130 ","11,611 ","15,409 ","11,999 ","996.11 ","suppressed","suppressed","2105.92 ","1778.20 ","1231.89 ","1380.60 ","1034.78 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","12,495 ","suppressed","suppressed","11,149 ","12,164 ","12,937 ","12,324 ","12,516 ","922.75 ","suppressed","suppressed","1568.60 ","1726.73 ","1331.26 ","1221.10 ","1024.44 "

