"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.3.a","Percent of total premiums for exclusive-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","18.3% ","0.4%*","suppressed","65.9% ","40.6% ","12.3% ","25.0%*","17.2% ","3.28% ","0.50%*","suppressed","7.53% ","7.02% ","2.60% ","9.69%*","3.29% "
"II.D.3.b","Percent of total premiums for mixed-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","26.8% ","suppressed","suppressed","36.1% ","22.4% ","24.2% ","37.4% ","24.5% ","2.48% ","suppressed","suppressed","6.73% ","2.96% ","2.21% ","10.58% ","1.81% "
"II.D.3.c","Percent of total premiums for any-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","19.5% ","0% ","suppressed","suppressed","23.5% ","15.3% ","suppressed","21.0% ","3.17% ","0% ","suppressed","suppressed","6.07% ","1.29% ","suppressed","3.51% "
"II.D.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","29.4% ","31.4%*","suppressed","43.7% ","25.0% ","27.4% ","32.0% ","28.2% ","3.21% ","13.33%*","suppressed","6.83% ","3.59% ","3.72% ","8.01% ","2.70% "
"II.D.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","18.6% ","suppressed","suppressed","39.2% ","26.7% ","16.5% ","suppressed","18.5% ","1.72% ","suppressed","suppressed","7.68% ","3.87% ","1.87% ","suppressed","1.74% "
"II.D.4","Percent of employees enrolled in a health insurance plan that have family coverage","26.2% ","40.6% ","23.9% ","17.5% ","23.1% ","27.9% ","28.9% ","25.8% ","1.42% ","9.82% ","5.62% ","2.90% ","1.56% ","1.98% ","4.39% ","1.50% "
"II.D.4.a","Percent of employees enrolled in a health insurance plan that have family coverage that required no employee contribution","10.2% ","56.9% ","suppressed","14.8%*","4.8%*","2.8%*","43.9% ","3.6%*","2.33% ","12.77% ","suppressed","6.42%*","2.42%*","1.50%*","8.69% ","1.29%*"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","48.2% ","1.1%*","suppressed","16.1%*","46.4% ","61.4% ","6.9%*","56.2% ","6.08% ","1.17%*","suppressed","6.85%*","8.61% ","10.30% ","2.98%*","7.46% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","26.2% ","40.8% ","22.5% ","18.2% ","23.9% ","27.7% ","29.7% ","25.0% ","2.33% ","10.0% ","5.81% ","3.24% ","1.83% ","4.18% ","4.74% ","2.77% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","26.2% ","suppressed","suppressed","14.4%*","22.3% ","28.0% ","21.1%*","26.4% ","1.55% ","suppressed","suppressed","5.39%*","2.42% ","1.89% ","7.56%*","1.57% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","20,784 ","20,715 ","28,750 ","20,737 ","19,958 ","20,529 ","23,553 ","20,376 ","511.23 ","3742.86 ","3156.57 ","1055.91 ","1182.94 ","621.17 ","1509.71 ","531.23 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","20,818 ","21,417 ","28,770 ","21,108 ","21,011 ","19,049 ","24,162 ","19,809 ","685.98 ","3869.67 ","3280.08 ","1244.39 ","1223.63 ","625.88 ","1685.57 ","580.86 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","20,753 ","suppressed","suppressed","19,079 ","18,849 ","21,398 ","19,087 ","20,805 ","763.75 ","suppressed","suppressed","1214.14 ","2163.17 ","770.96 ","1552.20 ","784.57 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,842 ","suppressed","suppressed","7,724 ","5,024 ","4,174 ","6,460 ","4,604 ","296.60 ","suppressed","suppressed","1058.25 ","694.06 ","341.86 ","1167.59 ","294.39 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,939 ","suppressed","suppressed","8,403 ","5,433 ","5,232 ","6,986 ","5,624 ","465.23 ","suppressed","suppressed","1176.59 ","1068.95 ","493.37 ","1305.87 ","454.85 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,796 ","suppressed","suppressed","suppressed","4,592 ","3,553 ","suppressed","3,833 ","305.68 ","suppressed","suppressed","suppressed","966.34 ","294.92 ","suppressed","314.86 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","23.3% ","suppressed","suppressed","37.2% ","25.2% ","20.3% ","27.4% ","22.6% ","1.50% ","suppressed","suppressed","4.78% ","3.04% ","1.93% ","5.11% ","1.54% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.5% ","suppressed","suppressed","39.8% ","25.9% ","27.5% ","28.9% ","28.4% ","2.15% ","suppressed","suppressed","5.31% ","4.30% ","2.59% ","5.63% ","2.11% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","18.3% ","suppressed","suppressed","suppressed","24.4% ","16.6% ","suppressed","18.4% ","1.49% ","suppressed","suppressed","suppressed","4.41% ","1.48% ","suppressed","1.53% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.0% ","8.0%*","15.4% ","16.7% ","17.0% ","18.0% ","14.7% ","17.4% ","0.90% ","2.82%*","4.22% ","2.04% ","1.21% ","1.36% ","2.22% ","0.98% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","7.3% ","suppressed","suppressed","16.3%*","4.3%*","3.1%*","32.2% ","3.7%*","1.72% ","suppressed","suppressed","6.55%*","2.01%*","1.79%*","8.04% ","1.39%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","51.2% ","suppressed","suppressed","18.3%*","48.7% ","63.0% ","12.0%*","57.0% ","5.81% ","suppressed","suppressed","6.88%*","9.12% ","9.58% ","5.08%*","6.79% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.0% ","7.7%*","16.0% ","16.9% ","16.8% ","17.2% ","14.3% ","16.6% ","1.57% ","2.83%*","4.49% ","2.39% ","1.67% ","3.15% ","2.42% ","1.91% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.1% ","suppressed","suppressed","15.6% ","17.2% ","18.5% ","18.6% ","18.0% ","0.85% ","suppressed","suppressed","3.45% ","1.66% ","1.04% ","2.87% ","0.87% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","83.5% ","65.1% ","73.5% ","88.6% ","89.8% ","82.6% ","73.2% ","85.3% ","3.17% ","8.90% ","9.11% ","3.74% ","2.63% ","5.29% ","4.94% ","3.62% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,912 ","2,354 ","2,476 ","2,770 ","2,010 ","1,575 ","2,427 ","1,833 ","97.17 ","440.15 ","449.49 ","222.34 ","176.58 ","128.00 ","222.69 ","105.81 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,624 ","3,897 ","suppressed","5,436 ","3,717 ","3,360 ","4,089 ","3,551 ","212.17 ","184.72 ","suppressed","414.71 ","478.77 ","279.71 ","575.80 ","229.65 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","66.0% ","77.3% ","66.0% ","58.3% ","62.9% ","67.5% ","66.8% ","65.8% ","3.42% ","7.67% ","9.81% ","8.15% ","7.12% ","4.91% ","5.69% ","3.90% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","31 ","24 ","28 ","25 ","27 ","27 ","27 ","1.17 ","6.41 ","2.48 ","2.27 ","0.97 ","1.80 ","2.95 ","1.27 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","18.8% ","20.1% ","suppressed","19.3% ","19.8% ","18.0% ","22.2% ","18.4% ","1.08% ","1.15% ","suppressed","1.68% ","1.87% ","1.44% ","2.71% ","1.15% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","29.9% ","12.1%*","7.6%*","32.8% ","21.8% ","36.1% ","19.7% ","31.6% ","3.42% ","7.79%*","4.56%*","7.72% ","4.80% ","5.46% ","5.30% ","3.91% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.6% ","87.2% ","89.3% ","86.1% ","89.5% ","96.2% ","84.8% ","93.9% ","1.62% ","6.51% ","5.97% ","4.76% ","4.42% ","1.76% ","4.26% ","1.73% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.8% ","69.1% ","87.3% ","90.3% ","89.6% ","96.1% ","77.7% ","94.5% ","2.21% ","10.60% ","9.57% ","4.73% ","5.35% ","2.26% ","6.59% ","2.12% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,725 ","5,638 ","6,110 ","5,938 ","4,958 ","4,193 ","5,982 ","4,529 ","213.21 ","679.27 ","451.65 ","262.00 ","195.52 ","354.41 ","304.80 ","240.48 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,796 ","14,522 ","suppressed","11,683 ","9,284 ","9,399 ","12,027 ","9,437 ","529.82 ","1081.86 ","suppressed","564.88 ","470.42 ","781.64 ","1113.63 ","584.60 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","49.4% ","54.2% ","38.4% ","71.5% ","57.4% ","41.6% ","52.2% ","48.9% ","4.05% ","14.02% ","10.48% ","6.73% ","5.96% ","6.48% ","6.85% ","4.60% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","55.7% ","suppressed","suppressed","38.0%*","58.4% ","64.8% ","33.6% ","59.7% ","4.55% ","suppressed","suppressed","11.92%*","9.00% ","5.50% ","10.07% ","4.91% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","14.9% ","19.0%*","12.9%*","3.6%*","11.5%*","18.7%*","11.7%*","15.4% ","3.33% ","9.27%*","6.09%*","1.55%*","3.95%*","5.71%*","3.76%*","3.85% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.2% ","9.0%*","7.9%*","9.0%*","5.0%*","0.2%*","11.6%*","1.8%*","0.85% ","8.67%*","4.31%*","3.98%*","2.07%*","0.17%*","4.33%*","0.62%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.5% ","13.4%*","35.1%*","14.7%*","19.3% ","34.5% ","20.9% ","28.7% ","3.72% ","6.70%*","10.72%*","4.73%*","4.03% ","6.40% ","5.03% ","4.28% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","5.0% ","suppressed","5.7%*","1.2%*","6.8%*","5.0%*","3.6%*","5.2% ","1.21% ","suppressed","3.33%*","0.88%*","2.71%*","1.82%*","1.60%*","1.39% "
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","27.5% ","11.8%*","20.4%*","27.2%*","33.5% ","26.9% ","17.5%*","29.2% ","3.24% ","7.66%*","10.65%*","8.64%*","6.88% ","4.51% ","5.54%*","3.64% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","21.9% ","42.4%*","18.0%*","44.3% ","23.8% ","14.6% ","34.7% ","19.7% ","2.83% ","15.54%*","5.77%*","9.87% ","5.17% ","3.43% ","7.27% ","3.04% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","47.4% ","49.6% ","suppressed","70.5% ","50.8% ","45.2% ","45.3% ","47.8% ","4.93% ","12.57% ","suppressed","8.16% ","8.11% ","7.42% ","8.61% ","5.63% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","52.8% ","suppressed","suppressed","23.1%*","66.0% ","57.2% ","26.8%*","57.6% ","7.13% ","suppressed","suppressed","9.79%*","8.75% ","11.36% ","11.10%*","8.27% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","13.7% ","suppressed","suppressed","5.4%*","11.5%*","16.4%*","8.7%*","14.7% ","3.48% ","suppressed","suppressed","3.71%*","5.23%*","5.45%*","3.66%*","4.10% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.1%*","30.4%*","0% ","10.2%*","4.2%*","0.0%*","19.2%*","1.1%*","1.64%*","13.03%*","0% ","5.66%*","2.13%*","0.00%*","7.96%*","0.53%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.8% ","13.0%*","suppressed","10.7%*","21.2% ","32.3% ","22.4%*","28.9% ","4.37% ","8.61%*","suppressed","4.67%*","5.36% ","6.69% ","7.81%*","5.00% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","7.1%*","suppressed","suppressed","suppressed","12.2%*","6.1%*","4.4%*","7.6%*","2.14%*","suppressed","suppressed","suppressed","5.28%*","2.93%*","2.09%*","2.53%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","25.0% ","10.1%*","suppressed","16.3%*","33.6% ","25.9% ","12.1%*","27.6% ","3.51% ","7.65%*","suppressed","6.59%*","8.10% ","4.74% ","5.27%*","3.97% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","22.4% ","39.5%*","suppressed","54.2% ","17.3% ","19.4%*","33.1% ","20.3% ","4.70% ","12.53%*","suppressed","10.61% ","4.30% ","7.27%*","8.52% ","5.38% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","66.5% ","91.6% ","67.4% ","59.4% ","62.2% ","67.0% ","73.5% ","65.3% ","3.43% ","3.87% ","9.80% ","8.09% ","7.29% ","4.91% ","5.45% ","3.93% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","49 ","47 ","44 ","54 ","43 ","51 ","45 ","49 ","2.53 ","4.26 ","4.26 ","5.42 ","2.55 ","4.00 ","2.49 ","2.95 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.3% ","20.0% ","suppressed","20.9% ","19.6% ","18.5% ","22.5% ","18.9% ","1.10% ","1.01% ","suppressed","2.32% ","1.82% ","1.45% ","2.69% ","1.18% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","30.7% ","13.8%*","7.6%*","32.6% ","22.2% ","37.3% ","19.8% ","32.7% ","3.41% ","7.90%*","4.56%*","7.70% ","4.74% ","5.47% ","5.32% ","3.91% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.9% ","21.5%*","23.7%*","suppressed","3.1%*","1.0%*","17.5% ","1.6%*","0.96% ","10.10%*","8.12%*","suppressed","1.77%*","0.56%*","4.89% ","0.62%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","34.4% ","46.1% ","32.6% ","24.2% ","41.1% ","32.6% ","32.9% ","34.6% ","4.31% ","9.90% ","9.02% ","5.03% ","6.76% ","6.90% ","5.22% ","4.98% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","307 ","suppressed","suppressed","suppressed","suppressed","297 ","suppressed","221 ","67.67 ","suppressed","suppressed","suppressed","suppressed","14.43 ","suppressed","42.31 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","451 ","575 ","745 ","643 ","384 ","417 ","597 ","427 ","35.45 ","146.77 ","145.29 ","83.87 ","34.80 ","52.28 ","96.10 ","36.17 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.3% ","25.3% ","22.2% ","23.4% ","21.7% ","19.2% ","20.9% ","20.2% ","0.95% ","2.91% ","3.87% ","3.91% ","2.01% ","1.12% ","1.53% ","1.04% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","67.4% ","24.0%*","42.5% ","71.1% ","47.3% ","80.8% ","47.3% ","70.9% ","3.80% ","8.67%*","10.77% ","6.05% ","5.94% ","5.32% ","6.17% ","4.24% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","6.3% ","14.4%*","5.7%*","24.5%*","5.2%*","2.8%*","14.2%*","4.9%*","1.61% ","8.99%*","3.23%*","9.90%*","2.09%*","1.33%*","4.48%*","1.71%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","295 ","100 ","suppressed","171 ","suppressed","520*","215*","335*","75.47 ","0.00 ","suppressed","16.20 ","suppressed","280.24*","87.54*","106.36*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","46.7% ","50.8% ","29.1%*","69.5% ","54.6% ","40.6% ","47.1% ","46.7% ","3.95% ","9.87% ","8.96%*","6.03% ","6.51% ","6.13% ","5.86% ","4.52% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","70.9% ","67.1% ","64.7% ","70.7% ","63.8% ","74.6% ","69.1% ","71.2% ","3.74% ","8.50% ","10.59% ","8.90% ","6.31% ","5.66% ","5.39% ","4.29% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","92.7% ","95.7% ","80.8% ","84.1% ","80.3% ","98.9% ","88.2% ","93.4% ","2.29% ","3.26% ","11.91% ","6.60% ","9.00% ","0.62% ","4.76% ","2.54% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,929 ","3,418 ","12,952*","5,744 ","5,966 ","4,088 ","6,692*","4,636 ","413.26 ","416.83 ","7319.73*","461.22 ","801.18 ","405.19 ","2079.86*","349.23 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","10,640 ","suppressed","suppressed","8,735 ","11,770 ","8,319 ","21,639*","9,066 ","1564.72 ","suppressed","suppressed","807.00 ","2295.26 ","1036.77 ","10150.42*","955.52 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","11,940 ","suppressed","suppressed","11,681 ","12,536 ","9,012 ","26,137*","9,708 ","2104.21 ","suppressed","suppressed","905.60 ","1911.32 ","811.89 ","14362.20*","744.49 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","334 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","71.43 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","568 ","suppressed","suppressed","654 ","538 ","495 ","suppressed","525 ","51.69 ","suppressed","suppressed","121.95 ","36.63 ","54.12 ","suppressed","40.96 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","40.8% ","37.7% ","30.8% ","39.2% ","39.9% ","42.0% ","34.9% ","41.8% ","1.34% ","4.96% ","5.16% ","2.67% ","3.62% ","1.59% ","2.65% ","1.41% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,791 ","7,762 ","9,472 ","12,008 ","8,996 ","9,853 ","10,097 ","9,746 ","613.06 ","1316.15 ","945.05 ","1990.96 ","699.55 ","939.00 ","998.21 ","688.54 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","18,838 ","suppressed","17,113 ","21,177 ","16,668 ","19,456 ","18,652 ","18,859 ","1626.89 ","suppressed","2673.77 ","2177.72 ","1526.25 ","2452.18 ","1766.28 ","1794.90 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","19,750 ","suppressed","suppressed","20,803 ","16,902 ","20,614 ","20,194 ","19,666 ","1343.58 ","suppressed","suppressed","2133.62 ","1286.58 ","2062.24 ","2886.11 ","1502.79 "

