"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","19,596 ","suppressed","24,289 ","20,308 ","20,373 ","19,028 ","23,742 ","19,384 ","647.78 ","suppressed","364.02 ","1759.60 ","2028.82 ","574.68 ","776.51 ","651.15 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","5,016 ","suppressed","suppressed","6,756 ","5,167 ","5,113 ","3,694 ","5,238 ","329.14 ","suppressed","suppressed","658.52 ","343.87 ","525.73 ","847.01 ","343.67 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,371 ","suppressed","suppressed","6,816 ","5,541 ","5,701 ","4,261 ","5,833 ","468.11 ","suppressed","suppressed","671.43 ","481.64 ","1510.92 ","761.76 ","569.58 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,792 ","suppressed","suppressed","suppressed","4,778 ","4,992 ","suppressed","4,959 ","447.60 ","suppressed","suppressed","suppressed","400.94 ","557.36 ","suppressed","428.43 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","25.9% ","suppressed","suppressed","34.7% ","26.1% ","27.2% ","18.3% ","27.3% ","1.83% ","suppressed","suppressed","4.32% ","2.16% ","2.85% ","4.64% ","1.88% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.4% ","suppressed","31.9% ","35.3% ","28.7% ","32.3% ","22.1% ","31.1% ","2.80% ","suppressed","5.69% ","4.47% ","3.59% ","9.30% ","4.03% ","3.54% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","24.5% ","suppressed","suppressed","suppressed","23.5% ","26.2% ","suppressed","25.6% ","2.39% ","suppressed","suppressed","suppressed","1.72% ","2.94% ","suppressed","2.22% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.3% ","25.7% ","18.6%*","13.7% ","17.3% ","19.3% ","19.4% ","18.1% ","1.18% ","6.83% ","6.82%*","1.48% ","2.78% ","1.28% ","3.40% ","1.25% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","10.2% ","73.3% ","suppressed","8.1%*","5.6%*","3.1%*","47.6% ","3.9%*","2.87% ","12.58% ","suppressed","5.16%*","3.22%*","1.98%*","11.21% ","1.61%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","61.3% ","suppressed","suppressed","11.8%*","49.1% ","82.9% ","20.7%*","68.1% ","4.76% ","suppressed","suppressed","6.12%*","11.14% ","4.87% ","13.16%*","5.02% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.0% ","26.5% ","11.1% ","13.7% ","19.3% ","13.3% ","16.7% ","15.8% ","1.35% ","7.18% ","3.14% ","1.63% ","2.06% ","2.76% ","2.39% ","1.63% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.0% ","suppressed","suppressed","13.9% ","15.6% ","21.3% ","suppressed","19.4% ","1.76% ","suppressed","suppressed","2.24% ","4.55% ","0.95% ","suppressed","1.68% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","90.4% ","97.8% ","77.7% ","90.4% ","89.5% ","91.8% ","87.9% ","90.8% ","1.91% ","2.24% ","7.91% ","5.89% ","3.78% ","2.63% ","3.71% ","2.14% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,990 ","2,619 ","1,509 ","2,347 ","1,960 ","1,941 ","1,975 ","1,992 ","125.89 ","322.27 ","308.79 ","231.56 ","145.30 ","225.76 ","191.73 ","141.23 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,662 ","3,789 ","4,634 ","4,171 ","3,488 ","3,543 ","4,460 ","3,538 ","246.53 ","757.45 ","808.77 ","507.31 ","322.48 ","441.23 ","472.30 ","271.18 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","58.5% ","69.1% ","76.7% ","58.4% ","67.2% ","50.1% ","69.7% ","56.7% ","3.26% ","9.49% ","8.64% ","7.21% ","5.94% ","4.61% ","5.14% ","3.69% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","37 ","29 ","25 ","28 ","25 ","31 ","26 ","0.89 ","4.16 ","2.91 ","2.09 ","1.13 ","1.50 ","1.99 ","0.95 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","19.5% ","suppressed","suppressed","23.4% ","18.9% ","19.2% ","19.9% ","19.5% ","0.57% ","suppressed","suppressed","1.28% ","0.92% ","0.80% ","1.50% ","0.60% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","35.7% ","21.2%*","4.2%*","33.4% ","33.3% ","42.4% ","16.8% ","38.7% ","3.19% ","8.47%*","2.40%*","6.79% ","6.13% ","4.70% ","3.61% ","3.60% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.2% ","84.5% ","93.7% ","87.2% ","92.0% ","93.7% ","87.5% ","92.9% ","1.55% ","11.59% ","3.81% ","3.97% ","2.97% ","2.19% ","3.73% ","1.68% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","87.2% ","79.4% ","85.4% ","76.5% ","90.7% ","88.8% ","73.7% ","89.3% ","2.43% ","14.12% ","8.43% ","9.35% ","3.57% ","3.22% ","7.75% ","2.43% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,240 ","5,151 ","3,921 ","4,430 ","3,932 ","4,390 ","4,413 ","4,215 ","138.95 ","355.60 ","624.17 ","387.56 ","208.79 ","214.56 ","350.31 ","150.09 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,243 ","10,950 ","10,718 ","8,195 ","7,764 ","8,143 ","10,836 ","7,904 ","331.48 ","787.54 ","1583.30 ","1501.08 ","409.63 ","467.10 ","730.44 ","340.04 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","44.3% ","66.0% ","27.2%*","53.8% ","38.1% ","47.2% ","43.7% ","44.4% ","3.85% ","10.26% ","8.66%*","7.72% ","7.19% ","5.63% ","6.25% ","4.33% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","51.2% ","suppressed","suppressed","17.1%*","55.8% ","63.1% ","18.7%*","56.0% ","5.20% ","suppressed","suppressed","6.35%*","9.63% ","7.01% ","5.80%*","5.58% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","11.0% ","suppressed","31.4%*","15.4%*","12.8%*","6.7%*","16.6%*","10.1% ","2.36% ","suppressed","10.62%*","8.32%*","4.27%*","3.00%*","5.65%*","2.58% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","6.2% ","8.2%*","0% ","7.1%*","8.3%*","5.2%*","3.8%*","6.5%*","1.83% ","5.38%*","0% ","3.73%*","4.45%*","2.23%*","1.95%*","2.09%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","34.3% ","18.5%*","25.7%*","20.4% ","36.6% ","38.0% ","25.7% ","35.6% ","3.22% ","8.28%*","9.02%*","5.78% ","5.69% ","5.17% ","5.46% ","3.61% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","4.2%*","suppressed","15.6%*","3.4%*","suppressed","3.0%*","10.2%*","3.3%*","1.30%*","suppressed","7.91%*","1.97%*","suppressed","1.52%*","4.05%*","1.36%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.7% ","11.3%*","3.2%*","9.2%*","21.3% ","29.7% ","8.2%*","24.9% ","3.58% ","7.64%*","2.00%*","3.64%*","6.22% ","5.73% ","2.77%*","4.08% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","21.6% ","54.7% ","24.0%*","44.5% ","16.8% ","17.4% ","35.5% ","19.5% ","2.33% ","11.08% ","8.15%*","7.29% ","4.04% ","3.14% ","5.72% ","2.48% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","38.3% ","suppressed","suppressed","46.9% ","36.2% ","35.9% ","48.1% ","36.8% ","4.03% ","suppressed","suppressed","11.53% ","8.00% ","5.54% ","8.14% ","4.41% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","48.7% ","suppressed","suppressed","21.7%*","45.9% ","65.2% ","28.4%*","52.9% ","5.98% ","suppressed","suppressed","9.71%*","12.34% ","8.05% ","10.94%*","6.79% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.5% ","suppressed","suppressed","9.5%*","6.7%*","8.1%*","3.0%*","8.2% ","2.05% ","suppressed","suppressed","5.62%*","2.96%*","3.42%*","1.48%*","2.37% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.9%*","suppressed","1.6%*","suppressed","2.2%*","7.8%*","10.4%*","5.2%*","2.48%*","suppressed","1.60%*","suppressed","1.27%*","4.72%*","5.15%*","2.76%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","37.6% ","suppressed","suppressed","18.8%*","47.2% ","38.6% ","29.2% ","38.9% ","5.06% ","suppressed","suppressed","7.83%*","11.36% ","6.49% ","7.62% ","5.72% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","10.7%*","suppressed","suppressed","20.4%*","7.8%*","9.6%*","9.3%*","10.9%*","3.57%*","suppressed","suppressed","15.18%*","5.44%*","4.62%*","4.24%*","4.07%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","18.7% ","suppressed","suppressed","10.2%*","16.6%*","23.4% ","13.7%*","19.5% ","3.05% ","suppressed","suppressed","5.17%*","4.99%*","5.10% ","5.83%*","3.44% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","19.7% ","suppressed","suppressed","36.7% ","19.6%*","12.5% ","34.4% ","17.3% ","3.05% ","suppressed","suppressed","10.18% ","6.98%*","3.10% ","7.69% ","3.23% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","56.5% ","75.6% ","73.3% ","69.4% ","62.6% ","46.5% ","72.4% ","54.0% ","3.23% ","8.77% ","9.09% ","6.15% ","5.81% ","4.77% ","5.06% ","3.67% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","48 ","67 ","50 ","52 ","46 ","45 ","56 ","46 ","1.76 ","6.45 ","4.21 ","4.75 ","2.91 ","2.83 ","2.97 ","1.97 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.0% ","suppressed","suppressed","22.9% ","21.9% ","20.4% ","19.8% ","21.1% ","0.74% ","suppressed","suppressed","1.54% ","1.67% ","0.87% ","1.46% ","0.78% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","39.2% ","25.6%*","8.4%*","28.7% ","36.6% ","47.6% ","18.5% ","42.4% ","3.30% ","9.04%*","4.76%*","6.25% ","6.44% ","4.87% ","3.94% ","3.73% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","4.2%*","15.7%*","6.5%*","5.9%*","2.9%*","3.5%*","9.4%*","3.4%*","1.39%*","10.74%*","4.87%*","2.81%*","1.67%*","2.35%*","3.95%*","1.48%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","20.3% ","29.3%*","47.3% ","24.9% ","30.7% ","9.0% ","34.5% ","18.1% ","2.88% ","11.39%*","10.05% ","6.64% ","6.65% ","2.66% ","5.86% ","3.21% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","187 ","suppressed","suppressed","suppressed","suppressed","205 ","suppressed","190 ","24.08 ","suppressed","suppressed","suppressed","suppressed","24.39 ","suppressed","21.89 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","501 ","suppressed","527 ","595 ","546*","390 ","467 ","512 ","83.49 ","suppressed","101.45 ","158.68 ","165.19*","95.66 ","79.32 ","106.62 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.3% ","23.4% ","20.6% ","23.1% ","18.2% ","18.9% ","21.5% ","19.1% ","0.40% ","2.25% ","1.89% ","0.94% ","0.74% ","0.55% ","1.09% ","0.43% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","81.9% ","57.7% ","60.5% ","75.4% ","79.7% ","88.9% ","63.1% ","84.8% ","2.34% ","11.57% ","9.62% ","7.09% ","5.16% ","2.68% ","5.74% ","2.52% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","5.7% ","9.3%*","0% ","5.2%*","0.3%*","9.5%*","5.8%*","5.6%*","1.62% ","5.36%*","0% ","2.32%*","0.29%*","3.11%*","2.18%*","1.84%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","201 ","suppressed","suppressed","suppressed","suppressed","193*","suppressed","189*","57.51 ","suppressed","suppressed","suppressed","suppressed","65.88*","suppressed","62.55*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","40.8% ","58.7% ","29.4% ","49.8% ","36.9% ","41.2% ","43.4% ","40.4% ","3.47% ","10.00% ","8.25% ","7.47% ","6.61% ","5.21% ","5.64% ","3.90% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","79.8% ","79.0% ","79.8% ","83.0% ","80.4% ","78.8% ","81.1% ","79.7% ","2.74% ","9.11% ","7.59% ","6.57% ","4.98% ","4.26% ","4.39% ","3.09% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","95.1% ","90.2% ","82.4% ","98.2% ","95.9% ","95.6% ","89.0% ","96.0% ","1.42% ","6.99% ","8.16% ","1.15% ","2.40% ","2.20% ","3.95% ","1.51% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,484 ","4,939 ","3,506 ","5,960 ","4,313 ","4,320 ","4,297 ","4,511 ","260.02 ","959.30 ","717.58 ","597.13 ","456.09 ","398.92 ","469.44 ","289.17 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,163 ","suppressed","suppressed","10,453 ","6,614 ","7,652 ","11,845*","7,545 ","855.65 ","suppressed","suppressed","1528.71 ","1330.57 ","995.88 ","3601.68*","799.84 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,155 ","suppressed","suppressed","9,594 ","7,499 ","7,572 ","10,924 ","7,739 ","579.51 ","suppressed","suppressed","1336.51 ","916.48 ","824.69 ","1597.47 ","595.15 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","251 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","11.74 ","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","869 ","suppressed","suppressed","suppressed","948*","suppressed","suppressed","952*","236.97 ","suppressed","suppressed","suppressed","399.77*","suppressed","suppressed","293.72*"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","38.5% ","42.5% ","36.6% ","40.5% ","42.5% ","35.5% ","38.8% ","38.5% ","1.17% ","6.97% ","4.88% ","2.55% ","2.15% ","1.48% ","2.81% ","1.28% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,329 ","suppressed","suppressed","9,689 ","9,465 ","8,898 ","10,220 ","9,223 ","476.84 ","suppressed","suppressed","987.19 ","865.21 ","601.34 ","1896.40 ","480.96 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","16,810 ","suppressed","23,107 ","17,977 ","17,577 ","15,685 ","18,756 ","16,482 ","758.80 ","suppressed","3147.23 ","2135.21 ","1463.35 ","943.63 ","2062.96 ","785.90 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","17,821 ","suppressed","suppressed","21,399 ","17,407 ","16,987 ","22,676 ","17,347 ","759.45 ","suppressed","suppressed","2490.08 ","1314.76 ","880.85 ","2833.09 ","743.71 "

