"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.C.4.b","Percent of private-sector employees enrolled in a health insurance plan that have single coverage that are enrolled in a self-insured plan","60.2% ","1.5%*","18.9%*","25.6%*","69.5% ","90.0% ","20.3%*","75.3% ","5.20% ","1.55%*","10.79%*","7.69%*","8.91% ","4.58% ","6.15%*","5.15% "
"II.C.5","Percent of private-sector employees enrolled in a purchased health insurance plan that take single coverage","68.2% ","83.4% ","78.7% ","71.6% ","53.3% ","66.3% ","79.1% ","58.4% ","4.82% ","6.37% ","9.21% ","3.84% ","9.53% ","2.67% ","3.90% ","6.30% "
"II.C.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that take single coverage","53.4% ","suppressed","72.6% ","63.9% ","56.6% ","49.7% ","66.1% ","52.4% ","1.89% ","suppressed","7.94% ","4.67% ","1.57% ","2.32% ","5.14% ","1.89% "
"II.D.1","Average total family premium (in dollars) per enrolled employee at establishments that offer health insurance","25,450 ","suppressed","28,531 ","28,374 ","29,255 ","22,116 ","28,494 ","25,016 ","1851.33 ","suppressed","3424.88 ","1483.73 ","1281.58 ","3003.42 ","1867.18 ","2054.88 "
"II.D.1.a","Average total family premium (in dollars) for exclusive-provider plans per enrolled employee at establishments that offer health insurance","27,587 ","suppressed","suppressed","31,620 ","23,330 ","29,534 ","37,659 ","26,467 ","1531.89 ","suppressed","suppressed","2505.50 ","2898.85 ","2109.70 ","1046.89 ","1515.65 "
"II.D.1.b","Average total family premium (in dollars) for mixed-provider plans per enrolled employee at establishments that offer health insurance","23,994 ","suppressed","24,900 ","25,646 ","30,520 ","19,648 ","24,821 ","23,912 ","2420.28 ","suppressed","3861.27 ","2237.46 ","1575.20 ","3354.05 ","2364.45 ","2639.10 "
"II.D.1.c","Average total family premium (in dollars) for any-provider plans per enrolled employee at establishments that offer health insurance","29,761 ","suppressed","suppressed","30,685 ","30,684 ","28,978 ","30,541 ","29,437 ","935.72 ","suppressed","suppressed","839.28 ","1744.99 ","558.20 ","2935.25 ","503.02 "
"II.D.1.d","Average total family premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","27,763 ","suppressed","suppressed","28,151 ","27,055 ","27,880 ","28,529 ","27,372 ","1163.04 ","suppressed","suppressed","1781.59 ","1762.78 ","1637.12 ","2363.03 ","1211.60 "
"II.D.1.e","Average total family premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","24,666 ","suppressed","suppressed","28,879 ","30,332 ","21,843 ","28,417 ","24,458 ","2362.41 ","suppressed","suppressed","2649.43 ","1474.13 ","3094.15 ","2922.17 ","2463.47 "
"II.D.2","Average total employee contribution (in dollars) per enrolled employee for family coverage at establishments that offer health insurance","7,870 ","suppressed","13,439 ","10,636 ","10,184 ","5,353 ","11,701 ","7,324 ","855.94 ","suppressed","1280.04 ","1567.73 ","1840.12 ","648.08 ","1384.21 ","928.62 "
"II.D.2.a","Average total employee contribution (in dollars) for exclusive-provider plans per enrolled employee for family coverage at establishments that offer health insurance","9,529 ","suppressed","suppressed","13,269 ","7,046 ","suppressed","14,896 ","8,932 ","1726.15 ","suppressed","suppressed","2231.49 ","924.22 ","suppressed","1483.64 ","1880.74 "
"II.D.2.b","Average total employee contribution (in dollars) for mixed-provider plans per enrolled employee for family coverage at establishments that offer health insurance","7,837 ","suppressed","12,554 ","10,034 ","11,619 ","4,747 ","12,344 ","7,390 ","1150.48 ","suppressed","2096.92 ","2201.03 ","2353.60 ","540.56 ","2036.62 ","1217.26 "
"II.D.2.c","Average total employee contribution (in dollars) for any-provider plans per enrolled employee for family coverage at establishments that offer health insurance","6,550 ","suppressed","suppressed","suppressed","suppressed","5,152 ","suppressed","5,156 ","907.21 ","suppressed","suppressed","suppressed","suppressed","175.14 ","suppressed","294.29 "
"II.D.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","12,791 ","suppressed","14,034 ","11,978 ","13,571 ","suppressed","12,084 ","13,152 ","1381.52 ","suppressed","1363.66 ","2023.17 ","2079.05 ","suppressed","1924.18 ","1768.45 "
"II.D.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for family coverage at private-sector establishments that offer health insurance","6,203 ","suppressed","suppressed","suppressed","8,525 ","4,863 ","10,866 ","5,945 ","700.19 ","suppressed","suppressed","suppressed","1933.51 ","443.21 ","1209.13 ","714.53 "
"II.D.3","Percent of total premiums contributed (in dollars) by employees enrolled in family coverage at establishments that offer health insurance","30.9% ","suppressed","47.1% ","37.5% ","34.8% ","24.2% ","41.1% ","29.3% ","3.30% ","suppressed","4.96% ","4.73% ","6.73% ","3.99% ","4.26% ","3.75% "
"II.D.3.a","Percent of total premiums for exclusive-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","34.5% ","suppressed","suppressed","42.0% ","30.2% ","suppressed","39.6% ","33.7% ","5.85% ","suppressed","suppressed","7.85% ","3.99% ","suppressed","3.47% ","6.75% "
"II.D.3.b","Percent of total premiums for mixed-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","32.7% ","suppressed","50.4% ","39.1% ","38.1% ","24.2% ","49.7% ","30.9% ","4.72% ","suppressed","7.46% ","6.73% ","8.50% ","5.40% ","5.93% ","5.13% "
"II.D.3.c","Percent of total premiums for any-provider plans contributed by employees enrolled in family coverage at establishments that offer health insurance","22.0% ","suppressed","suppressed","suppressed","suppressed","17.8% ","suppressed","17.5% ","2.87% ","suppressed","suppressed","suppressed","suppressed","0.73% ","suppressed","0.83% "
"II.D.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","46.1% ","suppressed","suppressed","42.5% ","50.2% ","suppressed","42.4% ","48.0% ","5.60% ","suppressed","suppressed","6.05% ","10.12% ","suppressed","5.93% ","7.61% "
"II.D.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in family coverage at private-sector establishments that offer health insurance","25.1% ","suppressed","suppressed","suppressed","28.1% ","22.3% ","38.2% ","24.3% ","3.10% ","suppressed","suppressed","suppressed","6.08% ","3.74% ","3.25% ","3.26% "
"II.D.4","Percent of employees enrolled in a health insurance plan that have family coverage","20.9% ","suppressed","11.5%*","13.7% ","21.7% ","25.1% ","12.3% ","23.1% ","1.35% ","suppressed","4.99%*","1.98% ","1.41% ","2.42% ","2.22% ","1.46% "
"II.D.4.a","Percent of employees enrolled in a health insurance plan that have family coverage that required no employee contribution","2.1%*","suppressed","0% ","10.3%*","1.2%*","0% ","11.4%*","0.8%*","0.96%*","suppressed","0% ","5.82%*","1.01%*","0% ","6.51%*","0.44%*"
"II.D.4.b","Percent of private-sector employees enrolled in a health insurance plan that have family coverage that are enrolled in a self-insured plan","74.7% ","suppressed","suppressed","30.7%*","67.1% ","95.5% ","31.5%*","80.9% ","5.72% ","suppressed","suppressed","10.44%*","12.33% ","2.46% ","9.83%*","5.96% "
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","15.4% ","suppressed","8.9%*","13.2% ","22.4% ","14.8% ","11.0% ","19.4% ","2.13% ","suppressed","5.33%*","2.40% ","3.22% ","2.63% ","2.58% ","2.62% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","23.7% ","suppressed","suppressed","suppressed","21.3% ","26.0% ","16.6% ","24.2% ","1.64% ","suppressed","suppressed","suppressed","1.36% ","2.61% ","3.91% ","1.72% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","19,157 ","suppressed","19,139 ","20,407 ","21,075 ","17,471 ","21,527 ","18,840 ","1334.85 ","suppressed","2439.32 ","1879.12 ","1012.88 ","2462.19 ","1754.60 ","1474.59 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","18,780 ","suppressed","19,239 ","18,539 ","19,043 ","18,038 ","19,627 ","18,442 ","875.19 ","suppressed","2704.65 ","2029.66 ","964.47 ","1146.15 ","2034.43 ","892.91 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","19,297 ","suppressed","suppressed","23,939 ","22,121 ","17,434 ","25,100 ","18,951 ","1807.88 ","suppressed","suppressed","2384.63 ","1140.58 ","2616.47 ","2252.62 ","1877.96 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","5,166 ","suppressed","suppressed","7,181 ","5,836 ","3,983 ","7,994 ","4,787 ","628.58 ","suppressed","suppressed","1167.99 ","1363.54 ","566.05 ","1015.82 ","664.54 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","6,345 ","suppressed","suppressed","7,987 ","4,521 ","suppressed","8,829 ","5,353 ","995.02 ","suppressed","suppressed","1760.62 ","609.65 ","suppressed","1435.55 ","972.56 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,729 ","suppressed","suppressed","suppressed","6,512 ","3,772 ","6,425 ","4,628 ","763.23 ","suppressed","suppressed","suppressed","1940.03 ","526.26 ","627.82 ","797.67 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","27.0% ","suppressed","suppressed","35.2% ","27.7% ","22.8% ","37.1% ","25.4% ","3.32% ","suppressed","suppressed","4.52% ","5.64% ","4.69% ","4.61% ","3.64% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","33.8% ","suppressed","suppressed","43.1% ","23.7% ","suppressed","45.0% ","29.0% ","4.78% ","suppressed","suppressed","5.73% ","2.72% ","suppressed","5.56% ","4.92% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","24.5% ","suppressed","suppressed","suppressed","29.4% ","21.6% ","suppressed","24.4% ","4.10% ","suppressed","suppressed","suppressed","7.83% ","4.68% ","suppressed","4.41% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","20.7% ","1.2%*","11.1%*","16.8% ","22.8% ","23.9% ","11.6% ","23.1% ","1.64% ","1.28%*","4.16%*","2.42% ","2.82% ","2.41% ","2.14% ","1.75% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.2%*","suppressed","suppressed","8.2%*","0.5%*","0% ","7.7%*","1.5%*","1.04%*","suppressed","suppressed","5.87%*","0.53%*","0% ","3.94%*","1.04%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","73.0% ","suppressed","suppressed","34.6%*","66.0% ","93.9% ","34.7%*","78.1% ","7.45% ","suppressed","suppressed","12.00%*","15.88% ","3.03% ","11.84%*","8.18% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.4% ","1.3%*","12.5%*","15.2% ","24.3% ","18.9% ","9.9% ","22.2% ","3.22% ","1.32%*","5.42%*","2.97% ","7.26% ","2.80% ","2.17% ","4.55% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","22.9% ","suppressed","suppressed","20.9% ","22.0% ","24.4% ","17.2% ","23.4% ","1.70% ","suppressed","suppressed","3.56% ","1.46% ","2.53% ","4.24% ","1.77% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","95.0% ","91.4% ","97.4% ","94.4% ","93.9% ","95.8% ","96.2% ","94.7% ","1.41% ","6.03% ","1.90% ","2.57% ","3.45% ","1.77% ","1.66% ","1.74% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,677 ","3,201 ","2,785 ","2,498 ","2,720 ","2,642 ","2,511 ","2,740 ","178.42 ","259.70 ","338.48 ","255.61 ","209.28 ","427.54 ","194.81 ","231.18 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","5,220 ","suppressed","4,848 ","5,311 ","5,050 ","5,331 ","4,959 ","5,259 ","495.26 ","suppressed","805.07 ","451.91 ","392.51 ","932.03 ","485.81 ","562.10 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","41.0% ","suppressed","53.7% ","43.1% ","37.7% ","39.5% ","49.7% ","38.7% ","5.28% ","suppressed","7.58% ","6.83% ","9.12% ","10.23% ","5.45% ","6.47% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","24 ","suppressed","29 ","28 ","20 ","24 ","29 ","23 ","0.95 ","suppressed","3.95 ","2.44 ","0.55 ","1.35 ","2.20 ","0.82 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.8% ","suppressed","suppressed","23.2% ","23.0% ","19.3% ","19.0% ","21.0% ","0.83% ","suppressed","suppressed","3.13% ","2.22% ","0.66% ","3.39% ","0.81% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","44.3% ","suppressed","31.0%*","35.5% ","34.0% ","60.4% ","25.9% ","49.2% ","5.88% ","suppressed","9.84%*","7.79% ","8.14% ","10.24% ","5.74% ","7.08% "
