"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","15,348 ","suppressed","suppressed","15,557 ","16,672 ","14,919 ","18,513 ","15,109 ","1248.97 ","suppressed","suppressed","3283.40 ","925.01 ","1657.21 ","2285.25 ","1306.68 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","15,588 ","suppressed","suppressed","17,767 ","17,473 ","13,319 ","18,324 ","14,536 ","1346.51 ","suppressed","suppressed","2699.82 ","1335.09 ","1756.08 ","2387.48 ","1299.31 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","15,271 ","suppressed","suppressed","suppressed","16,382 ","15,217 ","suppressed","15,245 ","1587.81 ","suppressed","suppressed","suppressed","1028.29 ","1951.32 ","suppressed","1590.09 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","3,676 ","suppressed","suppressed","6,380 ","4,096 ","3,319 ","suppressed","3,503 ","347.65 ","suppressed","suppressed","1730.03 ","362.02 ","374.55 ","suppressed","317.44 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,408 ","suppressed","suppressed","suppressed","4,395 ","3,321 ","suppressed","3,826 ","829.24 ","suppressed","suppressed","suppressed","529.78 ","942.95 ","suppressed","680.62 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,437 ","suppressed","suppressed","suppressed","3,987 ","3,319 ","suppressed","3,427 ","354.12 ","suppressed","suppressed","suppressed","408.89 ","408.04 ","suppressed","354.39 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","23.9% ","suppressed","suppressed","41.0% ","24.6% ","22.2% ","suppressed","23.2% ","1.75% ","suppressed","suppressed","4.42% ","3.08% ","1.94% ","suppressed","1.67% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.3% ","suppressed","suppressed","41.8% ","25.2% ","24.9%*","suppressed","26.3% ","4.39% ","suppressed","suppressed","4.59% ","3.37% ","7.67%*","suppressed","4.77% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","22.5% ","suppressed","suppressed","suppressed","24.3% ","21.8% ","suppressed","22.5% ","1.72% ","suppressed","suppressed","suppressed","3.60% ","1.90% ","suppressed","1.73% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","19.7% ","suppressed","suppressed","16.4% ","15.8% ","22.6% ","12.0% ","20.7% ","1.53% ","suppressed","suppressed","3.01% ","1.20% ","2.32% ","2.78% ","1.69% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","6.7%*","suppressed","suppressed","19.5%*","3.2%*","5.0%*","suppressed","5.8%*","3.07%*","suppressed","suppressed","14.13%*","2.00%*","3.77%*","suppressed","3.19%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","75.4% ","suppressed","suppressed","24.1%*","73.4% ","84.3% ","2.9%*","80.9% ","5.02% ","suppressed","suppressed","14.97%*","11.52% ","5.47% ","2.38%*","4.78% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.8% ","suppressed","suppressed","16.5% ","14.9% ","18.6% ","13.1% ","17.1% ","1.85% ","suppressed","suppressed","3.45% ","2.72% ","3.63% ","3.00% ","2.39% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","21.4% ","0% ","suppressed","suppressed","16.2% ","23.6% ","3.2%*","21.7% ","2.02% ","0% ","suppressed","suppressed","1.57% ","2.70% ","1.86%*","2.05% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","97.2% ","95.4% ","100% ","98.8% ","96.1% ","97.2% ","98.8% ","97.0% ","1.23% ","5.13% ","0% ","1.08% ","2.36% ","1.78% ","1.08% ","1.39% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,211 ","suppressed","3,049 ","2,352 ","2,487 ","1,951 ","2,724 ","2,118 ","121.88 ","suppressed","535.19 ","308.94 ","175.11 ","162.69 ","319.63 ","129.36 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,520 ","suppressed","suppressed","3,647 ","3,673 ","3,420 ","4,302 ","3,465 ","208.82 ","suppressed","suppressed","681.24 ","571.29 ","231.77 ","677.41 ","215.84 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","52.9% ","suppressed","88.3% ","82.5% ","46.7% ","47.8% ","81.9% ","49.2% ","4.22% ","suppressed","8.03% ","6.64% ","10.06% ","5.35% ","6.06% ","4.59% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","29 ","suppressed","37 ","27 ","27 ","29 ","31 ","28 ","1.77 ","suppressed","4.76 ","1.96 ","1.17 ","3.01 ","2.37 ","2.09 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.8% ","21.9% ","21.7% ","23.1% ","21.7% ","20.5% ","22.6% ","20.7% ","0.97% ","1.12% ","1.94% ","1.85% ","0.88% ","1.23% ","1.25% ","1.03% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","34.4% ","suppressed","suppressed","11.3%*","21.6%*","43.5% ","17.9%*","36.5% ","4.39% ","suppressed","suppressed","5.33%*","8.39%*","5.80% ","6.17%*","4.88% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","96.9% ","92.7% ","100% ","89.7% ","96.9% ","98.4% ","91.2% ","97.9% ","1.31% ","7.32% ","0% ","8.41% ","2.50% ","0.85% ","6.74% ","0.92% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","92.3% ","100% ","suppressed","100% ","87.4% ","93.6% ","89.9% ","92.5% ","3.01% ","0% ","suppressed","0% ","7.59% ","3.63% ","7.06% ","3.18% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,008 ","5,723 ","5,389 ","5,991 ","5,280 ","4,631 ","6,255 ","4,803 ","204.42 ","503.89 ","440.82 ","827.91 ","380.37 ","246.91 ","552.01 ","208.38 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,149 ","suppressed","suppressed","7,521 ","9,260 ","7,880 ","10,352 ","8,001 ","405.68 ","suppressed","suppressed","2111.71 ","975.36 ","424.79 ","1537.21 ","406.75 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","60.2% ","suppressed","suppressed","63.0% ","68.0% ","55.3% ","61.1% ","60.0% ","5.00% ","suppressed","suppressed","13.36% ","8.27% ","7.01% ","11.53% ","5.52% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","50.4% ","suppressed","suppressed","suppressed","69.0% ","52.4% ","13.6%*","57.0% ","6.46% ","suppressed","suppressed","suppressed","14.08% ","6.53% ","7.26%*","6.97% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","10.8%*","suppressed","suppressed","7.6%*","11.0%*","11.8%*","7.8%*","11.4%*","3.36%*","suppressed","suppressed","4.71%*","4.94%*","5.43%*","4.13%*","3.87%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","suppressed","0% ","suppressed","suppressed","1.0%*","6.2%*","2.1%*","suppressed","suppressed","0% ","suppressed","suppressed","0.83%*","4.90%*","2.15%*","suppressed"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","20.6% ","0% ","suppressed","14.5%*","15.6%*","26.1% ","14.2%*","21.8% ","4.05% ","0% ","suppressed","10.46%*","5.93%*","6.07% ","8.57%*","4.51% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","4.0%*","suppressed","0% ","12.3%*","suppressed","0.6%*","14.8%*","2.1%*","1.71%*","suppressed","0% ","8.59%*","suppressed","0.42%*","9.49%*","0.90%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.3% ","suppressed","suppressed","17.5%*","47.0% ","29.0% ","8.3%*","34.2% ","4.88% ","suppressed","suppressed","7.63%*","13.38% ","4.82% ","4.50%*","5.58% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.9% ","suppressed","suppressed","45.5%*","21.1%*","26.3% ","52.8% ","25.8% ","4.35% ","suppressed","suppressed","15.06%*","8.58%*","5.21% ","11.45% ","4.51% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","52.7% ","suppressed","suppressed","27.8%*","44.8% ","56.8% ","51.0% ","52.8% ","5.30% ","suppressed","suppressed","12.25%*","11.62% ","6.63% ","12.36% ","5.60% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","63.8% ","0% ","0% ","suppressed","66.6% ","68.1% ","suppressed","67.8% ","7.40% ","0% ","0% ","suppressed","17.46% ","8.61% ","suppressed","7.63% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","10.6%*","0% ","suppressed","7.1%*","9.5%*","11.0%*","11.4%*","10.5%*","3.68%*","0% ","suppressed","4.76%*","5.16%*","5.00%*","6.04%*","3.91%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.4%*","0% ","0% ","27.3%*","10.0%*","2.4%*","0% ","5.8%*","2.68%*","0% ","0% ","21.60%*","8.47%*","1.50%*","0% ","2.87%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","29.5% ","suppressed","suppressed","33.2%*","32.7%*","29.0% ","29.7%*","29.5% ","4.99% ","suppressed","suppressed","16.34%*","10.24%*","6.35% ","13.15%*","5.26% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","1.8%*","0% ","suppressed","suppressed","3.0%*","0.8%*","7.8%*","1.4%*","0.74%*","0% ","suppressed","suppressed","2.28%*","0.59%*","5.80%*","0.67%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","33.6% ","0% ","0% ","8.5%*","29.8%*","38.6% ","2.1%*","35.8% ","5.80% ","0% ","0% ","5.91%*","14.12%*","7.22% ","1.99%*","6.17% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","19.1% ","suppressed","suppressed","19.3%*","15.0%*","18.1% ","49.0% ","17.0% ","3.86% ","suppressed","suppressed","10.89%*","6.08%*","4.97% ","12.81% ","3.99% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","52.2% ","suppressed","85.3% ","82.5% ","46.4% ","47.1% ","79.5% ","48.7% ","4.29% ","suppressed","8.53% ","6.64% ","10.02% ","5.48% ","6.49% ","4.66% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","52 ","suppressed","60 ","59 ","49 ","50 ","63 ","50 ","3.59 ","suppressed","8.10 ","5.35 ","2.47 ","6.05 ","4.10 ","4.22 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.7% ","suppressed","suppressed","23.1% ","20.8% ","21.8% ","24.7% ","21.5% ","0.85% ","suppressed","suppressed","1.85% ","0.48% ","1.20% ","2.40% ","0.89% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","41.1% ","suppressed","suppressed","11.3%*","47.6% ","44.9% ","18.5%*","44.0% ","4.86% ","suppressed","suppressed","5.33%*","12.15% ","6.01% ","6.19%*","5.30% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.5%*","0% ","0% ","suppressed","7.2%*","0.9%*","0% ","2.8%*","0.85%*","0% ","0% ","suppressed","3.56%*","0.43%*","0% ","0.97%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","11.1% ","suppressed","suppressed","29.6%*","12.7%*","3.7%*","36.0% ","7.9% ","2.30% ","suppressed","suppressed","10.63%*","5.36%*","2.08%*","8.56% ","2.21% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,098 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1,254*","321.43 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","477.96*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.5% ","suppressed","18.7% ","20.7% ","20.3% ","21.9% ","21.2% ","21.5% ","0.74% ","suppressed","1.71% ","0.49% ","0.36% ","1.10% ","1.11% ","0.82% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","82.8% ","84.2% ","suppressed","61.4% ","81.8% ","87.8% ","73.9% ","84.0% ","3.13% ","10.60% ","suppressed","11.31% ","5.98% ","3.95% ","7.71% ","3.36% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","9.7%*","suppressed","0% ","9.8%*","6.8%*","11.4%*","3.0%*","10.6%*","3.43%*","suppressed","0% ","8.15%*","3.53%*","5.16%*","2.22%*","3.85%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","361*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","362*","176.14*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","182.35*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","56.8% ","suppressed","suppressed","56.7% ","63.7% ","53.7% ","60.3% ","56.4% ","4.61% ","suppressed","suppressed","13.07% ","8.59% ","6.09% ","11.05% ","4.99% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","86.0% ","83.5% ","79.5% ","76.4% ","86.3% ","87.9% ","84.7% ","86.2% ","3.72% ","10.62% ","10.52% ","10.17% ","5.55% ","5.41% ","6.75% ","4.12% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","94.3% ","100% ","suppressed","71.0% ","96.2% ","98.5% ","65.8% ","97.9% ","2.26% ","0% ","suppressed","19.14% ","1.75% ","0.68% ","14.64% ","0.64% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,494 ","suppressed","suppressed","suppressed","5,283 ","4,783 ","9,662 ","4,979 ","458.96 ","suppressed","suppressed","suppressed","447.70 ","633.98 ","1795.40 ","451.29 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,706 ","suppressed","suppressed","suppressed","9,862 ","7,979 ","suppressed","8,550 ","604.01 ","suppressed","suppressed","suppressed","659.58 ","688.05 ","suppressed","598.20 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,664 ","suppressed","suppressed","suppressed","7,459 ","7,150 ","suppressed","7,155 ","609.25 ","suppressed","suppressed","suppressed","1175.42 ","562.64 ","suppressed","502.60 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","231 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","19.39 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","23,610*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","30,444*","19728.63*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","25017.70*"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","41.0% ","suppressed","34.8% ","48.3% ","40.1% ","40.9% ","43.2% ","40.7% ","1.35% ","suppressed","4.99% ","6.09% ","1.52% ","1.82% ","4.93% ","1.39% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,330 ","suppressed","10,695 ","12,284 ","10,927 ","9,677 ","11,522 ","10,164 ","412.40 ","suppressed","833.53 ","1499.85 ","925.02 ","471.31 ","1134.10 ","446.48 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","19,534 ","suppressed","20,701 ","22,611 ","21,825 ","18,457 ","21,994 ","19,348 ","1043.97 ","suppressed","817.46 ","3944.68 ","1417.96 ","1308.16 ","1827.49 ","1109.28 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","17,426 ","suppressed","suppressed","suppressed","17,046 ","17,551 ","22,052 ","17,208 ","1074.93 ","suppressed","suppressed","suppressed","2453.49 ","1247.24 ","3725.61 ","1089.52 "

