"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,402 ","suppressed","suppressed","suppressed","6,710 ","3,850 ","suppressed","4,373 ","417.37 ","suppressed","suppressed","suppressed","1368.32 ","282.19 ","suppressed","417.51 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.0% ","suppressed","suppressed","44.4% ","29.2% ","23.5% ","31.7%*","25.3% ","1.95% ","suppressed","suppressed","6.25% ","3.84% ","1.88% ","11.11%*","1.75% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.2% ","suppressed","suppressed","47.5% ","24.2% ","29.7% ","31.0%*","27.2% ","3.66% ","suppressed","suppressed","7.43% ","3.77% ","5.04% ","11.21%*","3.15% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","24.4% ","suppressed","suppressed","suppressed","35.6% ","21.4% ","suppressed","24.3% ","2.06% ","suppressed","suppressed","suppressed","5.37% ","1.51% ","suppressed","2.06% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.3% ","21.4%*","5.3%*","13.8% ","19.0% ","20.2% ","12.2% ","19.4% ","1.02% ","9.63%*","2.19%*","2.04% ","1.31% ","1.47% ","3.08% ","1.04% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","5.8%*","suppressed","suppressed","8.4%*","5.4%*","0.0%*","38.1%*","2.2%*","2.48%*","suppressed","suppressed","6.68%*","3.79%*","0.04%*","15.88%*","1.28%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","55.0% ","0% ","0% ","23.8%*","40.1% ","71.0% ","2.4%*","60.9% ","6.12% ","0% ","0% ","10.93%*","9.85% ","8.05% ","1.79%*","6.59% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","17.5% ","25.7%*","suppressed","14.2% ","18.1% ","20.9% ","13.8% ","18.9% ","1.72% ","11.04%*","suppressed","2.41% ","1.03% ","3.88% ","3.54% ","1.87% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.0% ","0% ","0% ","suppressed","20.6% ","19.9% ","2.0%*","19.8% ","1.15% ","0% ","0% ","suppressed","3.02% ","1.25% ","1.49%*","1.15% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","94.7% ","97.1% ","95.2% ","89.0% ","91.4% ","96.9% ","97.0% ","94.3% ","1.74% ","2.99% ","4.75% ","5.57% ","4.78% ","1.83% ","2.41% ","2.00% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,490 ","4,097 ","suppressed","3,488 ","2,419 ","1,927 ","4,039 ","2,147 ","179.71 ","528.94 ","suppressed","466.88 ","413.12 ","150.86 ","531.14 ","159.33 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,522 ","7,552 ","suppressed","suppressed","5,229 ","3,986 ","6,397 ","4,228 ","319.78 ","870.49 ","suppressed","suppressed","753.44 ","332.36 ","763.79 ","332.29 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","53.6% ","59.5% ","65.3% ","43.4% ","55.2% ","52.5% ","59.1% ","52.7% ","4.14% ","11.75% ","14.19% ","10.15% ","7.17% ","6.06% ","9.21% ","4.57% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","30 ","27 ","34 ","33 ","31 ","28 ","31 ","30 ","1.22 ","3.88 ","2.40 ","4.04 ","2.75 ","1.64 ","1.85 ","1.41 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.0% ","20% ","21.1% ","19.0% ","17.9% ","20.8% ","22.3% ","19.8% ","0.61% ","0.00% ","2.03% ","2.42% ","2.02% ","0.52% ","2.21% ","0.64% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","37.1% ","8.2%*","29.2%*","32.1%*","32.7% ","43.1% ","21.8%*","39.8% ","4.14% ","5.70%*","13.44%*","10.16%*","7.52% ","5.83% ","7.23%*","4.60% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.9% ","100% ","82.8% ","85.5% ","98.6% ","96.6% ","84.9% ","97.0% ","1.86% ","0% ","13.08% ","7.47% ","0.85% ","2.23% ","7.84% ","1.45% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","93.3% ","84.4% ","suppressed","98.1% ","96.2% ","95.6% ","76.4% ","96.0% ","2.40% ","11.13% ","suppressed","2.19% ","2.05% ","2.67% ","10.95% ","1.89% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,859 ","6,598 ","4,909 ","5,870 ","4,563 ","4,727 ","5,717 ","4,704 ","200.91 ","1093.45 ","421.76 ","398.42 ","508.97 ","212.39 ","412.27 ","218.37 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,236 ","11,190 ","11,168 ","8,973 ","8,875 ","9,075 ","11,368 ","8,961 ","367.51 ","2105.85 ","1940.92 ","1049.27 ","692.58 ","451.09 ","1276.30 ","353.41 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","60.6% ","100% ","68.7% ","68.7% ","54.3% ","58.6% ","75.2% ","57.6% ","4.20% ","0% ","14.44% ","8.82% ","8.64% ","5.74% ","8.55% ","4.66% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","53.9% ","suppressed","suppressed","13.9%*","57.1% ","71.6% ","18.0%*","63.6% ","5.66% ","suppressed","suppressed","7.08%*","10.57% ","7.91% ","9.82%*","6.23% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","17.9% ","0% ","suppressed","10.9%*","34.2% ","14.4%*","suppressed","20.9% ","4.13% ","0% ","suppressed","5.54%*","9.43% ","5.22%*","suppressed","4.86% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.2%*","0% ","0% ","2.3%*","1.1%*","suppressed","0.9%*","2.5%*","1.36%*","0% ","0% ","1.80%*","0.83%*","suppressed","0.97%*","1.63%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","17.1% ","0% ","21.7%*","11.7%*","7.9%*","23.3% ","13.2%*","18.0% ","2.76% ","0% ","13.23%*","5.17%*","3.65%*","4.10% ","7.25%*","2.98% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.1%*","0% ","6.9%*","6.3%*","2.5%*","0.4%*","7.2%*","1.1%*","0.90%*","0% ","6.95%*","5.20%*","1.38%*","0.36%*","4.65%*","0.48%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","32.7% ","suppressed","19.7%*","9.6%*","31.0% ","41.9% ","13.5%*","36.6% ","4.07% ","suppressed","13.62%*","4.58%*","7.33% ","6.17% ","7.55%*","4.62% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","28.0% ","94.6% ","49.0%*","59.2% ","23.3%*","16.6% ","61.6% ","21.0% ","3.98% ","5.38% ","16.27%*","10.36% ","7.02%*","4.92% ","10.11% ","4.00% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","62.8% ","92.6% ","suppressed","39.9%*","59.3% ","65.8% ","68.0% ","61.9% ","4.79% ","7.40% ","suppressed","14.73%*","7.80% ","6.20% ","11.97% ","5.26% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","61.7% ","suppressed","suppressed","suppressed","43.1% ","75.6% ","33.4%*","66.7% ","8.18% ","suppressed","suppressed","suppressed","12.31% ","9.82% ","12.00%*","8.88% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","12.9% ","0% ","suppressed","1.3%*","24.6%*","11.2%*","6.1%*","14.0% ","3.50% ","0% ","suppressed","1.46%*","7.39%*","4.77%*","5.93%*","4.01% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.0%*","0% ","0% ","suppressed","0.4%*","1.3%*","1.4%*","1.0%*","0.67%*","0% ","0% ","suppressed","0.38%*","1.07%*","1.43%*","0.74%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","17.9% ","0% ","suppressed","13.8%*","12.9%*","21.3% ","12.1%*","18.9% ","3.18% ","0% ","suppressed","9.24%*","5.02%*","4.34% ","9.46%*","3.38% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.3%*","suppressed","suppressed","42.0%*","2.9%*","0.3%*","12.4%*","suppressed","3.03%*","suppressed","suppressed","23.49%*","1.76%*","0.26%*","9.23%*","suppressed"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","38.7% ","suppressed","suppressed","12.4%*","25.5% ","49.7% ","22.7%*","41.3% ","6.28% ","suppressed","suppressed","3.97%*","6.03% ","8.45% ","9.17%*","6.90% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","24.1% ","suppressed","suppressed","27.5%*","33.7%*","16.1%*","45.3% ","20.6% ","5.20% ","suppressed","suppressed","15.57%*","10.49%*","6.45%*","11.28% ","5.56% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","53.3% ","58.4% ","66.8% ","46.6% ","57.5% ","50.2% ","59.6% ","52.1% ","4.11% ","11.04% ","14.13% ","10.47% ","6.96% ","5.97% ","9.12% ","4.53% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","60 ","69 ","69 ","68 ","59 ","57 ","69 ","58 ","3.67 ","9.98 ","7.11 ","7.33 ","9.67 ","4.46 ","4.87 ","4.27 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","20.5% ","suppressed","19.6% ","22.6% ","17.9% ","21.0% ","24.6% ","20.1% ","0.67% ","suppressed","1.21% ","4.24% ","1.93% ","0.59% ","3.36% ","0.66% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","38.7% ","13.9%*","27.8%*","34.0% ","34.2% ","44.8% ","23.1%*","41.4% ","4.02% ","6.92%*","13.42%*","10.07% ","7.30% ","5.71% ","7.27%*","4.46% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","1.8%*","1.7%*","5.0%*","0% ","suppressed","0.4%*","2.9%*","1.6%*","1.21%*","1.77%*","5.15%*","0% ","suppressed","0.26%*","2.48%*","1.35%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","10.3% ","29.0%*","20.6%*","12.6%*","5.0%*","9.7%*","17.5%*","9.1% ","2.42% ","10.79%*","12.88%*","5.21%*","2.48%*","3.64%*","6.98%*","2.53% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","639 ","suppressed","suppressed","suppressed","464 ","suppressed","suppressed","580 ","159.97 ","suppressed","suppressed","suppressed","54.43 ","suppressed","suppressed","174.03 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.3% ","27.1% ","19.6% ","24.2% ","20.0% ","21.4% ","23.3% ","21.0% ","0.75% ","2.87% ","2.03% ","2.12% ","1.93% ","0.85% ","1.67% ","0.82% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","85.3% ","72.7% ","78.3% ","75.3% ","83.1% ","89.7% ","79.0% ","86.4% ","3.03% ","9.30% ","12.97% ","7.28% ","6.57% ","3.98% ","7.06% ","3.31% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","3.3%*","0% ","2.1%*","8.3%*","1.7%*","3.6%*","2.9%*","3.3%*","1.09%*","0% ","2.09%*","4.21%*","1.64%*","1.68%*","1.65%*","1.24%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","408 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","0.00 ","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","60.2% ","83.9% ","61.6% ","62.8% ","55.9% ","59.9% ","70.5% ","58.4% ","4.05% ","10.08% ","15.23% ","8.51% ","7.75% ","5.78% ","8.52% ","4.51% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","67.5% ","56.7% ","39.3%*","69.5% ","58.3% ","75.9% ","53.3% ","70.0% ","4.47% ","13.34% ","12.92%*","8.84% ","11.28% ","5.09% ","8.61% ","5.07% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","91.7% ","95.4% ","suppressed","90.3% ","84.8% ","97.6% ","77.5% ","93.7% ","2.87% ","4.44% ","suppressed","4.60% ","8.08% ","2.35% ","11.74% ","2.74% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,191 ","suppressed","suppressed","6,616 ","6,350 ","4,336 ","8,274 ","4,825 ","339.50 ","suppressed","suppressed","1678.68 ","732.97 ","272.56 ","1599.01 ","272.78 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,136 ","suppressed","suppressed","9,147 ","11,007 ","8,363 ","suppressed","8,967 ","622.39 ","suppressed","suppressed","1525.05 ","1809.41 ","605.28 ","suppressed","623.34 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,426 ","suppressed","suppressed","suppressed","13,111 ","8,646 ","suppressed","9,278 ","799.43 ","suppressed","suppressed","suppressed","2328.88 ","618.90 ","suppressed","823.93 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","650 ","suppressed","suppressed","650 ","suppressed","suppressed","suppressed","suppressed","0.00 ","suppressed","suppressed","0.00 "
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","46.2% ","suppressed","suppressed","53.3% ","41.7% ","46.1% ","54.3% ","45.1% ","1.61% ","suppressed","suppressed","6.45% ","2.17% ","1.87% ","7.10% ","1.48% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,226 ","suppressed","suppressed","8,085 ","11,368 ","9,691 ","12,160 ","9,980 ","510.03 ","suppressed","suppressed","1213.04 ","1726.23 ","422.75 ","1334.09 ","554.07 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","18,271 ","suppressed","suppressed","suppressed","19,521 ","18,516 ","suppressed","18,626 ","1070.32 ","suppressed","suppressed","suppressed","2390.54 ","1103.12 ","suppressed","1004.08 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,684 ","suppressed","suppressed","suppressed","17,582 ","19,171 ","28,261 ","18,078 ","971.83 ","suppressed","suppressed","suppressed","1677.18 ","1027.06 ","4776.24 ","921.99 "

