"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","16,572 ","suppressed","suppressed","suppressed","17,255 ","17,116 ","suppressed","16,712 ","703.81 ","suppressed","suppressed","suppressed","1870.41 ","616.12 ","suppressed","710.99 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,926 ","suppressed","suppressed","5,340 ","5,075 ","4,518 ","6,016 ","4,768 ","275.17 ","suppressed","suppressed","813.43 ","418.04 ","339.33 ","1084.36 ","264.21 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,679 ","suppressed","suppressed","6,476 ","5,105 ","5,712 ","6,082 ","5,526 ","452.07 ","suppressed","suppressed","609.25 ","535.31 ","680.00 ","1206.33 ","414.39 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,400 ","suppressed","suppressed","suppressed","5,027 ","4,309 ","suppressed","4,375 ","295.31 ","suppressed","suppressed","suppressed","637.78 ","360.04 ","suppressed","299.29 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","30.8% ","suppressed","46.8% ","43.4% ","31.3% ","26.4% ","42.8% ","29.3% ","2.05% ","suppressed","8.70% ","6.76% ","3.96% ","2.15% ","6.86% ","2.02% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","37.4% ","suppressed","suppressed","47.3% ","32.7% ","33.7% ","42.1% ","35.7% ","3.68% ","suppressed","suppressed","9.24% ","5.46% ","2.68% ","7.40% ","4.09% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.6% ","suppressed","suppressed","suppressed","29.1% ","25.2% ","suppressed","26.2% ","1.98% ","suppressed","suppressed","suppressed","4.81% ","2.31% ","suppressed","1.96% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.1% ","13.3%*","11.3%*","13.7% ","22.4% ","16.6% ","12.8% ","18.0% ","1.17% ","7.00%*","3.91%*","2.63% ","3.43% ","1.00% ","2.67% ","1.29% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.3%*","suppressed","suppressed","3.1%*","0.6%*","0.5%*","14.3%*","0.5%*","1.34%*","suppressed","suppressed","2.40%*","0.42%*","0.37%*","9.57%*","0.26%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","58.9% ","0% ","suppressed","40.3%*","38.4%*","85.1% ","10.7%*","65.9% ","5.84% ","0% ","suppressed","16.91%*","12.65%*","6.36% ","7.07%*","6.53% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.7% ","15.3%*","14.4%*","11.9% ","20.9% ","12.1% ","14.5% ","16.2% ","2.22% ","7.72%*","4.58%*","3.01% ","4.88% ","2.91% ","3.04% ","2.89% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.2% ","0% ","2.4%*","suppressed","25.3% ","17.8% ","suppressed","19.0% ","1.14% ","0% ","2.50%*","suppressed","3.14% ","1.03% ","suppressed","1.11% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","97.6% ","86.8% ","98.5% ","97.5% ","97.1% ","98.6% ","95.4% ","98.0% ","0.72% ","7.68% ","1.12% ","2.08% ","1.74% ","0.68% ","2.21% ","0.74% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,045 ","1,644 ","2,433 ","2,183 ","1,798 ","2,099 ","1,983 ","2,058 ","131.37 ","238.36 ","280.65 ","451.13 ","191.19 ","196.92 ","181.77 ","153.70 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,245 ","suppressed","6,208 ","4,852 ","4,155 ","3,907 ","4,244 ","4,245 ","286.64 ","suppressed","934.43 ","1234.15 ","386.05 ","329.68 ","720.66 ","307.52 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","63.7% ","66.5% ","57.8% ","84.8% ","65.8% ","57.4% ","68.1% ","62.8% ","4.03% ","11.27% ","12.64% ","6.27% ","9.34% ","5.98% ","6.92% ","4.66% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","30 ","39 ","37 ","31 ","26 ","29 ","36 ","28 ","0.84 ","3.34 ","2.74 ","1.97 ","1.90 ","1.01 ","1.78 ","0.89 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.6% ","suppressed","21.0% ","22.2% ","19.0% ","20.7% ","22.8% ","20.2% ","0.56% ","suppressed","1.50% ","2.09% ","0.72% ","0.79% ","1.76% ","0.58% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","27.9% ","25.2%*","41.3%*","11.7%*","29.1% ","30.4% ","26.8% ","28.1% ","3.54% ","10.56%*","12.47%*","5.77%*","8.39% ","5.04% ","6.71% ","4.05% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.2% ","69.8% ","82.9% ","95.8% ","90.4% ","99.7% ","81.5% ","96.9% ","1.67% ","11.86% ","8.23% ","2.25% ","5.73% ","0.22% ","5.35% ","1.69% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","84.1% ","suppressed","78.4% ","89.1% ","70.2% ","91.4% ","72.6% ","86.6% ","5.22% ","suppressed","12.10% ","7.67% ","12.46% ","7.25% ","9.98% ","6.08% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,858 ","5,887 ","4,056 ","4,800 ","4,819 ","4,911 ","4,636 ","4,898 ","212.36 ","702.22 ","446.69 ","608.67 ","537.70 ","270.99 ","379.02 ","240.19 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,455 ","14,730 ","10,890 ","11,101 ","8,652 ","8,972 ","10,572 ","9,248 ","414.20 ","756.43 ","1678.93 ","1259.00 ","756.26 ","501.38 ","1248.37 ","435.87 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","50.7% ","39.9%*","71.7% ","45.6% ","42.2% ","54.3% ","49.1% ","51.1% ","4.31% ","12.31%*","10.60% ","11.76% ","8.86% ","6.16% ","8.17% ","4.94% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","31.7% ","suppressed","suppressed","39.1%*","39.2%*","33.0% ","13.0%*","35.6% ","5.09% ","suppressed","suppressed","18.07%*","11.97%*","6.58% ","6.36%*","5.95% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","11.6% ","17.1%*","suppressed","7.8%*","9.1%*","14.3%*","8.9%*","12.2%*","3.12% ","10.06%*","suppressed","3.15%*","5.46%*","5.42%*","3.71%*","3.70%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","8.6%*","20.1%*","9.9%*","11.6%*","6.9%*","7.1%*","10.1%*","8.3%*","2.63%*","9.70%*","6.43%*","9.99%*","4.38%*","3.63%*","4.04%*","3.08%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","22.6% ","19.4%*","10.3%*","20.2%*","32.8% ","20.7% ","18.5%*","23.5% ","3.55% ","10.13%*","6.48%*","9.24%*","9.06% ","4.64% ","5.95%*","4.12% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.5%*","suppressed","suppressed","14.8%*","9.0%*","3.6%*","13.4%*","5.0%*","2.04%*","suppressed","suppressed","7.00%*","6.92%*","1.35%*","5.31%*","2.17%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","16.1% ","9.2%*","suppressed","17.8%*","16.5%*","17.9% ","6.4%*","18.2% ","2.87% ","6.56%*","suppressed","10.79%*","6.65%*","3.67% ","3.09%*","3.44% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","34.6% ","30.7%*","68.2% ","27.8%*","25.7% ","36.3% ","42.7% ","32.9% ","3.99% ","11.81%*","11.25% ","8.74%*","6.64% ","6.05% ","8.31% ","4.50% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","61.2% ","suppressed","76.1% ","47.6%*","55.2% ","66.2% ","46.8% ","64.4% ","5.13% ","suppressed","12.22% ","14.69%*","10.69% ","6.80% ","11.25% ","5.46% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","49.0% ","0% ","suppressed","suppressed","57.9% ","53.8% ","6.9%*","55.7% ","7.48% ","0% ","suppressed","suppressed","16.36% ","10.16% ","5.66%*","8.28% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.8%*","0% ","suppressed","7.7%*","7.6%*","12.2%*","3.4%*","11.2%*","3.52%*","0% ","suppressed","4.87%*","5.30%*","5.86%*","2.35%*","4.24%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.5%*","0% ","suppressed","1.4%*","14.2%*","1.0%*","suppressed","suppressed","2.34%*","0% ","suppressed","1.38%*","9.49%*","0.50%*","suppressed","suppressed"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","17.8% ","suppressed","0% ","23.6%*","17.0%*","16.6% ","27.6%*","15.6% ","3.97% ","suppressed","0% ","14.29%*","7.28%*","4.74% ","12.81%*","3.65% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","6.8%*","0% ","suppressed","19.8%*","5.9%*","4.1%*","17.7%*","4.3%*","2.31%*","0% ","suppressed","11.54%*","4.12%*","1.74%*","9.78%*","1.55%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.0% ","0% ","suppressed","21.9%*","31.9%*","35.6% ","suppressed","35.9% ","5.45% ","0% ","suppressed","14.28%*","12.94%*","7.56% ","suppressed","6.31% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","31.2% ","suppressed","suppressed","25.7%*","23.2%*","30.6% ","43.6% ","28.5% ","5.02% ","suppressed","suppressed","10.04%*","8.19%*","7.51% ","10.95% ","5.70% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","66.4% ","70.1% ","55.8% ","85.0% ","69.9% ","60.5% ","69.0% ","65.8% ","3.75% ","10.71% ","12.54% ","6.31% ","9.06% ","5.32% ","6.87% ","4.30% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","46 ","73 ","57 ","51 ","42 ","43 ","60 ","43 ","1.96 ","9.32 ","5.71 ","3.70 ","5.25 ","2.32 ","3.86 ","2.18 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.2% ","suppressed","22.3% ","suppressed","19.9% ","22.9% ","23.1% ","22.1% ","0.71% ","suppressed","1.84% ","suppressed","0.80% ","1.04% ","1.90% ","0.77% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","31.4% ","21.5%*","42.6% ","11.5%*","30.0% ","37.1% ","25.6% ","32.6% ","3.74% ","9.62%*","12.48% ","5.88%*","8.70% ","5.45% ","6.67% ","4.32% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","9.6% ","suppressed","6.3%*","6.2%*","11.0%*","10.6%*","7.3%*","10.0% ","2.45% ","suppressed","5.60%*","4.38%*","5.79%*","3.68%*","3.93%*","2.84% "
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","24.5% ","41.6% ","30.0%*","44.0% ","25.6%*","16.3%*","39.4% ","21.5% ","3.98% ","12.35% ","10.42%*","11.24% ","8.63%*","5.75%*","7.26% ","4.58% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","201 ","suppressed","suppressed","suppressed","suppressed","229 ","suppressed","204 ","17.48 ","suppressed","suppressed","suppressed","suppressed","9.12 ","suppressed","20.00 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","594 ","suppressed","suppressed","319 ","suppressed","670 ","398 ","668 ","97.52 ","suppressed","suppressed","71.83 ","suppressed","122.18 ","63.66 ","130.77 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.6% ","25.5% ","22.9% ","27.9% ","20.7% ","19.9% ","23.3% ","21.2% ","0.96% ","4.40% ","1.81% ","4.66% ","0.74% ","0.89% ","1.51% ","1.12% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","75.4% ","70.0% ","92.8% ","70.7% ","73.1% ","76.2% ","80.6% ","74.4% ","3.98% ","10.04% ","5.06% ","9.97% ","9.18% ","5.79% ","5.28% ","4.65% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","10.1% ","7.7%*","suppressed","suppressed","8.6%*","13.6% ","6.6%*","10.8% ","2.28% ","4.33%*","suppressed","suppressed","4.10%*","3.92% ","3.06%*","2.68% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","154 ","suppressed","suppressed","suppressed","suppressed","133 ","suppressed","132 ","23.47 ","suppressed","suppressed","suppressed","suppressed","23.48 ","suppressed","18.67 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","53.3% ","44.1% ","69.5% ","50.2% ","43.1% ","57.8% ","49.0% ","54.2% ","4.00% ","10.61% ","10.62% ","11.36% ","8.70% ","5.65% ","6.97% ","4.60% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","72.1% ","60.7% ","89.0% ","80.0% ","71.0% ","69.3% ","81.8% ","70.1% ","4.23% ","11.77% ","6.37% ","8.92% ","6.98% ","7.00% ","4.81% ","4.96% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","88.8% ","92.5% ","88.5% ","91.8% ","71.5% ","96.0% ","92.2% ","88.0% ","3.37% ","7.54% ","7.98% ","5.14% ","11.49% ","1.48% ","3.99% ","4.04% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,550 ","suppressed","7,879 ","6,984 ","3,221 ","3,794 ","5,605 ","4,275 ","420.96 ","suppressed","1405.68 ","1903.20 ","393.12 ","291.51 ","963.43 ","454.27 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,960 ","suppressed","suppressed","18,750 ","5,681 ","6,902 ","9,989 ","8,750 ","1120.65 ","suppressed","suppressed","3856.48 ","1175.83 ","403.45 ","1675.75 ","1308.21 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,646 ","suppressed","13,669 ","11,802*","6,979 ","7,528 ","9,137 ","8,522 ","817.51 ","suppressed","2230.67 ","3725.52*","1682.27 ","467.09 ","2013.58 ","882.13 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","420 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","70.88 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","787*","suppressed","417 ","suppressed","suppressed","582 ","385 ","980*","256.92*","suppressed","18.96 ","suppressed","suppressed","73.78 ","55.24 ","361.71*"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","42.8% ","suppressed","36.8% ","45.3% ","40.8% ","43.6% ","40.1% ","43.4% ","1.36% ","suppressed","5.37% ","5.02% ","2.21% ","1.61% ","3.74% ","1.42% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,651 ","suppressed","5,998 ","12,129 ","8,386 ","9,981 ","7,636 ","10,111 ","644.83 ","suppressed","1023.58 ","2915.61 ","738.44 ","634.98 ","941.07 ","730.52 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","21,960 ","suppressed","suppressed","33,993 ","16,489 ","19,757 ","24,116 ","21,729 ","2051.55 ","suppressed","suppressed","5165.89 ","1733.07 ","2031.65 ","2867.47 ","2255.96 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","21,097 ","suppressed","suppressed","suppressed","19,386 ","19,601 ","suppressed","21,158 ","1682.83 ","suppressed","suppressed","suppressed","2027.04 ","1545.78 ","suppressed","1788.03 "

