"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,739 ","suppressed","suppressed","suppressed","suppressed","4,335 ","suppressed","4,558 ","527.99 ","suppressed","suppressed","suppressed","suppressed","498.13 ","suppressed","501.96 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.2% ","suppressed","suppressed","41.7% ","33.6% ","26.1% ","22.0%*","29.1% ","2.91% ","suppressed","suppressed","9.36% ","7.14% ","2.88% ","7.21%*","3.16% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","31.8% ","suppressed","suppressed","43.2% ","suppressed","33.7% ","suppressed","36.4% ","4.86% ","suppressed","suppressed","11.12% ","suppressed","2.37% ","suppressed","5.19% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","25.9% ","suppressed","suppressed","suppressed","49.6% ","23.8% ","suppressed","25.2% ","3.11% ","suppressed","suppressed","suppressed","9.82% ","3.07% ","suppressed","3.10% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.4% ","suppressed","suppressed","17.2% ","13.3% ","20.8% ","15.7% ","18.8% ","1.51% ","suppressed","suppressed","3.16% ","2.40% ","1.93% ","3.84% ","1.63% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","8.4%*","suppressed","suppressed","21.0%*","17.2%*","0% ","42.1%*","3.7%*","2.80%*","suppressed","suppressed","8.43%*","11.69%*","0% ","12.72%*","1.81%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","59.3% ","0% ","0% ","14.0%*","41.0%*","76.4% ","12.4%*","65.9% ","7.29% ","0% ","0% ","7.92%*","12.56%*","8.12% ","8.36%*","7.65% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","18.0% ","suppressed","suppressed","19.8% ","14.9% ","20.5% ","17.7% ","18.1% ","1.92% ","suppressed","suppressed","3.63% ","3.11% ","2.49% ","4.56% ","2.01% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.6% ","suppressed","suppressed","suppressed","11.6%*","20.9% ","suppressed","19.1% ","2.22% ","suppressed","suppressed","suppressed","3.66%*","2.41% ","suppressed","2.28% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","95.3% ","88.1% ","suppressed","91.0% ","93.6% ","98.2% ","88.1% ","96.5% ","1.33% ","11.78% ","suppressed","4.07% ","3.99% ","0.72% ","6.54% ","1.04% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,014 ","suppressed","2,520 ","2,474 ","2,369 ","1,688 ","2,727 ","1,891 ","132.06 ","suppressed","162.72 ","326.99 ","343.98 ","173.70 ","313.98 ","143.73 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,579 ","suppressed","8,194 ","4,200 ","5,472 ","2,703 ","5,902 ","3,283 ","346.46 ","suppressed","340.38 ","652.06 ","379.00 ","338.69 ","949.47 ","337.94 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","67.9% ","suppressed","suppressed","81.9% ","61.4% ","65.1% ","74.2% ","66.9% ","3.37% ","suppressed","suppressed","6.83% ","9.59% ","4.45% ","8.69% ","3.67% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","24 ","suppressed","suppressed","28 ","26 ","23 ","26 ","24 ","1.66 ","suppressed","suppressed","1.65 ","2.90 ","2.60 ","2.93 ","1.90 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","22.6% ","suppressed","suppressed","suppressed","25.0% ","22.8% ","suppressed","23.0% ","1.14% ","suppressed","suppressed","suppressed","4.25% ","1.21% ","suppressed","1.17% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","25.3% ","0% ","suppressed","7.0%*","20.2%*","34.5% ","9.3%*","28.0% ","3.28% ","0% ","suppressed","4.32%*","6.64%*","4.85% ","5.20%*","3.73% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","93.9% ","suppressed","suppressed","93.7% ","95.9% ","98.8% ","74.4% ","97.5% ","2.30% ","suppressed","suppressed","3.58% ","4.01% ","0.64% ","11.16% ","1.10% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","97.8% ","100% ","suppressed","95.7% ","98.8% ","99.5% ","90.8% ","98.8% ","1.23% ","0% ","suppressed","2.73% ","1.13% ","0.26% ","9.02% ","0.53% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,977 ","suppressed","6,088 ","5,528 ","5,962 ","4,609 ","5,425 ","4,913 ","198.11 ","suppressed","301.80 ","530.41 ","522.11 ","216.94 ","544.85 ","214.20 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,585 ","suppressed","12,665 ","9,645 ","11,177 ","7,638 ","10,044 ","8,391 ","721.78 ","suppressed","210.95 ","1093.34 ","579.57 ","955.58 ","1396.16 ","788.04 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","44.9% ","suppressed","suppressed","55.6% ","46.6%*","37.4% ","65.2% ","41.2% ","4.25% ","suppressed","suppressed","9.47% ","14.40%*","4.91% ","10.66% ","4.50% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","50.0% ","suppressed","suppressed","22.0%*","57.8% ","72.6% ","8.4%*","62.3% ","5.72% ","suppressed","suppressed","11.11%*","14.94% ","6.50% ","5.46%*","6.01% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","4.8%*","suppressed","0% ","3.1%*","2.8%*","5.4%*","suppressed","4.9%*","1.60%*","suppressed","0% ","2.25%*","2.37%*","2.27%*","suppressed","1.70%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.1%*","0% ","0% ","5.1%*","0% ","2.1%*","2.1%*","2.2%*","0.97%*","0% ","0% ","3.73%*","0% ","1.15%*","2.07%*","1.08%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","40.2% ","suppressed","2.0%*","35.0% ","48.7%*","45.5% ","16.7%*","44.7% ","4.86% ","suppressed","2.12%*","9.38% ","15.04%*","6.64% ","7.92%*","5.53% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","7.8%*","suppressed","suppressed","1.2%*","1.9%*","9.6%*","11.4%*","7.2%*","3.59%*","suppressed","suppressed","1.22%*","1.95%*","5.76%*","7.11%*","4.07%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.5% ","suppressed","suppressed","12.2%*","26.9%*","27.2% ","5.5%*","25.6% ","3.22% ","suppressed","suppressed","6.64%*","10.99%*","4.26% ","3.53%*","3.71% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","22.5% ","suppressed","suppressed","43.4% ","19.6%*","10.3% ","59.7% ","15.5% ","3.44% ","suppressed","suppressed","9.31% ","9.11%*","2.81% ","10.88% ","3.02% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","47.0% ","suppressed","suppressed","55.7% ","67.1% ","36.1% ","73.7% ","43.1% ","5.54% ","suppressed","suppressed","11.20% ","6.85% ","6.46% ","12.91% ","5.73% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","56.7% ","0% ","suppressed","23.8%*","37.8% ","80.2% ","suppressed","63.1% ","6.94% ","0% ","suppressed","14.74%*","9.64% ","5.96% ","suppressed","7.05% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","2.9%*","0% ","0% ","7.7%*","suppressed","1.9%*","suppressed","2.5%*","1.12%*","0% ","0% ","5.62%*","suppressed","0.90%*","suppressed","0.94%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.9%*","0% ","0% ","suppressed","0.2%*","2.1%*","suppressed","1.5%*","0.96%*","0% ","0% ","suppressed","0.18%*","1.15%*","suppressed","0.86%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","40.0% ","suppressed","0% ","32.1%*","23.5% ","50.1% ","suppressed","44.9% ","6.34% ","suppressed","0% ","10.79%*","5.06% ","8.88% ","suppressed","6.88% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","8.1%*","0% ","suppressed","0% ","5.1%*","9.9%*","suppressed","8.0%*","3.58%*","0% ","suppressed","0% ","5.27%*","5.22%*","suppressed","3.88%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","26.7% ","0% ","suppressed","13.3%*","25.4% ","28.9% ","suppressed","27.2% ","4.49% ","0% ","suppressed","9.04%*","6.71% ","5.77% ","suppressed","4.47% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","20.3% ","suppressed","suppressed","42.4% ","41.7% ","7.2%*","suppressed","15.9% ","4.08% ","suppressed","suppressed","10.81% ","8.10% ","2.41%*","suppressed","3.88% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","61.8% ","suppressed","suppressed","80.3% ","63.0% ","55.7% ","70.9% ","60.3% ","4.48% ","suppressed","suppressed","6.81% ","9.21% ","6.56% ","8.89% ","5.02% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","50 ","suppressed","suppressed","52 ","48 ","48 ","52 ","49 ","3.94 ","suppressed","suppressed","3.83 ","5.39 ","6.58 ","6.55 ","4.52 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.7% ","suppressed","suppressed","suppressed","26.7% ","22.6% ","suppressed","23.0% ","0.94% ","suppressed","suppressed","suppressed","3.82% ","0.96% ","suppressed","0.94% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","29.5% ","0% ","suppressed","5.6%*","19.8%*","41.9% ","6.5%*","33.3% ","4.15% ","0% ","suppressed","3.58%*","6.76%*","6.47% ","4.26%*","4.81% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.8%*","0% ","0% ","13.5%*","9.8%*","0.4%*","9.5%*","2.9%*","1.34%*","0% ","0% ","6.03%*","6.28%*","0.30%*","5.62%*","1.23%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","19.4% ","suppressed","suppressed","28.1% ","6.8%*","16.5%*","43.0% ","15.4% ","3.74% ","suppressed","suppressed","8.06% ","4.45%*","5.00%*","10.49% ","3.82% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","387 ","suppressed","suppressed","suppressed","485 ","suppressed","463 ","suppressed","69.16 ","suppressed","suppressed","suppressed","17.08 ","suppressed","37.41 ","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","439*","suppressed","suppressed","suppressed","suppressed","247 ","320 ","494*","135.46*","suppressed","suppressed","suppressed","suppressed","30.13 ","61.26 ","195.37*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.6% ","suppressed","21.7% ","22.2% ","27.9% ","20.9% ","20.1% ","21.8% ","0.85% ","suppressed","1.40% ","2.52% ","2.67% ","1.00% ","2.40% ","0.90% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","83.8% ","suppressed","suppressed","62.9% ","61.3% ","97.4% ","62.8% ","87.3% ","2.96% ","suppressed","suppressed","9.26% ","12.84% ","0.86% ","9.69% ","3.04% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","4.1%*","suppressed","0% ","0.9%*","0.9%*","4.5%*","7.7%*","3.5%*","1.43%*","suppressed","0% ","0.93%*","0.74%*","2.02%*","4.84%*","1.47%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","241 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","10.62 ","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","44.3% ","suppressed","suppressed","55.9% ","54.0% ","35.5% ","66.0% ","40.7% ","3.76% ","suppressed","suppressed","8.87% ","10.83% ","4.35% ","9.21% ","3.95% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","80.9% ","79.5% ","suppressed","81.3% ","91.2% ","79.4% ","80.6% ","81.0% ","3.13% ","12.70% ","suppressed","7.06% ","4.89% ","4.20% ","7.96% ","3.41% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","96.1% ","suppressed","100% ","84.9% ","95.5% ","99.9% ","94.9% ","96.3% ","1.26% ","suppressed","0% ","5.45% ","3.69% ","0.07% ","4.46% ","1.25% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,715 ","suppressed","suppressed","6,083 ","6,259 ","3,382 ","8,218 ","4,096 ","374.85 ","suppressed","suppressed","938.56 ","1263.73 ","411.18 ","1092.31 ","361.83 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","6,968 ","suppressed","suppressed","8,232 ","14,759 ","5,275 ","9,548 ","6,571 ","739.86 ","suppressed","suppressed","1422.98 ","4293.18 ","534.43 ","1624.79 ","781.60 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,639 ","suppressed","suppressed","12,421 ","13,300 ","4,936 ","12,888 ","6,866 ","968.18 ","suppressed","suppressed","3055.90 ","1933.50 ","895.17 ","2383.25 ","980.06 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","865*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","438.45*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","41.3% ","suppressed","suppressed","40.1% ","45.5% ","41.7% ","30.7% ","42.7% ","1.80% ","suppressed","suppressed","3.47% ","3.80% ","2.31% ","4.67% ","1.87% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,370 ","suppressed","suppressed","11,461 ","9,652 ","8,786 ","10,084 ","9,275 ","410.13 ","suppressed","suppressed","1190.52 ","942.45 ","487.13 ","1590.17 ","419.85 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,740 ","suppressed","suppressed","27,407 ","21,581 ","15,325 ","19,091 ","17,580 ","1494.49 ","suppressed","suppressed","4160.75 ","3357.98 ","1544.07 ","3044.25 ","1638.40 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","16,071 ","suppressed","24,304 ","20,135 ","21,329 ","14,191 ","suppressed","16,196 ","1841.41 ","suppressed","887.74 ","3320.25 ","2086.36 ","2266.66 ","suppressed","2000.56 "

