"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,062 ","suppressed","suppressed","suppressed","8,950 ","3,343 ","suppressed","5,047 ","1025.86 ","suppressed","suppressed","suppressed","2368.80 ","628.03 ","suppressed","1116.49 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,726 ","8,378 ","suppressed","8,296 ","5,731 ","4,280 ","8,327 ","4,631 ","335.07 ","710.29 ","suppressed","347.39 ","1042.62 ","309.74 ","545.37 ","332.03 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.6% ","suppressed","31.4% ","25.3%*","42.3% ","22.4% ","24.8%*","26.9% ","2.11% ","suppressed","5.17% ","11.47%*","6.70% ","1.37% ","8.80%*","2.04% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","27.1% ","suppressed","suppressed","suppressed","45.0% ","20.8% ","suppressed","29.7% ","4.71% ","suppressed","suppressed","suppressed","10.06% ","3.45% ","suppressed","5.65% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.3% ","suppressed","suppressed","suppressed","39.4% ","23.0% ","suppressed","25.6% ","1.78% ","suppressed","suppressed","suppressed","8.16% ","1.24% ","suppressed","1.72% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","20.2% ","suppressed","suppressed","15.7%*","17.9% ","21.9% ","16.5% ","20.7% ","1.20% ","suppressed","suppressed","4.74%*","2.78% ","1.34% ","4.44% ","1.21% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","suppressed","0% ","suppressed","37.1%*","2.4%*","0.9%*","38.4%*","1.1%*","suppressed","0% ","suppressed","23.71%*","1.57%*","0.88%*","20.34%*","0.73%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","62.0% ","suppressed","suppressed","24.0%*","56.8% ","70.1% ","16.8%*","66.8% ","7.84% ","suppressed","suppressed","14.91%*","12.32% ","10.80% ","9.20%*","8.53% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","20.9% ","suppressed","suppressed","16.5%*","19.1% ","25.3% ","16.8%*","22.3% ","2.31% ","suppressed","suppressed","6.29%*","3.40% ","2.42% ","5.22%*","2.33% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.9% ","suppressed","suppressed","suppressed","17.0% ","20.7% ","suppressed","20.0% ","1.33% ","suppressed","suppressed","suppressed","4.08% ","1.39% ","suppressed","1.35% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","93.4% ","87.2% ","100% ","96.6% ","88.9% ","94.0% ","95.0% ","93.2% ","1.49% ","7.74% ","0% ","2.21% ","4.25% ","1.90% ","2.60% ","1.66% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,192 ","2,640 ","3,036 ","2,883 ","2,738 ","1,803 ","2,805 ","2,094 ","96.03 ","392.44 ","492.14 ","305.53 ","242.40 ","115.89 ","249.20 ","104.73 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,193 ","suppressed","suppressed","5,380 ","3,711 ","4,055 ","5,740 ","4,038 ","307.36 ","suppressed","suppressed","1184.59 ","1076.97 ","274.42 ","1151.83 ","313.97 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","58.7% ","85.6% ","suppressed","70.7% ","80.7% ","48.8% ","65.3% ","57.9% ","4.84% ","10.24% ","suppressed","9.35% ","4.80% ","6.59% ","9.62% ","5.31% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","30 ","29 ","30 ","29 ","26 ","29 ","28 ","0.82 ","3.65 ","4.05 ","1.72 ","1.43 ","1.32 ","2.14 ","0.89 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","18.5% ","suppressed","20% ","20% ","19.5% ","18.4% ","19.6% ","18.5% ","1.01% ","suppressed","0.00% ","0.00% ","2.30% ","1.14% ","1.50% ","1.05% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","37.7% ","suppressed","suppressed","11.3%*","19.4%*","49.2% ","15.7%*","40.6% ","4.90% ","suppressed","suppressed","5.56%*","6.63%*","6.67% ","5.82%*","5.40% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","91.8% ","93.4% ","78.7% ","68.5% ","92.0% ","97.0% ","78.7% ","93.8% ","1.82% ","6.59% ","13.06% ","10.24% ","3.56% ","0.98% ","8.02% ","1.63% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.6% ","100% ","91.4% ","65.3% ","96.0% ","93.9% ","64.8% ","94.2% ","2.42% ","0% ","7.75% ","14.51% ","2.43% ","2.05% ","15.28% ","1.66% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,160 ","6,533 ","6,569 ","6,262 ","6,286 ","4,535 ","6,120 ","5,035 ","157.12 ","701.51 ","610.38 ","433.41 ","301.31 ","195.39 ","383.12 ","168.91 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,764 ","suppressed","11,915 ","11,765 ","8,761 ","9,703 ","12,702 ","9,562 ","534.17 ","suppressed","898.77 ","1657.41 ","1509.25 ","563.67 ","744.91 ","562.43 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","57.2% ","suppressed","66.1% ","67.3% ","61.3% ","53.1% ","66.0% ","55.8% ","4.28% ","suppressed","12.68% ","9.50% ","7.97% ","6.30% ","8.23% ","4.82% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","44.7% ","suppressed","suppressed","9.5%*","30.9%*","63.8% ","suppressed","52.3% ","6.29% ","suppressed","suppressed","6.66%*","9.48%*","8.76% ","suppressed","6.93% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","12.5% ","suppressed","2.0%*","11.1%*","11.8%*","13.8% ","12.4%*","12.5% ","2.67% ","suppressed","2.18%*","7.57%*","5.18%*","3.74% ","6.86%*","2.90% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.1%*","0% ","suppressed","2.4%*","1.1%*","1.7%*","5.7%*","1.6%*","0.70%*","0% ","suppressed","1.71%*","0.86%*","0.80%*","3.40%*","0.61%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","22.6% ","suppressed","suppressed","18.4%*","13.0%*","26.9% ","13.8%*","24.0% ","3.07% ","suppressed","suppressed","7.70%*","4.69%*","4.51% ","5.97%*","3.46% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","5.5%*","suppressed","1.2%*","0.8%*","12.8%*","4.5%*","2.1%*","6.1%*","1.89%*","suppressed","1.28%*","0.46%*","6.39%*","2.23%*","1.50%*","2.17%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","25.6% ","suppressed","2.1%*","6.4%*","18.9%*","33.9% ","2.2%*","29.2% ","4.48% ","suppressed","2.18%*","4.57%*","6.40%*","6.46% ","1.70%*","5.02% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","31.6% ","suppressed","64.0% ","60.9% ","42.4% ","19.2% ","63.8% ","26.6% ","3.77% ","suppressed","12.54% ","9.66% ","7.86% ","4.96% ","8.36% ","4.10% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","59.4% ","suppressed","suppressed","54.6% ","48.8%*","62.0% ","64.3% ","58.9% ","6.23% ","suppressed","suppressed","15.11% ","16.59%*","7.06% ","14.82% ","6.71% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","50.4% ","suppressed","0% ","suppressed","55.8% ","57.3% ","suppressed","55.1% ","8.88% ","suppressed","0% ","suppressed","16.05% ","11.79% ","suppressed","9.70% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.1% ","0% ","0% ","5.6%*","14.5%*","8.6%*","5.7%*","9.4% ","2.53% ","0% ","0% ","3.92%*","9.52%*","2.68%*","4.19%*","2.77% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.0%*","0% ","suppressed","suppressed","0.9%*","suppressed","8.5%*","3.6%*","2.16%*","0% ","suppressed","suppressed","0.76%*","suppressed","5.25%*","2.33%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","24.0% ","suppressed","suppressed","33.0%*","33.6%*","20.8% ","21.0%*","24.2% ","5.71% ","suppressed","suppressed","14.13%*","20.68%*","5.05% ","12.48%*","6.16% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.5%*","0% ","2.1%*","2.0%*","2.2%*","suppressed","0.5%*","suppressed","2.33%*","0% ","2.28%*","2.02%*","1.82%*","suppressed","0.47%*","suppressed"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","30.0% ","suppressed","0% ","1.8%*","27.2%*","35.5% ","5.2%*","32.5% ","5.92% ","suppressed","0% ","1.39%*","13.81%*","7.54% ","5.18%*","6.42% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.4% ","suppressed","suppressed","52.8% ","21.6%*","26.5%*","59.1% ","26.5% ","6.32% ","suppressed","suppressed","15.06% ","8.97%*","8.50%*","15.18% ","6.78% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","55.8% ","82.4% ","suppressed","71.3% ","76.3% ","46.6% ","60.9% ","55.2% ","5.17% ","11.36% ","suppressed","9.25% ","6.15% ","7.21% ","9.67% ","5.71% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","55 ","67 ","55 ","59 ","52 ","55 ","60 ","55 ","2.09 ","9.40 ","6.20 ","3.34 ","2.15 ","3.52 ","4.30 ","2.33 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.5% ","suppressed","20% ","21.1% ","22.6% ","19.1% ","19.4% ","19.5% ","1.10% ","suppressed","0.00% ","1.14% ","3.96% ","1.18% ","1.30% ","1.16% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","40.8% ","suppressed","suppressed","12.4%*","21.3%*","52.9% ","17.7%*","43.8% ","5.15% ","suppressed","suppressed","5.59%*","6.41%*","7.22% ","6.39%*","5.71% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","7.3% ","suppressed","suppressed","13.9%*","1.9%*","7.7%*","11.0%*","6.8%*","1.93% ","suppressed","suppressed","5.76%*","1.45%*","2.76%*","4.53%*","2.08%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","18.1% ","suppressed","74.7% ","14.1%*","34.4% ","9.7% ","41.7% ","15.0% ","3.18% ","suppressed","11.58% ","6.17%*","9.09% ","2.90% ","9.13% ","3.23% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","208 ","suppressed","suppressed","suppressed","suppressed","225 ","suppressed","206 ","18.81 ","suppressed","suppressed","suppressed","suppressed","19.54 ","suppressed","20.26 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","646 ","suppressed","suppressed","suppressed","584*","676*","742*","611 ","143.14 ","suppressed","suppressed","suppressed","261.85*","234.07*","268.64*","167.99 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.8% ","suppressed","22.2% ","22.5% ","20.4% ","19.3% ","22.7% ","19.6% ","0.82% ","suppressed","1.61% ","1.05% ","1.59% ","1.09% ","1.34% ","0.88% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","78.7% ","suppressed","suppressed","68.4% ","81.5% ","83.8% ","52.5% ","82.2% ","3.27% ","suppressed","suppressed","8.76% ","5.91% ","3.78% ","9.46% ","3.23% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","9.6% ","suppressed","0% ","15.7%*","14.9%*","7.7%*","8.6%*","9.7%*","2.71% ","suppressed","0% ","7.52%*","9.50%*","2.78%*","4.80%*","3.00%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","238 ","suppressed","suppressed","suppressed","374 ","150 ","suppressed","236 ","47.88 ","suppressed","suppressed","suppressed","32.53 ","44.22 ","suppressed","52.51 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","57.3% ","suppressed","65.3% ","60.2% ","57.6% ","55.9% ","62.7% ","56.6% ","4.66% ","suppressed","12.51% ","8.09% ","7.75% ","6.72% ","7.47% ","5.21% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","87.4% ","83.9% ","81.3% ","76.4% ","79.8% ","91.8% ","79.3% ","88.4% ","2.20% ","11.19% ","11.91% ","7.80% ","6.58% ","2.28% ","6.88% ","2.30% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","94.6% ","92.0% ","suppressed","85.8% ","90.8% ","98.4% ","86.0% ","95.6% ","1.31% ","6.41% ","suppressed","6.45% ","3.84% ","0.81% ","6.23% ","1.23% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,023 ","suppressed","suppressed","8,177 ","6,120 ","4,167 ","6,699 ","4,826 ","291.63 ","suppressed","suppressed","1830.57 ","588.72 ","325.84 ","923.37 ","311.68 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,882 ","suppressed","suppressed","7,145 ","15,377 ","7,899 ","7,509 ","9,017 ","820.83 ","suppressed","suppressed","1235.68 ","3724.10 ","651.11 ","1184.94 ","880.31 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,459 ","18,098 ","suppressed","11,244 ","11,179*","8,719 ","suppressed","9,432 ","947.95 ","1469.04 ","suppressed","2850.83 ","5082.49*","720.24 ","suppressed","1014.86 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","457 ","suppressed","suppressed","suppressed","suppressed","455 ","suppressed","432 ","37.88 ","suppressed","suppressed","suppressed","suppressed","39.05 ","suppressed","37.66 "
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","574 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","594 ","133.03 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","173.36 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.4% ","suppressed","suppressed","47.5% ","37.4% ","43.7% ","48.9% ","42.9% ","1.96% ","suppressed","suppressed","4.53% ","3.52% ","2.35% ","6.18% ","2.08% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,478 ","suppressed","suppressed","12,379 ","12,767 ","9,656 ","12,108 ","10,336 ","359.33 ","suppressed","suppressed","1662.83 ","817.88 ","465.38 ","1193.58 ","379.91 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","20,120 ","suppressed","suppressed","suppressed","31,059 ","17,448 ","27,590 ","19,728 ","957.32 ","suppressed","suppressed","suppressed","3251.67 ","1057.21 ","4531.12 ","978.26 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","19,954 ","suppressed","suppressed","26,007 ","20,114 ","19,112 ","27,166 ","19,524 ","1363.65 ","suppressed","suppressed","2628.03 ","5440.00 ","1162.95 ","3828.21 ","1401.13 "

