"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,091 ","suppressed","6,280 ","7,478 ","7,160 ","4,602 ","6,438 ","5,031 ","346.80 ","suppressed","362.04 ","603.70 ","564.42 ","300.10 ","348.43 ","362.78 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","30.3% ","suppressed","suppressed","46.6% ","36.2% ","26.8% ","46.0% ","28.9% ","4.16% ","suppressed","suppressed","8.28% ","3.02% ","5.74% ","7.75% ","4.47% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","31.0% ","suppressed","suppressed","46.5% ","36.1% ","27.4%*","44.9% ","29.4% ","5.78% ","suppressed","suppressed","8.78% ","4.03% ","8.34%*","8.49% ","6.35% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.4% ","suppressed","73.6% ","suppressed","36.4% ","25.6% ","suppressed","27.6% ","2.00% ","suppressed","0.93% ","suppressed","2.50% ","1.94% ","suppressed","1.98% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","22.2% ","suppressed","17.9% ","16.4% ","19.9% ","24.2% ","16.1% ","23.0% ","2.50% ","suppressed","2.74% ","3.24% ","2.29% ","3.37% ","2.69% ","2.72% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","3.6%*","suppressed","suppressed","suppressed","6.2%*","1.8%*","13.8%*","2.6%*","1.73%*","suppressed","suppressed","suppressed","4.50%*","1.61%*","7.23%*","1.62%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","23.2%*","suppressed","suppressed","5.8%*","20.7%*","25.9%*","10.9%*","24.5%*","7.22%*","suppressed","suppressed","4.58%*","9.88%*","10.66%*","7.32%*","8.21%*"
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","24.9% ","suppressed","18.5% ","16.5% ","20.3% ","29.4% ","16.4% ","26.5% ","2.80% ","suppressed","3.13% ","3.44% ","2.28% ","3.50% ","2.98% ","2.97% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","16.2% ","0% ","suppressed","suppressed","18.6%*","16.1% ","suppressed","16.4% ","2.24% ","0% ","suppressed","suppressed","7.11%*","2.46% ","suppressed","2.35% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","71.4% ","100% ","87.2% ","78.4% ","90.7% ","63.0% ","81.0% ","70.1% ","12.41% ","0% ","11.80% ","12.12% ","3.38% ","17.04% ","9.82% ","13.90% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,099 ","suppressed","3,198 ","2,604 ","2,294 ","1,775 ","2,998 ","1,935 ","141.54 ","suppressed","448.92 ","474.00 ","315.28 ","150.44 ","403.29 ","144.42 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,205 ","suppressed","suppressed","5,244 ","4,413 ","3,880 ","5,166 ","4,023 ","226.66 ","suppressed","suppressed","532.73 ","567.39 ","256.75 ","668.28 ","232.60 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","69.2% ","74.4% ","72.4% ","75.0% ","73.8% ","66.8% ","72.5% ","68.8% ","7.69% ","13.92% ","12.99% ","7.84% ","6.87% ","11.77% ","6.89% ","8.77% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","29 ","38 ","32 ","34 ","28 ","29 ","36 ","28 ","1.10 ","3.74 ","5.84 ","2.52 ","1.62 ","1.59 ","2.53 ","1.24 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","23.6% ","suppressed","suppressed","21.6% ","21.9% ","23.8% ","25.4% ","23.5% ","1.63% ","suppressed","suppressed","1.00% ","3.29% ","1.97% ","3.99% ","1.75% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","30.9% ","suppressed","9.1%*","18.2%*","30.3% ","34.7%*","15.8%*","33.1% ","7.71% ","suppressed","6.98%*","6.69%*","7.10% ","12.00%*","5.08%*","8.98% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.8% ","100% ","94.0% ","83.2% ","89.0% ","99.0% ","87.1% ","96.1% ","1.93% ","0% ","5.15% ","10.32% ","5.95% ","0.62% ","8.06% ","1.71% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","92.9% ","suppressed","98.2% ","76.4% ","85.4% ","96.5% ","78.5% ","94.8% ","2.87% ","suppressed","1.89% ","12.19% ","7.26% ","2.38% ","9.41% ","2.56% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,100 ","suppressed","6,982 ","6,235 ","4,909 ","4,810 ","6,563 ","4,882 ","263.31 ","suppressed","362.89 ","381.81 ","488.57 ","384.09 ","240.81 ","299.45 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","11,205 ","suppressed","13,363 ","11,471 ","10,133 ","11,247 ","12,193 ","11,095 ","375.89 ","suppressed","928.61 ","560.71 ","701.19 ","462.50 ","574.25 ","433.83 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","47.3% ","suppressed","79.4% ","54.0% ","56.1% ","39.8% ","63.6% ","44.7% ","7.14% ","suppressed","11.49% ","11.76% ","7.91% ","10.51% ","9.83% ","7.99% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","45.6% ","0% ","suppressed","suppressed","26.6%*","69.8% ","5.4%*","55.0% ","7.98% ","0% ","suppressed","suppressed","9.73%*","8.91% ","3.57%*","8.62% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","18.9%*","suppressed","11.4%*","23.0%*","7.5%*","22.7%*","23.7%*","18.1%*","7.98%*","suppressed","9.83%*","11.04%*","3.43%*","12.61%*","9.42%*","9.22%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.0%*","0% ","5.2%*","0% ","13.6%*","1.2%*","1.8%*","4.3%*","1.62%*","0% ","5.26%*","0% ","6.79%*","0.63%*","1.84%*","1.87%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.3% ","0% ","2.0%*","20.2%*","15.8%*","35.9% ","7.7%*","30.5% ","6.07% ","0% ","2.04%*","8.52%*","5.57%*","10.02% ","4.42%*","7.06% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.5%*","suppressed","2.1%*","suppressed","7.0%*","0.4%*","suppressed","2.4%*","1.10%*","suppressed","2.15%*","suppressed","4.16%*","0.35%*","suppressed","1.20%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","21.6% ","0% ","8.1%*","11.4%*","14.9%*","27.8%*","3.5%*","24.5% ","5.69% ","0% ","6.19%*","8.37%*","5.37%*","9.29%*","2.25%*","6.64% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","25.8% ","suppressed","71.2% ","42.6% ","41.2% ","12.0%*","60.2% ","20.1% ","4.51% ","suppressed","12.89% ","11.38% ","8.86% ","3.75%*","9.90% ","4.43% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","37.9% ","suppressed","suppressed","58.1% ","50.5% ","32.6%*","48.4% ","36.4%*","10.89% ","suppressed","suppressed","16.34% ","9.56% ","13.01%*","11.18% ","11.90%*"
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","46.6% ","0% ","suppressed","suppressed","35.5%*","56.1% ","22.3%*","51.0% ","6.60% ","0% ","suppressed","suppressed","11.32%*","9.03% ","12.33%*","7.40% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","32.3%*","0% ","suppressed","26.2%*","6.8%*","39.6%*","20.5%*","33.9%*","17.77%*","0% ","suppressed","18.54%*","3.45%*","21.89%*","12.80%*","19.67%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.9%*","0% ","suppressed","0% ","10.2%*","0.1%*","suppressed","1.7%*","1.22%*","0% ","suppressed","0% ","7.29%*","0.09%*","suppressed","1.27%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","24.9%*","suppressed","suppressed","15.7%*","24.6%*","25.7%*","23.6%*","25.1%*","8.50%*","suppressed","suppressed","9.28%*","8.04%*","11.67%*","8.71%*","9.60%*"
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.0%*","suppressed","0% ","0% ","7.9%*","1.9%*","suppressed","2.8%*","1.47%*","suppressed","0% ","0% ","4.00%*","1.56%*","suppressed","1.56%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","17.7%*","0% ","suppressed","20.0%*","17.9%*","18.3%*","10.8%*","18.6%*","5.73%*","0% ","suppressed","11.39%*","5.88%*","7.88%*","6.75%*","6.66%*"
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","20.2%*","suppressed","suppressed","38.2%*","32.6% ","14.3%*","37.6% ","17.9%*","6.26%*","suppressed","suppressed","13.58%*","9.39% ","6.42%*","9.90% ","6.40%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","76.5% ","74.4% ","81.8% ","71.1% ","75.4% ","77.3% ","76.3% ","76.6% ","5.15% ","13.92% ","10.05% ","9.26% ","6.56% ","7.28% ","6.16% ","5.81% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","57 ","77 ","60 ","57 ","49 ","59 ","62 ","57 ","4.34 ","6.27 ","9.67 ","5.24 ","4.52 ","6.13 ","5.22 ","4.96 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","28.7% ","suppressed","suppressed","31.9% ","20.5% ","30.3% ","27.0% ","28.8% ","4.92% ","suppressed","suppressed","4.78% ","3.58% ","6.04% ","5.00% ","5.17% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","30.2% ","suppressed","2.3%*","22.8%*","25.9% ","34.7%*","12.8%*","32.6% ","7.56% ","suppressed","1.71%*","8.77%*","6.51% ","11.89%*","4.36%*","8.85% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","1.8%*","0% ","0% ","0.2%*","suppressed","1.5%*","0% ","2.1%*","1.09%*","0% ","0% ","0.26%*","suppressed","1.36%*","0% ","1.26%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","29.5% ","suppressed","59.9% ","33.6%*","22.2%*","28.8%*","51.1% ","26.4%*","8.07% ","suppressed","14.47% ","11.97%*","8.04%*","11.86%*","9.34% ","8.94%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","720 ","suppressed","suppressed","suppressed","918 ","562 ","suppressed","720 ","119.23 ","suppressed","suppressed","suppressed","69.29 ","5.30 ","suppressed","119.23 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,056*","suppressed","suppressed","suppressed","1,034*","1,220*","590 ","1,185*","463.88*","suppressed","suppressed","suppressed","346.81*","723.53*","127.07 ","591.80*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","24.1% ","20.0% ","26.6% ","20.0% ","21.6% ","25.6% ","21.4% ","24.3% ","3.13% ","0.00% ","5.13% ","0.59% ","1.39% ","4.72% ","1.70% ","3.42% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","61.2% ","suppressed","38.3%*","61.7% ","74.6% ","59.2% ","45.3% ","63.5% ","11.14% ","suppressed","13.79%*","12.02% ","6.94% ","16.33% ","9.23% ","12.99% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","1.7%*","suppressed","10.9%*","0.9%*","3.0%*","0.6%*","6.1%*","1.1%*","0.74%*","suppressed","10.39%*","0.95%*","1.84%*","0.42%*","4.16%*","0.53%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","44.4% ","suppressed","69.2% ","53.4% ","54.7% ","38.4%*","56.5% ","42.7% ","9.10% ","suppressed","13.39% ","11.43% ","8.02% ","12.52%*","9.51% ","10.09% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","60.4% ","suppressed","71.7% ","49.9% ","72.2% ","57.5% ","52.2% ","61.6% ","10.67% ","suppressed","14.55% ","10.91% ","8.92% ","15.38% ","9.60% ","12.27% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","95.2% ","91.4% ","95.8% ","93.4% ","83.8% ","99.6% ","93.4% ","95.4% ","1.63% ","8.28% ","4.42% ","4.70% ","6.21% ","0.30% ","3.83% ","1.75% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,153 ","suppressed","suppressed","4,704 ","4,975 ","5,015 ","6,870 ","4,943 ","434.04 ","suppressed","suppressed","930.67 ","478.40 ","625.94 ","1342.86 ","456.61 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,853 ","suppressed","suppressed","suppressed","8,406 ","8,761 ","suppressed","8,614 ","1627.64 ","suppressed","suppressed","suppressed","1524.58 ","1578.82 ","suppressed","1274.45 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","12,868 ","suppressed","suppressed","7,886 ","11,524 ","11,487 ","22,977*","11,414 ","2313.48 ","suppressed","suppressed","652.31 ","1960.28 ","2488.14 ","12585.38*","1977.33 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","253 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","12.62 ","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","47.2% ","suppressed","suppressed","55.4% ","49.6% ","46.2% ","46.4% ","47.3% ","1.53% ","suppressed","suppressed","5.33% ","4.81% ","1.51% ","5.96% ","1.56% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,542 ","suppressed","12,403 ","14,923 ","8,700 ","9,219 ","12,069 ","9,323 ","655.78 ","suppressed","1560.13 ","1276.05 ","1075.97 ","885.24 ","1217.20 ","697.25 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","31,965 ","suppressed","28,552 ","26,821 ","17,885 ","35,454 ","27,306 ","32,240 ","7792.08 ","suppressed","2736.99 ","2645.81 ","3388.45 ","8937.08 ","2394.30 ","8176.65 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","22,498 ","17,436 ","suppressed","suppressed","20,664 ","22,500 ","23,254 ","22,412 ","2769.57 ","1509.08 ","suppressed","suppressed","2122.68 ","4086.11 ","2600.49 ","3076.33 "

