"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,296 ","suppressed","suppressed","suppressed","4,936 ","3,799 ","suppressed","4,605 ","658.28 ","suppressed","suppressed","suppressed","861.71 ","763.93 ","suppressed","690.67 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,413 ","suppressed","suppressed","suppressed","4,572 ","4,266 ","suppressed","4,491 ","340.40 ","suppressed","suppressed","suppressed","513.27 ","453.99 ","suppressed","363.66 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","29.8% ","suppressed","suppressed","41.5% ","31.2% ","26.9% ","29.8% ","29.8% ","2.15% ","suppressed","suppressed","7.56% ","3.86% ","2.43% ","6.79% ","2.25% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","30.2% ","suppressed","suppressed","suppressed","37.8% ","21.6% ","suppressed","29.7% ","4.17% ","suppressed","suppressed","suppressed","5.78% ","3.68% ","suppressed","4.69% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","29.5% ","suppressed","suppressed","suppressed","27.2% ","29.5% ","suppressed","29.8% ","2.24% ","suppressed","suppressed","suppressed","3.28% ","2.77% ","suppressed","2.34% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.2% ","suppressed","suppressed","22.5%*","19.2% ","17.8% ","20.4% ","17.8% ","1.38% ","suppressed","suppressed","7.00%*","2.12% ","1.55% ","6.01% ","1.23% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.6%*","suppressed","suppressed","suppressed","0% ","1.0%*","12.5%*","0.6%*","1.42%*","suppressed","suppressed","suppressed","0% ","0.78%*","8.24%*","0.47%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","59.6% ","suppressed","suppressed","34.9%*","56.5% ","71.7% ","25.7%*","66.5% ","7.45% ","suppressed","suppressed","16.57%*","12.80% ","10.46% ","12.37%*","7.68% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.8% ","suppressed","suppressed","24.6%*","18.4% ","15.7% ","19.1%*","16.0% ","2.41% ","suppressed","suppressed","11.46%*","2.15% ","2.45% ","7.58%*","1.67% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.3% ","suppressed","suppressed","19.5% ","20.0% ","18.7% ","25.4% ","18.9% ","1.55% ","suppressed","suppressed","3.36% ","3.07% ","2.01% ","4.89% ","1.63% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","91.6% ","96.6% ","100% ","99.6% ","90.5% ","89.1% ","99.1% ","90.2% ","2.34% ","3.64% ","0% ","0.39% ","4.15% ","3.87% ","0.69% ","2.75% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,571 ","suppressed","2,905 ","3,111 ","2,880 ","2,200 ","2,659 ","2,554 ","111.76 ","suppressed","319.73 ","412.54 ","197.69 ","124.13 ","356.20 ","114.01 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","5,039 ","suppressed","suppressed","5,592 ","5,189 ","4,729 ","5,872 ","4,885 ","219.91 ","suppressed","suppressed","991.22 ","572.77 ","219.95 ","874.11 ","210.58 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","55.9% ","84.7% ","suppressed","81.4% ","56.9% ","46.6% ","77.2% ","52.2% ","4.69% ","10.08% ","suppressed","7.23% ","7.92% ","7.30% ","7.25% ","5.26% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","suppressed","suppressed","32 ","27 ","24 ","28 ","26 ","1.13 ","suppressed","suppressed","2.27 ","1.01 ","2.19 ","2.24 ","1.31 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","25.7% ","suppressed","suppressed","25.5% ","18.9% ","28.3% ","25.9% ","25.7% ","4.22% ","suppressed","suppressed","1.97% ","4.68% ","5.39% ","1.67% ","4.60% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","32.7% ","suppressed","suppressed","15.7%*","27.2% ","42.0% ","18.0%*","35.3% ","4.78% ","suppressed","suppressed","6.60%*","7.90% ","7.48% ","6.56%*","5.40% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","90.9% ","suppressed","82.3% ","98.2% ","85.5% ","93.3% ","89.3% ","91.2% ","2.79% ","suppressed","13.16% ","1.89% ","7.23% ","3.13% ","5.57% ","3.12% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.3% ","100% ","88.4% ","94.4% ","79.2% ","95.7% ","93.3% ","91.0% ","3.17% ","0% ","9.37% ","4.65% ","10.48% ","2.34% ","4.15% ","3.65% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,977 ","suppressed","5,625 ","6,443 ","5,482 ","4,259 ","5,818 ","4,836 ","262.11 ","suppressed","546.74 ","391.21 ","190.85 ","404.89 ","362.69 ","293.98 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","10,040 ","suppressed","suppressed","11,800 ","9,974 ","9,717 ","10,489 ","9,961 ","563.54 ","suppressed","suppressed","696.46 ","513.42 ","922.85 ","1131.94 ","638.18 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","70.6% ","suppressed","77.2% ","71.7% ","73.6% ","69.1% ","61.5% ","72.2% ","4.08% ","suppressed","13.45% ","9.40% ","7.01% ","6.39% ","10.14% ","4.42% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","50.0% ","suppressed","suppressed","32.2%*","45.4% ","61.7% ","29.3%*","53.0% ","6.19% ","suppressed","suppressed","14.14%*","9.52% ","8.97% ","14.40%*","6.73% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.5% ","0% ","0% ","5.1%*","3.8%*","9.3%*","1.1%*","7.4% ","1.71% ","0% ","0% ","3.47%*","1.87%*","3.07%*","1.10%*","1.99% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.1%*","0% ","suppressed","suppressed","0.1%*","suppressed","7.2%*","2.4%*","1.55%*","0% ","suppressed","suppressed","0.07%*","suppressed","5.03%*","1.60%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","17.1% ","suppressed","suppressed","13.2%*","19.4%*","17.1% ","19.6%*","16.6% ","3.07% ","suppressed","suppressed","7.93%*","6.71%*","3.97% ","8.07%*","3.31% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.8%*","suppressed","0% ","7.0%*","3.2%*","0.5%*","10.7%*","1.4%*","1.23%*","suppressed","0% ","6.83%*","2.16%*","0.32%*","6.87%*","0.76%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","35.3% ","suppressed","suppressed","23.1%*","33.4% ","42.6% ","18.0%*","38.3% ","5.08% ","suppressed","suppressed","11.32%*","6.95% ","8.06% ","9.88%*","5.64% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","35.3% ","suppressed","suppressed","48.6% ","40.2% ","26.5% ","43.4% ","33.9% ","4.56% ","suppressed","suppressed","10.44% ","8.77% ","6.13% ","10.24% ","5.05% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","69.0% ","suppressed","suppressed","81.5% ","56.1% ","76.3% ","54.7% ","71.5% ","5.20% ","suppressed","suppressed","10.07% ","9.05% ","6.59% ","10.76% ","5.56% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","49.9% ","suppressed","suppressed","39.7%*","56.5% ","51.2% ","37.6%*","51.5% ","7.20% ","suppressed","suppressed","16.67%*","9.27% ","10.95% ","11.77%*","8.10% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.8%*","0% ","0% ","0% ","12.8%*","6.5%*","0% ","8.0%*","2.15%*","0% ","0% ","0% ","6.47%*","2.49%*","0% ","2.57%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.4%*","0% ","suppressed","7.3%*","0.1%*","2.4%*","7.3%*","1.6%*","1.19%*","0% ","suppressed","7.23%*","0.09%*","1.64%*","5.04%*","1.05%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","19.4% ","suppressed","suppressed","9.0%*","26.8%*","14.4%*","31.8%*","17.3% ","4.31% ","suppressed","suppressed","7.05%*","9.05%*","5.10%*","11.22%*","4.50% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","2.3%*","suppressed","0% ","2.3%*","suppressed","0.4%*","6.3%*","1.6%*","1.18%*","suppressed","0% ","1.80%*","suppressed","0.39%*","5.70%*","0.95%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","34.4% ","suppressed","suppressed","32.3%*","31.7% ","39.0% ","20.5%*","36.8% ","5.19% ","suppressed","suppressed","14.57%*","7.34% ","8.13% ","8.63%*","5.86% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","34.6% ","suppressed","suppressed","49.2% ","24.4% ","37.2% ","34.1% ","34.7% ","6.00% ","suppressed","suppressed","14.25% ","6.49% ","9.72% ","7.67% ","6.91% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","54.0% ","73.0% ","suppressed","75.0% ","53.9% ","46.5% ","74.8% ","50.3% ","4.72% ","13.66% ","suppressed","8.70% ","7.75% ","7.43% ","7.41% ","5.30% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","57 ","suppressed","67 ","65 ","47 ","58 ","64 ","56 ","2.82 ","suppressed","4.78 ","6.66 ","3.80 ","4.66 ","5.34 ","3.40 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","26.0% ","suppressed","suppressed","26.7% ","22.1% ","27.9% ","24.9% ","26.1% ","4.06% ","suppressed","suppressed","1.76% ","4.83% ","5.51% ","1.89% ","4.42% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","34.0% ","suppressed","suppressed","12.9%*","32.7% ","41.9% ","19.1%*","36.6% ","4.85% ","suppressed","suppressed","6.30%*","7.85% ","7.65% ","6.62%*","5.49% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.3%*","0% ","suppressed","10.6%*","0.9%*","2.7%*","10.5%*","2.0%*","1.57%*","0% ","suppressed","8.20%*","0.75%*","2.14%*","6.94%*","1.33%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","12.2% ","suppressed","suppressed","14.1%*","10.3%*","12.1%*","10.7%*","12.5% ","2.45% ","suppressed","suppressed","7.63%*","3.57%*","3.64%*","5.26%*","2.73% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","241 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","9.48 ","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","831 ","suppressed","suppressed","suppressed","375 ","702 ","suppressed","732 ","161.00 ","suppressed","suppressed","suppressed","56.42 ","189.84 ","suppressed","152.61 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","23.2% ","20% ","20.7% ","22.8% ","19.1% ","25.9% ","21.3% ","23.5% ","2.01% ","0.00% ","3.85% ","1.48% ","2.00% ","3.26% ","1.49% ","2.30% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","77.1% ","suppressed","74.9% ","77.8% ","78.9% ","76.9% ","71.2% ","78.1% ","3.76% ","suppressed","13.68% ","9.83% ","7.32% ","5.38% ","9.03% ","4.09% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","4.4%*","suppressed","suppressed","suppressed","3.5%*","4.4%*","7.6%*","3.8%*","1.37%*","suppressed","suppressed","suppressed","2.41%*","1.79%*","4.62%*","1.36%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","181 ","suppressed","suppressed","suppressed","109 ","suppressed","suppressed","suppressed","54.31 ","suppressed","suppressed","suppressed","10.12 ","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","69.6% ","suppressed","suppressed","73.2% ","68.5% ","70.7% ","60.1% ","71.3% ","4.16% ","suppressed","suppressed","8.96% ","7.71% ","6.13% ","9.27% ","4.55% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","78.4% ","100% ","89.5% ","74.3% ","78.4% ","77.3% ","90.0% ","76.4% ","3.51% ","0% ","10.06% ","11.71% ","6.02% ","5.18% ","5.12% ","4.06% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","91.4% ","91.4% ","88.7% ","64.4% ","96.6% ","95.1% ","73.5% ","95.1% ","2.34% ","8.62% ","10.82% ","12.69% ","2.25% ","2.16% ","9.59% ","1.63% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,903 ","suppressed","9,422 ","7,589 ","6,206 ","5,027 ","8,084 ","5,550 ","330.84 ","suppressed","1507.30 ","1014.87 ","728.25 ","298.18 ","877.99 ","327.14 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","10,372 ","suppressed","suppressed","suppressed","11,063 ","9,866 ","suppressed","10,288 ","687.76 ","suppressed","suppressed","suppressed","1597.02 ","679.40 ","suppressed","707.25 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","11,108 ","suppressed","suppressed","suppressed","11,152 ","10,981 ","12,264 ","10,886 ","679.75 ","suppressed","suppressed","suppressed","1531.01 ","803.75 ","2040.54 ","707.46 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","42.0% ","suppressed","43.0% ","48.0% ","36.5% ","43.8% ","45.0% ","41.5% ","1.60% ","suppressed","5.36% ","6.27% ","2.42% ","1.93% ","4.45% ","1.73% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,338 ","suppressed","13,846 ","12,879 ","11,701 ","8,430 ","13,031 ","9,846 ","868.33 ","suppressed","2091.71 ","1482.51 ","1067.30 ","1240.69 ","1412.81 ","956.88 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","23,534 ","suppressed","suppressed","suppressed","23,721 ","17,918 ","suppressed","20,280 ","3301.93 ","suppressed","suppressed","suppressed","2457.76 ","2073.45 ","suppressed","1718.98 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","20,574 ","suppressed","suppressed","23,483 ","23,193 ","18,000 ","24,509 ","19,753 ","1306.35 ","suppressed","suppressed","1613.93 ","1770.85 ","1802.04 ","3485.62 ","1394.34 "

