"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","5,251 ","suppressed","5,105 ","5,866 ","3,990 ","4,178 ","9,482*","4,232 ","952.23 ","suppressed","904.93 ","1185.91 ","862.16 ","404.70 ","3491.62*","375.05 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","7,080 ","suppressed","suppressed","4,837 ","5,155 ","5,235 ","9,741*","5,167 ","1976.01 ","suppressed","suppressed","1234.75 ","996.13 ","1482.56 ","3861.12*","747.22 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,970 ","suppressed","suppressed","suppressed","2,507*","3,990 ","suppressed","3,836 ","393.06 ","suppressed","suppressed","suppressed","912.34*","365.63 ","suppressed","379.01 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","31.5% ","suppressed","suppressed","32.9% ","25.4% ","25.2% ","54.0%*","25.7% ","5.21% ","suppressed","suppressed","6.87% ","5.65% ","2.19% ","16.74%*","2.18% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","43.0% ","suppressed","suppressed","28.5% ","31.0% ","37.1%*","56.9%*","32.2% ","10.53% ","suppressed","suppressed","7.94% ","6.95% ","11.96%*","18.34%*","5.41% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","23.6% ","suppressed","suppressed","suppressed","17.2%*","23.5% ","suppressed","23.0% ","1.94% ","suppressed","suppressed","suppressed","6.57%*","1.59% ","suppressed","1.89% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.7% ","suppressed","13.4% ","15.8% ","17.9% ","18.9% ","19.8% ","18.4% ","1.29% ","suppressed","3.28% ","2.30% ","2.56% ","1.26% ","4.89% ","1.12% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","8.7%*","suppressed","0% ","15.2%*","22.3%*","0.9%*","16.0%*","6.9%*","3.63%*","suppressed","0% ","10.55%*","12.84%*","0.63%*","8.25%*","4.13%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","58.8% ","suppressed","suppressed","22.6%*","44.0% ","84.9% ","11.2%*","70.3% ","6.09% ","suppressed","suppressed","11.58%*","12.13% ","4.73% ","7.12%*","5.63% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","17.5% ","suppressed","15.0% ","15.5% ","15.6% ","15.3% ","20.7% ","15.8% ","2.32% ","suppressed","4.10% ","2.28% ","2.72% ","2.11% ","5.63% ","1.68% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.6% ","suppressed","suppressed","suppressed","21.9% ","19.8% ","suppressed","19.8% ","1.33% ","suppressed","suppressed","suppressed","4.10% ","1.45% ","suppressed","1.36% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","94.2% ","82.8% ","97.5% ","88.0% ","93.1% ","96.6% ","87.7% ","95.7% ","1.81% ","8.22% ","2.01% ","7.23% ","3.35% ","2.39% ","5.33% ","1.81% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,905 ","suppressed","1,901 ","1,701 ","2,664 ","1,562 ","2,047 ","1,875 ","106.70 ","suppressed","225.51 ","197.87 ","289.16 ","100.69 ","152.41 ","125.09 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,368 ","suppressed","3,911 ","4,177 ","4,400 ","2,770 ","3,830 ","3,286 ","199.07 ","suppressed","802.25 ","846.89 ","478.81 ","182.37 ","550.87 ","213.20 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","50.2% ","suppressed","39.3% ","58.8% ","43.2% ","53.2% ","44.8% ","51.5% ","3.86% ","suppressed","10.15% ","9.39% ","9.82% ","4.97% ","7.09% ","4.42% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","29 ","suppressed","29 ","27 ","24 ","30 ","25 ","1.44 ","2.43 ","suppressed","1.94 ","1.68 ","2.23 ","2.71 ","1.59 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","19.2% ","suppressed","19.2% ","21.0% ","19.5% ","18.9% ","20.2% ","19.1% ","0.84% ","suppressed","1.66% ","1.03% ","1.57% ","1.19% ","1.06% ","0.96% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","38.2% ","suppressed","31.7% ","27.1%*","32.3% ","46.2% ","29.7% ","40.1% ","3.78% ","suppressed","9.50% ","8.77%*","8.87% ","5.32% ","7.06% ","4.36% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.7% ","suppressed","82.0% ","91.3% ","95.3% ","95.7% ","79.8% ","95.8% ","1.62% ","suppressed","7.93% ","5.19% ","2.14% ","1.98% ","5.62% ","1.39% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","92.9% ","suppressed","98.3% ","90.6% ","86.1% ","96.3% ","89.0% ","93.7% ","2.68% ","suppressed","1.86% ","5.16% ","9.61% ","1.83% ","4.73% ","3.06% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,073 ","suppressed","5,471 ","5,595 ","6,217 ","4,300 ","5,985 ","4,892 ","216.05 ","suppressed","541.29 ","579.98 ","326.62 ","243.52 ","457.90 ","238.63 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,963 ","suppressed","11,642 ","12,147 ","9,682 ","7,760 ","11,822 ","8,461 ","424.64 ","suppressed","1657.36 ","1031.18 ","979.51 ","463.61 ","1134.17 ","430.22 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","51.5% ","suppressed","57.0% ","46.3% ","68.1% ","44.1% ","56.0% ","50.5% ","4.20% ","suppressed","11.85% ","10.04% ","10.66% ","5.14% ","8.11% ","4.83% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","40.9% ","suppressed","suppressed","9.3%*","26.0%*","63.7% ","19.9%*","46.4% ","6.39% ","suppressed","suppressed","6.79%*","10.39%*","8.48% ","8.00%*","7.71% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.0% ","suppressed","7.0%*","18.3%*","7.5%*","3.3%*","10.5%*","6.2% ","1.63% ","suppressed","4.43%*","7.49%*","2.61%*","1.54%*","4.43%*","1.74% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","7.3% ","0% ","13.8%*","14.4%*","9.7%*","3.2%*","11.8%*","6.2%*","2.16% ","0% ","10.36%*","7.89%*","5.44%*","1.40%*","6.52%*","2.15%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","28.1% ","2.3%*","18.6%*","16.1%*","14.5%*","40.9% ","14.1%*","31.5% ","3.67% ","2.23%*","9.42%*","7.48%*","5.60%*","5.52% ","5.94%*","4.23% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.1%*","suppressed","suppressed","suppressed","0.3%*","8.6%*","7.7%*","5.7%*","2.41%*","suppressed","suppressed","suppressed","0.26%*","4.60%*","2.66%*","2.92%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","21.1% ","suppressed","23.9%*","suppressed","17.7%*","28.1% ","11.2%*","23.4% ","3.33% ","suppressed","9.71%*","suppressed","6.84%*","4.94% ","4.51%*","3.95% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","30.5% ","suppressed","33.1%*","42.0% ","50.4% ","16.0% ","44.8% ","27.0% ","4.58% ","suppressed","10.43%*","10.17% ","11.99% ","4.19% ","8.47% ","5.21% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","47.0% ","suppressed","54.4% ","50.2% ","61.1% ","39.5% ","51.3% ","46.2% ","4.56% ","suppressed","12.81% ","13.56% ","11.03% ","5.58% ","9.73% ","5.12% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","62.4% ","suppressed","suppressed","suppressed","74.2% ","75.8% ","16.4%*","71.8% ","6.99% ","suppressed","suppressed","suppressed","10.26% ","8.87% ","10.48%*","7.22% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.9% ","suppressed","25.4%*","24.9%*","8.9%*","4.6%*","25.8%*","6.9% ","2.55% ","suppressed","13.05%*","12.25%*","3.55%*","2.10%*","10.04%*","1.95% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","7.5%*","0% ","14.4%*","10.6%*","2.1%*","8.4%*","10.3%*","7.0%*","3.20%*","0% ","12.13%*","7.00%*","1.41%*","5.21%*","7.07%*","3.56%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.4% ","0% ","suppressed","12.4%*","17.4%*","37.1% ","6.4%*","30.1% ","4.42% ","0% ","suppressed","7.77%*","6.90%*","6.88% ","4.82%*","5.14% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","9.3%*","suppressed","suppressed","1.9%*","10.5%*","10.4%*","6.2%*","9.9%*","4.46%*","suppressed","suppressed","1.55%*","9.58%*","6.72%*","4.19%*","5.20%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","29.3% ","suppressed","10.5%*","8.4%*","45.3% ","30.0% ","8.4%*","33.2% ","4.77% ","suppressed","10.22%*","6.23%*","11.98% ","5.89% ","5.80%*","5.35% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","17.7% ","suppressed","43.9% ","41.8%*","15.8%*","9.5%*","42.9% ","13.0% ","3.37% ","suppressed","11.80% ","13.68%*","5.87%*","3.56%*","9.15% ","3.41% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","50.9% ","suppressed","41.6% ","57.8% ","41.5% ","55.2% ","44.7% ","52.3% ","3.87% ","suppressed","10.29% ","9.39% ","9.88% ","4.93% ","7.12% ","4.42% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","45 ","suppressed","55 ","48 ","41 ","45 ","53 ","44 ","1.60 ","suppressed","8.95 ","3.59 ","2.13 ","2.26 ","4.35 ","1.67 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.7% ","18.5% ","23.9% ","21.6% ","18.8% ","19.2% ","22.6% ","19.2% ","0.88% ","1.56% ","4.19% ","1.23% ","1.45% ","1.23% ","1.98% ","0.96% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","37.9% ","suppressed","32.9% ","26.4%*","33.4% ","44.9% ","30.6% ","39.6% ","3.77% ","suppressed","9.61% ","8.81%*","9.05% ","5.17% ","7.16% ","4.33% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.5%*","suppressed","0% ","11.4%*","0.4%*","3.0%*","9.7%*","2.2%*","1.38%*","suppressed","0% ","5.88%*","0.28%*","2.02%*","4.70%*","1.30%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","10.% ","suppressed","17.5%*","21.5%*","8.8%*","6.0%*","20.6% ","7.6% ","2.03% ","suppressed","7.99%*","7.45%*","4.53%*","2.13%*","5.73% ","2.05% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","384 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","72.69 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","506 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","466 ","104.71 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","111.38 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.6% ","27.9% ","22.0% ","20.5% ","20.3% ","18.6% ","21.6% ","19.3% ","0.76% ","1.63% ","2.26% ","1.01% ","0.91% ","1.15% ","1.34% ","0.85% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","83.8% ","suppressed","91.6% ","67.6% ","80.3% ","89.7% ","74.4% ","85.9% ","2.70% ","suppressed","6.20% ","8.21% ","6.10% ","3.26% ","6.43% ","2.92% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","3.5%*","0.9%*","6.4%*","5.8%*","2.9%*","3.0%*","4.5%*","3.3%*","1.16%*","0.87%*","4.99%*","3.77%*","2.02%*","1.56%*","2.49%*","1.29%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","49.7% ","71.5% ","58.9% ","46.1% ","65.2% ","41.0% ","57.4% ","48.0% ","3.77% ","12.85% ","10.34% ","9.54% ","9.36% ","4.74% ","7.48% ","4.26% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","78.5% ","suppressed","73.2% ","58.8% ","87.0% ","81.2% ","63.4% ","81.9% ","3.36% ","suppressed","12.09% ","9.50% ","4.02% ","5.05% ","7.66% ","3.59% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","84.8% ","91.7% ","93.5% ","81.4% ","64.5% ","94.0% ","83.6% ","85.0% ","3.49% ","8.82% ","4.91% ","10.50% ","9.22% ","2.71% ","7.75% ","3.87% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,741 ","4,558 ","suppressed","4,099 ","6,385 ","3,545 ","7,367*","4,284 ","654.25 ","275.32 ","suppressed","983.10 ","1829.51 ","323.23 ","2538.85*","620.79 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,565 ","suppressed","suppressed","suppressed","9,350 ","6,601 ","12,777 ","7,596 ","958.20 ","suppressed","suppressed","suppressed","1700.02 ","680.89 ","2362.16 ","734.07 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,614 ","suppressed","suppressed","suppressed","10,044 ","5,901 ","27,759*","7,352 ","1884.96 ","suppressed","suppressed","suppressed","1496.51 ","463.58 ","13591.80*","760.74 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","324 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","28.97 ","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","3,219*","suppressed","suppressed","suppressed","241 ","suppressed","suppressed","suppressed","2690.25*","suppressed","suppressed","suppressed","10.06 ","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","37.2% ","31.1% ","45.5% ","34.9% ","38.9% ","36.1% ","40.0% ","36.7% ","2.91% ","1.55% ","4.88% ","2.75% ","7.30% ","3.88% ","2.95% ","3.37% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,614 ","6,632 ","11,388 ","11,706 ","11,404 ","8,155 ","12,194 ","9,251 ","513.53 ","328.75 ","1535.09 ","1395.26 ","801.23 ","555.44 ","1065.52 ","555.65 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","18,543 ","suppressed","suppressed","23,902 ","19,937 ","15,765 ","25,848 ","17,135 ","1217.83 ","suppressed","suppressed","2978.11 ","1811.61 ","1337.45 ","1955.47 ","1100.71 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","16,146 ","suppressed","22,628 ","23,038 ","17,276 ","14,461 ","22,104 ","15,379 ","888.53 ","suppressed","3225.11 ","2706.60 ","1410.69 ","1061.44 ","2440.69 ","891.14 "

