"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,424 ","suppressed","suppressed","7,372 ","4,716 ","3,647 ","6,270 ","4,226 ","309.77 ","suppressed","suppressed","1166.47 ","264.63 ","343.60 ","761.08 ","324.67 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,147 ","suppressed","suppressed","7,218 ","4,643 ","3,266 ","6,439 ","4,647 ","937.26 ","suppressed","suppressed","1767.52 ","473.83 ","518.25 ","1003.81 ","1103.07 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,186 ","suppressed","suppressed","suppressed","4,733 ","3,712 ","suppressed","4,123 ","308.63 ","suppressed","suppressed","suppressed","311.51 ","378.26 ","suppressed","318.51 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.0% ","suppressed","suppressed","42.1% ","27.6% ","24.1% ","40.8% ","26.6% ","1.90% ","suppressed","suppressed","6.11% ","2.15% ","2.27% ","5.36% ","1.95% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","31.8% ","suppressed","suppressed","40.5% ","29.4% ","21.4% ","40.4% ","28.5% ","5.36% ","suppressed","suppressed","9.27% ","2.35% ","3.51% ","7.10% ","5.97% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.7% ","suppressed","suppressed","45.1% ","27.2% ","24.6% ","suppressed","26.1% ","1.94% ","suppressed","suppressed","3.29% ","2.45% ","2.49% ","suppressed","1.98% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","20.0% ","suppressed","suppressed","17.3% ","16.6% ","21.8% ","20.5% ","19.9% ","1.15% ","suppressed","suppressed","2.18% ","2.19% ","1.56% ","3.77% ","1.21% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.2%*","suppressed","suppressed","suppressed","0% ","5.4%*","suppressed","suppressed","2.38%*","suppressed","suppressed","suppressed","0% ","3.64%*","suppressed","suppressed"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","75.3% ","suppressed","0% ","37.6%*","80.7% ","85.4% ","28.5%*","80.3% ","6.42% ","suppressed","0% ","13.21%*","7.41% ","9.49% ","13.20%*","6.98% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","19.1% ","suppressed","suppressed","19.1% ","11.5% ","24.7% ","20.3% ","18.7% ","2.22% ","suppressed","suppressed","2.36% ","3.03% ","1.80% ","4.22% ","2.67% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.3% ","suppressed","suppressed","suppressed","18.5% ","21.4% ","suppressed","20.3% ","1.38% ","suppressed","suppressed","suppressed","2.58% ","1.72% ","suppressed","1.39% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","87.1% ","100% ","100% ","85.6% ","94.0% ","83.9% ","98.7% ","85.9% ","5.09% ","0% ","0% ","11.92% ","4.50% ","7.82% ","1.31% ","5.56% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,422 ","suppressed","suppressed","3,082 ","2,545 ","2,031 ","3,503 ","2,298 ","136.93 ","suppressed","suppressed","358.64 ","365.06 ","124.99 ","317.36 ","148.37 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,275 ","suppressed","7,308 ","4,007 ","5,186 ","3,869 ","4,182*","4,287 ","243.52 ","suppressed","152.60 ","1106.21 ","392.43 ","244.51 ","1338.39*","208.11 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","57.8% ","suppressed","suppressed","59.8% ","61.4% ","58.1% ","45.9% ","59.0% ","4.57% ","suppressed","suppressed","12.74% ","9.25% ","6.07% ","9.90% ","4.94% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","suppressed","29 ","30 ","28 ","26 ","28 ","27 ","1.03 ","suppressed","0.90 ","1.64 ","1.07 ","1.57 ","2.76 ","1.09 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.4% ","suppressed","suppressed","20.9% ","21.4% ","19.7% ","22.1% ","20.1% ","0.73% ","suppressed","suppressed","0.91% ","1.27% ","1.05% ","1.77% ","0.79% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","33.3% ","suppressed","suppressed","21.8%*","33.0% ","34.7% ","46.6% ","32.0% ","4.21% ","suppressed","suppressed","8.48%*","7.53% ","5.91% ","10.60% ","4.52% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","91.9% ","100% ","suppressed","82.7% ","88.4% ","96.9% ","90.3% ","92.1% ","3.16% ","0% ","suppressed","14.45% ","6.16% ","1.84% ","9.12% ","3.41% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","86.9% ","100% ","suppressed","67.5% ","78.8% ","93.5% ","64.4%*","89.5% ","4.59% ","0% ","suppressed","20.14% ","10.61% ","3.23% ","22.69%*","3.72% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,955 ","suppressed","suppressed","5,663 ","4,754 ","4,819 ","6,312 ","4,826 ","175.75 ","suppressed","suppressed","350.93 ","250.93 ","277.73 ","334.26 ","194.28 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,654 ","suppressed","suppressed","10,595 ","9,477 ","9,503 ","11,524 ","9,494 ","346.35 ","suppressed","suppressed","794.74 ","547.10 ","471.78 ","1156.75 ","362.17 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","59.2% ","95.3% ","93.9% ","67.5% ","55.5% ","56.0% ","89.3% ","56.3% ","5.91% ","5.31% ","6.28% ","13.62% ","8.81% ","8.93% ","4.90% ","6.34% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","52.7% ","suppressed","suppressed","40.1%*","57.4% ","55.0% ","55.6% ","52.3% ","4.97% ","suppressed","suppressed","14.16%*","12.02% ","5.86% ","11.39% ","5.43% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","15.5%*","suppressed","0% ","2.3%*","9.4%*","22.7%*","suppressed","16.6%*","6.50%*","suppressed","0% ","1.70%*","7.42%*","10.48%*","suppressed","7.07%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.1%*","0% ","0% ","8.4%*","7.4%*","1.9%*","0% ","4.5%*","1.57%*","0% ","0% ","5.85%*","4.65%*","0.92%*","0% ","1.73%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","18.3% ","0% ","suppressed","18.2%*","22.5% ","17.6% ","3.4%*","19.7% ","3.85% ","0% ","suppressed","14.34%*","5.66% ","5.02% ","1.90%*","4.22% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.9%*","0% ","0% ","3.6%*","5.3%*","1.9%*","suppressed","2.8%*","1.22%*","0% ","0% ","2.39%*","3.98%*","1.05%*","suppressed","1.31%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","31.2% ","suppressed","suppressed","27.0%*","31.9% ","30.8% ","49.6% ","29.4% ","4.39% ","suppressed","suppressed","11.11%*","8.77% ","5.86% ","10.66% ","4.60% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","28.0% ","suppressed","suppressed","40.5%*","23.6%*","25.2% ","39.7% ","26.9% ","3.96% ","suppressed","suppressed","12.44%*","7.30%*","5.23% ","10.28% ","4.21% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","59.1% ","suppressed","100% ","62.0%*","64.2% ","54.8% ","56.6%*","59.4% ","5.55% ","suppressed","0% ","19.13%*","9.28% ","7.42% ","20.54%*","5.64% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","56.0% ","suppressed","suppressed","31.8%*","51.2% ","63.9% ","55.5% ","56.0% ","6.86% ","suppressed","suppressed","14.03%*","12.14% ","8.88% ","14.07% ","7.46% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.3%*","suppressed","0% ","2.2%*","5.0%*","12.5%*","5.3%*","9.8%*","2.91%*","suppressed","0% ","2.28%*","3.68%*","4.50%*","4.05%*","3.22%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.4%*","0% ","0% ","0% ","3.8%*","2.5%*","0% ","2.7%*","1.17%*","0% ","0% ","0% ","2.39%*","1.71%*","0% ","1.31%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.5% ","0% ","0% ","34.4%*","16.0%*","25.1% ","36.4%*","21.9% ","5.37% ","0% ","0% ","19.67%*","5.92%*","7.02% ","22.24%*","5.12% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.7%*","0% ","0% ","1.4%*","11.0%*","5.0%*","1.7%*","6.1%*","2.64%*","0% ","0% ","1.50%*","9.19%*","2.49%*","1.85%*","2.93%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","33.1% ","suppressed","suppressed","19.7%*","32.8% ","35.1% ","31.4%*","33.3% ","5.76% ","suppressed","suppressed","10.40%*","9.08% ","8.17% ","14.35%*","6.20% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","26.0% ","suppressed","suppressed","42.3%*","31.3% ","19.8% ","25.2%*","26.1% ","4.10% ","suppressed","suppressed","15.98%*","9.06% ","4.39% ","11.70%*","4.35% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","53.2% ","suppressed","suppressed","62.3% ","46.6% ","55.4% ","50.7% ","53.5% ","4.51% ","suppressed","suppressed","12.85% ","8.00% ","6.20% ","10.46% ","4.87% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","53 ","39 ","63 ","57 ","51 ","52 ","58 ","52 ","5.50 ","2.12 ","2.69 ","6.63 ","3.25 ","8.69 ","6.35 ","5.97 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.8% ","suppressed","suppressed","suppressed","21.3% ","18.8% ","22.8% ","19.4% ","0.81% ","suppressed","suppressed","suppressed","0.91% ","1.26% ","2.06% ","0.87% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","35.8% ","suppressed","suppressed","17.3%*","43.7% ","36.1% ","38.8% ","35.5% ","4.36% ","suppressed","suppressed","7.55%*","8.31% ","6.06% ","10.61% ","4.69% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.0%*","0% ","0% ","13.6%*","0.4%*","1.7%*","0% ","3.3%*","2.08%*","0% ","0% ","11.96%*","0.38%*","1.47%*","0% ","2.29%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","13.2%*","suppressed","suppressed","7.3%*","8.1%*","16.9%*","9.1%*","13.6%*","5.01%*","suppressed","suppressed","3.75%*","4.81%*","8.11%*","4.19%*","5.50%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","250 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","0.00 ","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","797*","suppressed","suppressed","suppressed","suppressed","720*","suppressed","783*","263.52*","suppressed","suppressed","suppressed","suppressed","291.13*","suppressed","274.51*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.2% ","suppressed","18.4% ","22.0% ","20.6% ","19.5% ","22.0% ","20.0% ","0.50% ","suppressed","1.53% ","1.16% ","0.59% ","0.79% ","1.33% ","0.54% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","80.1% ","suppressed","suppressed","70.2% ","88.2% ","79.4% ","86.3% ","79.4% ","5.16% ","suppressed","suppressed","12.81% ","3.93% ","7.91% ","6.44% ","5.65% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","4.1%*","suppressed","0% ","0% ","6.7%*","4.0%*","suppressed","4.3%*","1.31%*","suppressed","0% ","0% ","4.09%*","1.47%*","suppressed","1.42%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","59.2% ","suppressed","93.1% ","68.1% ","57.7% ","55.5% ","80.3% ","57.1% ","5.10% ","suppressed","6.85% ","12.01% ","7.73% ","7.56% ","8.57% ","5.53% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","79.0% ","suppressed","92.3% ","76.6% ","80.3% ","78.6% ","81.7% ","78.8% ","4.99% ","suppressed","8.28% ","9.43% ","6.98% ","7.71% ","7.10% ","5.46% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","93.2% ","94.1% ","suppressed","74.2% ","94.6% ","97.1% ","88.1% ","93.7% ","2.32% ","6.27% ","suppressed","11.97% ","4.15% ","1.76% ","6.76% ","2.47% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,895 ","7,793 ","suppressed","5,221 ","5,360 ","4,353 ","7,373 ","4,642 ","359.83 ","286.72 ","suppressed","1103.86 ","1163.21 ","214.37 ","558.40 ","380.39 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,257 ","suppressed","suppressed","11,135 ","11,578 ","8,037 ","12,840 ","8,944 ","836.52 ","suppressed","suppressed","1696.89 ","3293.02 ","533.75 ","1133.59 ","894.18 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,844 ","suppressed","13,931 ","suppressed","11,716 ","8,187 ","suppressed","9,047 ","674.26 ","suppressed","992.22 ","suppressed","1839.44 ","534.97 ","suppressed","618.53 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","2,423 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","2,487 ","375.41 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","325.72 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","40.8% ","suppressed","21.2% ","43.3% ","39.9% ","40.8% ","41.0% ","40.8% ","1.45% ","suppressed","1.15% ","6.65% ","2.53% ","1.73% ","5.64% ","1.50% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,106 ","suppressed","suppressed","11,941 ","11,249 ","8,928 ","13,727 ","9,723 ","482.16 ","suppressed","suppressed","1014.42 ","1439.65 ","337.76 ","1289.47 ","502.13 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","20,185 ","suppressed","suppressed","24,052 ","23,774 ","17,693 ","27,401 ","19,393 ","1198.58 ","suppressed","suppressed","2606.89 ","3509.06 ","959.18 ","2880.86 ","1216.19 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,877 ","suppressed","suppressed","20,713 ","22,082 ","17,772 ","20,461 ","18,757 ","775.31 ","suppressed","suppressed","2074.06 ","1401.30 ","954.72 ","2808.57 ","802.97 "

