"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.B.2.h","Percent of private-sector employees in establishments that offer paid sick leave","80.2% ","41.0% ","64.3% ","63.0% ","77.6% ","96.8% ","53.5% ","90.1% ","2.48% ","7.08% ","9.09% ","7.94% ","9.27% ","1.19% ","5.27% ","2.53% "
"II.B.2.i","Percent of private-sector employees in establishments that offer paid vacation leave","90.1% ","60.1% ","75.1% ","75.4% ","100% ","100% ","67.4% ","98.5% ","1.53% ","6.78% ","7.97% ","7.05% ","0% ","0% ","4.88% ","0.84% "
"II.B.2.j","Percent of private-sector employees that are enrolled in a plan that covers telemedicine","98.2% ","91.6% ","82.8% ","99.5% ","96.4% ","100% ","89.7% ","99.3% ","0.87% ","5.97% ","12.17% ","0.56% ","2.96% ","0% ","6.14% ","0.55% "
"II.B.2.l","Percent of private-sector employees working in establishments that are able to do their jobs by teleworking","23.2% ","19.7% ","22.8%*","12.3%*","24.8%*","26.7% ","18.3% ","25.0% ","2.60% ","4.65% ","8.00%*","3.74%*","7.67%*","4.02% ","3.75% ","3.28% "
"II.B.2.m","Percent of private-sector employees working in establishments that telework on a regular basis","14.4% ","11.5% ","16.0%*","4.8%*","11.9%*","18.2% ","11.8% ","15.3% ","2.03% ","3.07% ","7.38%*","2.21%*","4.67%*","3.28% ","3.28% ","2.51% "
"II.B.3","Number of full-time employees","3,270,839 ","285,170 ","313,705 ","415,330 ","546,646 ","1,709,989 ","804,984 ","2,465,855 ","206,068 ","32,525 ","56,165 ","57,667 ","90,929 ","184,401 ","62,844 ","201,743 "
"II.B.3.a","Percent of number of full-time employees","3,270,839 ","8.7% ","9.6% ","12.7% ","16.7% ","52.3% ","24.6% ","75.4% ","206,068 ","1.09% ","1.74% ","1.83% ","2.62% ","3.34% ","2.19% ","2.19% "
"II.B.3.b","Percent of full-time employees at establishments that offer health insurance","85.3% ","22.3%*","56.7% ","70.4% ","100% ","100% ","44.2% ","98.7% ","1.77% ","7.12%*","10.36% ","7.99% ","0% ","0.01% ","5.94% ","0.74% "
"II.B.3.b.(1)","Percent of full-time employees eligible for health insurance at establishments that offer health insurance","95.3% ","96.3% ","89.7% ","98.4% ","94.0% ","95.8% ","93.7% ","95.6% ","0.95% ","3.80% ","4.45% ","0.69% ","2.29% ","1.23% ","2.61% ","1.01% "
"II.B.3.b.(1).(a)","Percent of full-time employees eligible for health insurance that are enrolled in health insurance at establishments that offer health insurance","71.2% ","94.5% ","65.3% ","62.3% ","63.3% ","75.0% ","65.8% ","72.0% ","2.13% ","2.80% ","7.65% ","7.20% ","4.90% ","2.73% ","6.44% ","2.23% "
