"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have family coverage","25.8% ","suppressed","suppressed","23.5% ","25.0% ","26.6% ","26.8% ","25.5% ","3.06% ","suppressed","suppressed","4.73% ","3.34% ","7.10% ","4.11% ","3.86% "
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","23.9% ","suppressed","suppressed","suppressed","30.6% ","21.4% ","suppressed","23.3% ","1.53% ","suppressed","suppressed","suppressed","2.57% ","1.47% ","suppressed","1.33% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","17,960 ","suppressed","suppressed","16,576 ","18,061 ","18,372 ","16,253 ","18,113 ","405.95 ","suppressed","suppressed","1091.77 ","1198.91 ","436.93 ","1147.92 ","423.51 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","16,422 ","suppressed","suppressed","16,265 ","16,964 ","16,665 ","16,158 ","16,486 ","603.38 ","suppressed","suppressed","1233.61 ","1203.17 ","724.36 ","1514.51 ","651.92 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","18,641 ","suppressed","suppressed","18,433 ","18,698 ","18,711 ","16,508 ","18,712 ","471.35 ","suppressed","suppressed","1099.11 ","1685.83 ","474.29 ","1059.94 ","482.07 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,226 ","suppressed","suppressed","4,903 ","3,918 ","4,179 ","5,839 ","4,081 ","214.65 ","suppressed","suppressed","864.13 ","422.32 ","244.49 ","1248.88 ","200.76 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,754 ","suppressed","suppressed","4,734 ","4,929 ","4,471 ","6,459 ","4,339 ","521.08 ","suppressed","suppressed","968.49 ","937.05 ","896.70 ","1478.85 ","510.05 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,992 ","suppressed","suppressed","suppressed","3,331 ","4,121 ","suppressed","3,986 ","204.34 ","suppressed","suppressed","suppressed","347.19 ","234.23 ","suppressed","199.11 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","23.5% ","suppressed","suppressed","29.6% ","21.7% ","22.7% ","35.9% ","22.5% ","1.25% ","suppressed","suppressed","5.32% ","2.23% ","1.41% ","6.78% ","1.17% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.9% ","suppressed","suppressed","29.1% ","29.1% ","26.8% ","40.0% ","26.3% ","3.11% ","suppressed","suppressed","6.15% ","5.10% ","5.27% ","7.66% ","3.13% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","21.4% ","suppressed","suppressed","suppressed","17.8% ","22.0% ","suppressed","21.3% ","1.14% ","suppressed","suppressed","suppressed","1.09% ","1.35% ","suppressed","1.11% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","19.2% ","suppressed","suppressed","15.9% ","19.4% ","20.8% ","12.0% ","20.3% ","0.99% ","suppressed","suppressed","2.45% ","1.47% ","1.41% ","2.45% ","1.07% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","3.9%*","suppressed","0% ","11.4%*","2.5%*","2.0%*","11.6%*","3.2%*","1.42%*","suppressed","0% ","6.97%*","2.00%*","1.11%*","8.99%*","1.28%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","69.3% ","suppressed","suppressed","14.3%*","63.3% ","83.4% ","27.2%*","73.1% ","4.28% ","suppressed","suppressed","7.32%*","8.40% ","5.00% ","12.09%*","4.44% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","16.5% ","suppressed","suppressed","17.5% ","19.0% ","16.8% ","12.6% ","17.8% ","1.42% ","suppressed","suppressed","2.58% ","2.18% ","2.94% ","2.52% ","1.76% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","20.7% ","suppressed","suppressed","suppressed","19.7% ","21.8% ","suppressed","21.4% ","1.26% ","suppressed","suppressed","suppressed","1.95% ","1.50% ","suppressed","1.26% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","92.6% ","100% ","99.4% ","97.0% ","98.6% ","89.0% ","99.8% ","91.5% ","3.13% ","0% ","0.62% ","2.01% ","0.85% ","5.02% ","0.20% ","3.59% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,397 ","2,825 ","3,843 ","3,447 ","2,483 ","1,947 ","3,470 ","2,206 ","110.27 ","495.67 ","333.41 ","369.83 ","290.74 ","104.23 ","287.83 ","111.75 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,532 ","4,658 ","suppressed","4,869 ","4,804 ","4,208 ","4,763 ","4,488 ","277.68 ","442.62 ","suppressed","1074.46 ","688.36 ","304.91 ","882.32 ","287.99 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","44.4% ","suppressed","suppressed","62.4% ","55.4% ","35.9% ","55.8% ","42.7% ","3.36% ","suppressed","suppressed","8.64% ","7.81% ","3.90% ","8.49% ","3.61% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","36 ","22 ","29 ","29 ","26 ","27 ","28 ","0.69 ","2.46 ","2.69 ","1.51 ","1.09 ","1.04 ","1.63 ","0.76 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.2% ","suppressed","47.2% ","21.3% ","19.5% ","21.2% ","suppressed","20.7% ","0.76% ","suppressed","3.67% ","1.74% ","0.60% ","0.89% ","suppressed","0.70% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","36.2% ","suppressed","suppressed","24.8%*","41.1% ","40.5% ","15.9%*","39.2% ","3.56% ","suppressed","suppressed","8.29%*","9.08% ","4.65% ","6.71%*","3.93% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","93.9% ","suppressed","97.4% ","87.2% ","95.9% ","96.2% ","81.0% ","96.0% ","2.00% ","suppressed","2.58% ","8.16% ","2.00% ","2.27% ","8.55% ","1.74% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.6% ","suppressed","suppressed","87.1% ","87.3% ","97.2% ","73.2% ","94.9% ","2.17% ","suppressed","suppressed","7.50% ","6.00% ","1.25% ","9.86% ","1.71% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,972 ","5,658 ","5,542 ","5,573 ","4,893 ","4,798 ","5,626 ","4,883 ","141.65 ","752.88 ","370.79 ","313.64 ","350.28 ","190.21 ","297.45 ","156.46 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,596 ","suppressed","10,934 ","9,317 ","9,680 ","9,478 ","9,493 ","9,610 ","367.27 ","suppressed","1366.12 ","1579.85 ","682.94 ","391.43 ","1842.61 ","327.01 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","61.7% ","69.9% ","92.6% ","81.0% ","61.5% ","54.5% ","80.0% ","58.8% ","4.13% ","13.52% ","6.58% ","6.27% ","9.16% ","5.98% ","6.39% ","4.65% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","51.1% ","suppressed","suppressed","39.6% ","45.2% ","61.1% ","32.9%*","55.1% ","4.62% ","suppressed","suppressed","10.92% ","8.28% ","6.73% ","10.94%*","5.15% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.1% ","suppressed","0% ","suppressed","4.0%*","9.2% ","2.0%*","7.9% ","1.77% ","suppressed","0% ","suppressed","1.82%*","2.70% ","1.54%*","2.03% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.9%*","0% ","0% ","5.8%*","7.9%*","1.2%*","6.0%*","2.4%*","1.43%*","0% ","0% ","4.00%*","6.33%*","1.22%*","4.01%*","1.52%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.5% ","suppressed","0.9%*","8.7%*","25.7%*","33.3% ","7.5%*","29.5% ","4.22% ","suppressed","1.00%*","4.19%*","9.48%*","6.20% ","4.18%*","4.82% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","1.8%*","suppressed","suppressed","0.6%*","0.8%*","1.7%*","suppressed","1.4%*","0.63%*","suppressed","suppressed","0.60%*","0.64%*","0.77%*","suppressed","0.56%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","31.6% ","suppressed","suppressed","32.1% ","27.8% ","33.3% ","26.3%*","32.4% ","3.60% ","suppressed","suppressed","9.50% ","6.53% ","4.87% ","9.37%*","3.91% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","30.2% ","suppressed","suppressed","48.9% ","33.7% ","21.2% ","53.7% ","26.4% ","3.44% ","suppressed","suppressed","9.16% ","7.19% ","4.56% ","9.02% ","3.72% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","59.9% ","suppressed","suppressed","48.3% ","60.9% ","60.4% ","55.1% ","60.8% ","4.45% ","suppressed","suppressed","13.60% ","10.43% ","5.18% ","13.01% ","4.61% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","58.2% ","0% ","suppressed","44.6% ","52.2% ","70.9% ","19.5%*","64.6% ","5.70% ","0% ","suppressed","12.19% ","11.06% ","7.13% ","8.46%*","5.87% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.6%*","0% ","0% ","14.5%*","0.6%*","9.3% ","0% ","9.0%*","2.59%*","0% ","0% ","12.40%*","0.48%*","2.77% ","0% ","3.01%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.6%*","0% ","0% ","6.3%*","6.4%*","0.5%*","6.5%*","1.9%*","1.26%*","0% ","0% ","4.56%*","4.77%*","0.53%*","4.57%*","1.23%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.8% ","suppressed","suppressed","30.9%*","31.3%*","28.2% ","31.8%*","27.1% ","4.49% ","suppressed","suppressed","15.05%*","10.99%*","5.25% ","14.62%*","4.50% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","2.1%*","0% ","suppressed","0% ","1.0%*","1.5%*","6.7%*","1.2%*","1.00%*","0% ","suppressed","0% ","0.97%*","0.89%*","5.45%*","0.63%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","34.9% ","0% ","suppressed","21.5%*","31.8% ","42.8% ","10.7%*","39.3% ","4.81% ","0% ","suppressed","8.86%*","9.21% ","6.64% ","5.06%*","5.30% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","25.0% ","suppressed","suppressed","26.8%*","29.1% ","17.6% ","44.3% ","21.5% ","3.42% ","suppressed","suppressed","9.09%*","7.82% ","3.99% ","11.92% ","3.44% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","53.6% ","suppressed","suppressed","61.5% ","59.3% ","50.9% ","49.5% ","54.2% ","3.67% ","suppressed","suppressed","8.57% ","7.81% ","5.00% ","8.55% ","4.02% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","53 ","65 ","47 ","61 ","56 ","50 ","58 ","53 ","2.10 ","5.34 ","4.39 ","4.43 ","4.54 ","2.86 ","5.42 ","2.25 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.2% ","suppressed","suppressed","21.9% ","19.2% ","21.3% ","23.5% ","20.9% ","0.74% ","suppressed","suppressed","1.57% ","0.63% ","0.86% ","3.66% ","0.69% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","38.2% ","suppressed","suppressed","30.3% ","39.0% ","41.1% ","33.7% ","38.8% ","3.64% ","suppressed","suppressed","8.62% ","9.27% ","4.81% ","7.64% ","4.02% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.5%*","0% ","1.8%*","6.0%*","0.7%*","2.5%*","suppressed","2.4%*","1.00%*","0% ","1.86%*","3.54%*","0.62%*","1.40%*","suppressed","1.05%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","16.9% ","suppressed","suppressed","16.2%*","0.6%*","21.1%*","16.2%*","17.0% ","4.44% ","suppressed","suppressed","7.16%*","0.32%*","6.81%*","5.26%*","5.05% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","228 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","39.99 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","509 ","suppressed","suppressed","suppressed","suppressed","429 ","suppressed","439 ","96.26 ","suppressed","suppressed","suppressed","suppressed","74.99 ","suppressed","69.59 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.0% ","22.5% ","20.1% ","20.1% ","20.6% ","21.3% ","19.9% ","21.1% ","0.54% ","1.28% ","1.96% ","0.79% ","0.78% ","0.82% ","0.88% ","0.60% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","84.7% ","70.4% ","suppressed","81.7% ","97.5% ","84.0% ","74.3% ","86.2% ","3.39% ","11.79% ","suppressed","6.44% ","1.08% ","5.15% ","6.35% ","3.79% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","12.5% ","suppressed","0% ","2.7%*","21.7%*","13.5%*","0.8%*","14.3% ","3.72% ","suppressed","0% ","2.46%*","10.75%*","5.05%*","0.83%*","4.26% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","603*","suppressed","suppressed","suppressed","suppressed","187 ","suppressed","608*","337.17*","suppressed","suppressed","suppressed","suppressed","25.62 ","suppressed","339.75*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","60.2% ","76.0% ","83.4% ","70.2% ","61.4% ","55.2% ","71.2% ","58.6% ","3.70% ","10.19% ","7.24% ","7.78% ","9.31% ","5.15% ","6.86% ","4.13% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","78.4% ","81.5% ","78.7% ","79.9% ","85.3% ","75.8% ","80.5% ","78.0% ","4.47% ","10.33% ","9.08% ","6.73% ","4.67% ","6.86% ","5.58% ","5.07% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","89.2% ","suppressed","89.8% ","92.9% ","91.8% ","88.3% ","89.2% ","89.2% ","2.52% ","suppressed","9.83% ","4.68% ","5.50% ","3.54% ","4.86% ","2.82% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,301 ","suppressed","8,007 ","7,818 ","5,930 ","4,217 ","7,550 ","4,906 ","287.54 ","suppressed","945.53 ","920.64 ","885.65 ","229.60 ","878.97 ","272.68 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,291 ","suppressed","suppressed","15,199 ","11,306 ","7,505 ","suppressed","9,172 ","654.59 ","suppressed","suppressed","2195.50 ","2035.16 ","563.64 ","suppressed","678.93 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,954 ","suppressed","17,244 ","11,772 ","10,825 ","8,489 ","10,347 ","9,877 ","724.36 ","suppressed","3331.37 ","3218.89 ","1926.86 ","525.77 ","2797.58 ","674.91 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","4,397*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","2175.55*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","42.9% ","50.5% ","38.8% ","39.0% ","43.0% ","43.7% ","40.8% ","43.2% ","1.26% ","3.77% ","4.82% ","3.50% ","2.77% ","1.62% ","4.02% ","1.31% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,954 ","suppressed","13,847 ","12,533 ","11,672 ","10,038 ","12,814 ","10,661 ","543.63 ","suppressed","2418.98 ","1286.09 ","1140.12 ","720.29 ","1406.06 ","582.62 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","19,900 ","suppressed","suppressed","28,699 ","22,517 ","17,183 ","21,165 ","19,820 ","1146.90 ","suppressed","suppressed","2541.15 ","2381.17 ","1330.76 ","2735.89 ","1205.23 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","20,532 ","suppressed","suppressed","18,502*","22,073 ","20,336 ","17,742*","20,981 ","1486.61 ","suppressed","suppressed","5639.16*","2471.75 ","1595.56 ","5884.18*","1357.94 "

