"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","15,220 ","suppressed","suppressed","suppressed","14,289 ","15,322 ","suppressed","15,228 ","499.69 ","suppressed","suppressed","suppressed","2010.04 ","516.69 ","suppressed","500.38 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,217 ","suppressed","suppressed","5,090 ","5,374 ","4,003 ","3,552 ","4,317 ","234.24 ","suppressed","suppressed","868.15 ","802.70 ","238.71 ","855.14 ","227.53 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,237 ","suppressed","suppressed","5,094 ","6,175 ","suppressed","3,533 ","4,686 ","660.25 ","suppressed","suppressed","882.08 ","1331.77 ","suppressed","858.86 ","972.71 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,207 ","suppressed","suppressed","suppressed","4,384 ","4,190 ","suppressed","4,204 ","146.64 ","suppressed","suppressed","suppressed","562.78 ","155.20 ","suppressed","147.09 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.4% ","suppressed","suppressed","42.2% ","38.0% ","26.4% ","24.3% ","29.0% ","1.64% ","suppressed","suppressed","7.20% ","4.82% ","1.62% ","6.34% ","1.58% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","30.1% ","suppressed","suppressed","42.0% ","44.0% ","suppressed","24.1% ","34.2% ","4.90% ","suppressed","suppressed","7.25% ","7.36% ","suppressed","6.34% ","7.34% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","27.6% ","suppressed","suppressed","suppressed","30.7% ","27.3% ","suppressed","27.6% ","1.30% ","suppressed","suppressed","suppressed","3.33% ","1.40% ","suppressed","1.31% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","20.2% ","suppressed","suppressed","16.1% ","16.6% ","21.8% ","19.4% ","20.3% ","1.18% ","suppressed","suppressed","3.28% ","2.26% ","1.24% ","4.03% ","1.19% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.0%*","suppressed","suppressed","1.0%*","1.1%*","0% ","29.6%*","0.1%*","2.12%*","suppressed","suppressed","1.03%*","1.07%*","0% ","13.41%*","0.15%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","66.7% ","0% ","0% ","1.6%*","44.7% ","88.1% ","0.7%*","76.6% ","7.12% ","0% ","0% ","1.22%*","10.94% ","7.65% ","0.72%*","7.15% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","18.1% ","suppressed","suppressed","17.1% ","14.9% ","19.5% ","21.3% ","16.5% ","1.86% ","suppressed","suppressed","3.45% ","2.74% ","1.85% ","4.36% ","1.90% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","21.4% ","suppressed","suppressed","3.5%*","19.3% ","22.1% ","1.4%*","21.8% ","1.36% ","suppressed","suppressed","1.10%*","3.35% ","1.35% ","0.86%*","1.31% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","93.4% ","92.4% ","100% ","100% ","95.2% ","91.2% ","98.2% ","92.7% ","1.21% ","6.47% ","0% ","0% ","3.60% ","1.94% ","1.45% ","1.44% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,285 ","suppressed","3,297 ","2,523 ","2,398 ","2,120 ","2,450 ","2,253 ","158.38 ","suppressed","622.55 ","408.27 ","339.40 ","197.17 ","474.02 ","163.89 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,776 ","suppressed","suppressed","3,664 ","3,367 ","3,851 ","3,650 ","3,788 ","269.56 ","suppressed","suppressed","588.91 ","592.03 ","346.62 ","566.93 ","290.00 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","72.3% ","suppressed","70.9% ","90.5% ","68.6% ","70.1% ","72.3% ","72.3% ","4.32% ","suppressed","13.90% ","6.38% ","7.15% ","6.27% ","8.68% ","4.80% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","suppressed","suppressed","27 ","33 ","27 ","28 ","28 ","1.41 ","suppressed","suppressed","1.63 ","1.79 ","2.15 ","3.03 ","1.56 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.0% ","20% ","17.9% ","20% ","22.1% ","21.1% ","19.0% ","21.3% ","0.54% ","0.00% ","1.46% ","0.00% ","1.21% ","0.73% ","0.79% ","0.60% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","24.2% ","suppressed","suppressed","11.4%*","38.5% ","23.1% ","19.3%*","25.0% ","3.03% ","suppressed","suppressed","6.93%*","8.74% ","3.64% ","6.92%*","3.36% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","92.2% ","suppressed","98.9% ","99.4% ","95.0% ","90.7% ","90.5% ","92.5% ","1.30% ","suppressed","1.17% ","0.49% ","2.95% ","1.62% ","5.48% ","1.16% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","88.7% ","suppressed","100% ","95.8% ","91.1% ","88.7% ","80.0% ","89.4% ","2.04% ","suppressed","0% ","3.61% ","8.65% ","1.75% ","12.33% ","1.86% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,134 ","suppressed","5,475 ","5,078 ","4,983 ","5,176 ","4,879 ","5,180 ","233.53 ","suppressed","629.90 ","632.34 ","422.91 ","326.30 ","643.81 ","249.62 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,972 ","12,103 ","suppressed","9,801 ","10,117 ","9,836 ","10,698 ","9,917 ","345.38 ","73.76 ","suppressed","518.40 ","581.97 ","440.53 ","912.52 ","362.24 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","57.1% ","suppressed","74.7% ","61.3% ","45.3% ","57.5% ","55.2% ","57.5% ","5.27% ","suppressed","13.38% ","12.79% ","9.28% ","7.49% ","11.89% ","5.82% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","49.8% ","0% ","0% ","19.9%*","21.9%*","72.7% ","5.2%*","57.7% ","8.53% ","0% ","0% ","11.75%*","11.43%*","12.66% ","4.14%*","9.71% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","10.2% ","suppressed","0% ","8.7%*","15.2%*","9.1% ","14.9%*","9.3% ","2.01% ","suppressed","0% ","6.93%*","7.19%*","1.60% ","7.86%*","1.81% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","8.9%*","0% ","0% ","18.0%*","7.9%*","8.2%*","13.8%*","8.0%*","4.90%*","0% ","0% ","11.87%*","4.79%*","7.39%*","11.53%*","5.38%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","19.7% ","suppressed","suppressed","10.6%*","17.7%*","23.4% ","12.4%*","21.1% ","2.98% ","suppressed","suppressed","6.46%*","6.19%*","4.42% ","5.44%*","3.39% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","4.1%*","suppressed","suppressed","1.4%*","13.9%*","1.9%*","suppressed","4.2%*","1.44%*","suppressed","suppressed","1.51%*","7.01%*","0.82%*","suppressed","1.60%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","28.5% ","0% ","0% ","12.2%*","9.9%*","41.8% ","2.8%*","33.2% ","5.24% ","0% ","0% ","7.24%*","5.36%*","7.38% ","2.28%*","5.91% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","28.7% ","suppressed","74.7% ","49.1% ","35.4% ","15.7%*","52.3% ","24.3% ","5.83% ","suppressed","13.38% ","13.44% ","9.35% ","8.22%*","11.82% ","6.54% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","48.8% ","suppressed","suppressed","37.6%*","37.5%*","51.5% ","49.5% ","48.7% ","6.11% ","suppressed","suppressed","17.76%*","12.83%*","7.47% ","12.83% ","6.54% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","70.2% ","suppressed","0% ","suppressed","suppressed","81.8% ","suppressed","75.6% ","8.24% ","suppressed","0% ","suppressed","suppressed","9.06% ","suppressed","8.27% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","12.3% ","suppressed","0% ","suppressed","14.0%*","13.2% ","10.0%*","12.5% ","2.17% ","suppressed","0% ","suppressed","9.36%*","2.29% ","7.71%*","2.27% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","10.9%*","0% ","0% ","46.6%*","suppressed","9.5%*","suppressed","11.5%*","6.36%*","0% ","0% ","23.14%*","suppressed","7.92%*","suppressed","6.86%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","25.6% ","suppressed","suppressed","9.6%*","34.3%*","25.2% ","33.0%*","25.0% ","4.06% ","suppressed","suppressed","7.91%*","11.02%*","4.82% ","12.69%*","4.23% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","2.4%*","0% ","suppressed","suppressed","10.2%*","0.6%*","suppressed","2.2%*","1.00%*","0% ","suppressed","suppressed","6.02%*","0.35%*","suppressed","1.02%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","34.2% ","0% ","0% ","5.9%*","21.9%*","42.1% ","suppressed","36.8% ","6.41% ","0% ","0% ","4.45%*","12.74%*","7.68% ","suppressed","6.76% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","14.5% ","suppressed","suppressed","31.7%*","15.6%*","9.4%*","46.3% ","11.9%*","4.09% ","suppressed","suppressed","15.73%*","6.66%*","4.86%*","12.84% ","4.14%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","76.8% ","suppressed","78.4% ","94.6% ","63.2% ","77.6% ","75.9% ","76.9% ","4.23% ","suppressed","12.12% ","3.10% ","8.36% ","5.98% ","7.92% ","4.74% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","63 ","49 ","suppressed","42 ","51 ","72 ","45 ","66 ","3.18 ","4.73 ","suppressed","4.46 ","3.02 ","5.29 ","4.04 ","3.77 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.7% ","20% ","17.9% ","20% ","22.9% ","23.6% ","19.2% ","23.2% ","1.67% ","0% ","1.46% ","0.00% ","1.28% ","2.78% ","0.65% ","1.88% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","26.3% ","suppressed","suppressed","14.5%*","44.6% ","23.7% ","24.2%*","26.7% ","3.21% ","suppressed","suppressed","7.28%*","9.35% ","3.69% ","8.05%*","3.51% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.5%*","suppressed","suppressed","0% ","suppressed","suppressed","5.4%*","3.2%*","1.79%*","suppressed","suppressed","0% ","suppressed","suppressed","4.26%*","1.95%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","6.9%*","1.5%*","suppressed","16.4%*","6.6%*","3.2%*","23.0%*","4.3%*","2.15%*","1.50%*","suppressed","9.80%*","3.31%*","1.57%*","10.94%*","1.47%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","158 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","28.54 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,304 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","366.17 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.1% ","20.3% ","19.9% ","19.3% ","20.8% ","21.7% ","20.3% ","21.3% ","0.57% ","0.33% ","0.78% ","0.98% ","0.94% ","0.84% ","0.39% ","0.66% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","82.9% ","92.4% ","78.5% ","83.9% ","88.1% ","81.4% ","79.3% ","83.5% ","5.35% ","6.47% ","12.53% ","9.79% ","6.05% ","7.92% ","9.77% ","6.00% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","20.0% ","suppressed","suppressed","55.0% ","11.2%*","12.0% ","41.3% ","16.6% ","3.40% ","suppressed","suppressed","13.08% ","4.85%*","3.23% ","10.34% ","3.43% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","265 ","suppressed","suppressed","125 ","suppressed","suppressed","suppressed","244*","62.69 ","suppressed","suppressed","21.29 ","suppressed","suppressed","suppressed","80.75*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","54.6% ","suppressed","suppressed","55.6% ","43.7% ","56.6% ","47.9% ","55.7% ","5.34% ","suppressed","suppressed","11.29% ","8.28% ","7.51% ","9.95% ","5.93% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","72.6% ","suppressed","suppressed","60.8% ","78.1% ","73.4% ","63.7% ","74.0% ","7.30% ","suppressed","suppressed","12.93% ","7.75% ","10.83% ","11.22% ","8.33% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","88.9% ","suppressed","92.9% ","79.3% ","76.5% ","94.2% ","84.6% ","89.5% ","2.79% ","suppressed","6.12% ","11.20% ","9.21% ","2.84% ","6.26% ","3.05% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,885 ","suppressed","suppressed","5,929 ","4,820 ","4,584 ","6,515 ","4,671 ","383.00 ","suppressed","suppressed","1053.53 ","873.41 ","478.87 ","1150.71 ","392.25 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","7,859 ","suppressed","suppressed","8,787 ","7,138 ","7,841 ","suppressed","7,889 ","782.94 ","suppressed","suppressed","1659.72 ","1537.18 ","944.23 ","suppressed","813.99 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,807 ","suppressed","suppressed","suppressed","5,303 ","7,556 ","suppressed","7,379 ","634.16 ","suppressed","suppressed","suppressed","1030.67 ","670.17 ","suppressed","588.92 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","41.1% ","suppressed","48.4% ","41.3% ","36.0% ","42.1% ","43.3% ","40.9% ","1.49% ","suppressed","8.36% ","3.62% ","2.69% ","1.96% ","3.84% ","1.62% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,559 ","suppressed","suppressed","7,584 ","8,661 ","10,109 ","9,429 ","9,579 ","562.23 ","suppressed","suppressed","1243.98 ","1054.31 ","694.12 ","1112.68 ","626.06 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","19,456 ","suppressed","suppressed","12,954 ","16,099 ","20,083 ","19,507 ","19,448 ","1736.51 ","suppressed","suppressed","1691.50 ","3107.60 ","2114.42 ","3480.94 ","1936.41 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","17,623 ","suppressed","suppressed","13,272 ","13,200 ","17,944 ","suppressed","17,189 ","1629.43 ","suppressed","suppressed","1834.71 ","1068.01 ","1998.46 ","suppressed","1698.58 "

