"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","6,686 ","suppressed","suppressed","8,674 ","6,589 ","6,711 ","6,353 ","6,810 ","599.88 ","suppressed","suppressed","1496.75 ","925.81 ","872.68 ","1440.93 ","631.64 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,313 ","suppressed","suppressed","5,795 ","4,212 ","4,167 ","suppressed","4,308 ","345.22 ","suppressed","suppressed","436.39 ","341.03 ","541.27 ","suppressed","348.28 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.0% ","suppressed","suppressed","40.3% ","21.9% ","24.8% ","35.2% ","25.1% ","2.07% ","suppressed","suppressed","6.06% ","2.91% ","2.94% ","8.14% ","2.09% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","35.4% ","suppressed","suppressed","42.6% ","31.7% ","37.1% ","35.8% ","35.3% ","2.98% ","suppressed","suppressed","7.90% ","4.07% ","2.10% ","8.59% ","2.74% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","20.9% ","suppressed","suppressed","suppressed","17.9% ","21.2% ","suppressed","20.9% ","2.12% ","suppressed","suppressed","suppressed","2.10% ","3.18% ","suppressed","2.14% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.2% ","suppressed","12.1%*","15.5% ","19.6% ","18.9% ","9.4% ","19.0% ","1.08% ","suppressed","3.65%*","2.17% ","2.26% ","1.36% ","2.26% ","1.10% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","5.3%*","suppressed","suppressed","8.4%*","3.0%*","1.1%*","27.8%*","2.7%*","1.91%*","suppressed","suppressed","6.56%*","2.37%*","0.67%*","10.76%*","1.39%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","62.6% ","0% ","0% ","33.2%*","68.3% ","75.7% ","suppressed","69.5% ","6.22% ","0% ","0% ","14.11%*","11.08% ","8.58% ","suppressed","6.41% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","14.6% ","suppressed","13.2% ","15.9% ","15.5% ","18.6% ","10.4% ","17.1% ","1.45% ","suppressed","3.81% ","2.56% ","1.93% ","2.18% ","2.59% ","1.44% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.2% ","suppressed","0% ","suppressed","22.3% ","19.0% ","suppressed","20.0% ","1.41% ","suppressed","0% ","suppressed","3.11% ","1.64% ","suppressed","1.41% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","92.4% ","95.7% ","88.3% ","96.9% ","99.7% ","86.9% ","94.9% ","91.8% ","3.47% ","4.82% ","6.32% ","2.06% ","0.23% ","7.17% ","2.68% ","4.24% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,635 ","suppressed","2,970 ","3,410 ","2,482 ","1,647 ","4,217 ","2,189 ","307.99 ","suppressed","299.83 ","227.52 ","395.39 ","271.45 ","696.39 ","234.22 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,797 ","suppressed","6,011 ","6,028 ","5,495 ","3,261 ","6,270 ","4,390 ","432.57 ","suppressed","898.67 ","1034.36 ","1114.53 ","377.49 ","991.40 ","486.12 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","65.5% ","80.5% ","72.5% ","82.6% ","70.4% ","53.6% ","82.8% ","61.3% ","4.55% ","12.35% ","9.33% ","8.75% ","6.00% ","9.16% ","5.25% ","5.51% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","29 ","23 ","30 ","27 ","23 ","28 ","25 ","0.95 ","3.38 ","2.11 ","1.91 ","1.31 ","1.12 ","1.65 ","1.10 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","21.2% ","suppressed","suppressed","suppressed","21.0% ","20.6% ","24.5% ","20.7% ","0.79% ","suppressed","suppressed","suppressed","1.76% ","0.91% ","2.66% ","0.82% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","32.4% ","0.9%*","20.1%*","15.3%*","17.6% ","52.6% ","19.0%*","35.6% ","5.28% ","1.03%*","9.83%*","6.88%*","5.06% ","9.60% ","6.65%*","6.21% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","98.0% ","90.4% ","100% ","94.4% ","100% ","99.4% ","92.7% ","99.4% ","0.90% ","9.32% ","0% ","3.79% ","0% ","0.45% ","4.24% ","0.33% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","92.5% ","suppressed","77.4% ","93.3% ","97.6% ","97.9% ","77.4% ","96.9% ","2.29% ","suppressed","14.32% ","5.57% ","2.29% ","1.43% ","8.85% ","1.60% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,428 ","7,379 ","6,472 ","6,253 ","5,692 ","4,520 ","6,916 ","5,058 ","315.06 ","511.65 ","334.21 ","571.10 ","379.42 ","525.20 ","378.08 ","345.91 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","10,068 ","suppressed","13,469 ","13,293 ","10,497 ","8,252 ","13,757 ","9,231 ","538.61 ","suppressed","1380.54 ","780.32 ","942.84 ","671.53 ","645.61 ","555.64 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","59.8% ","94.1% ","80.1% ","89.8% ","59.1% ","39.6% ","86.3% ","52.8% ","6.50% ","5.54% ","9.00% ","4.26% ","9.85% ","9.46% ","5.19% ","7.29% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","38.3% ","suppressed","13.3%*","30.3%*","55.7% ","53.9% ","18.0%*","47.2% ","6.23% ","suppressed","9.79%*","10.44%*","11.93% ","10.86% ","7.25%*","7.33% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.4% ","0% ","6.4%*","7.6%*","10.1%*","11.9%*","5.1%*","10.6%*","2.71% ","0% ","5.88%*","3.39%*","6.74%*","4.67%*","2.88%*","3.34%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.1%*","suppressed","8.5%*","2.4%*","suppressed","0.0%*","5.8%*","1.1%*","0.93%*","suppressed","5.26%*","2.47%*","suppressed","0.01%*","3.10%*","0.86%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","21.8%*","suppressed","suppressed","0% ","21.4%*","36.4%*","2.7%*","27.0%*","6.77%*","suppressed","suppressed","0% ","8.74%*","12.36%*","1.66%*","8.12%*"
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.7%*","0% ","0% ","0.2%*","5.5%*","12.1%*","0.2%*","8.5%*","3.57%*","0% ","0% ","0.19%*","2.47%*","7.66%*","0.16%*","4.48%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.9% ","suppressed","10.7%*","27.2%*","32.9% ","21.3%*","15.5%*","24.9% ","4.29% ","suppressed","7.76%*","9.36%*","9.70% ","6.47%*","5.96%*","5.18% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","36.9% ","91.6% ","69.4% ","62.6% ","26.2% ","18.3%*","70.8% ","27.9% ","5.72% ","7.07% ","11.81% ","10.05% ","7.56% ","6.31%*","8.80% ","5.46% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","54.0% ","suppressed","suppressed","61.8%*","55.0% ","46.3% ","59.0% ","52.5% ","5.90% ","suppressed","suppressed","19.52%*","11.74% ","8.08% ","14.74% ","6.41% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","53.6% ","suppressed","suppressed","44.4%*","63.0% ","70.0% ","31.0%*","60.8% ","6.56% ","suppressed","suppressed","13.68%*","12.49% ","9.48% ","10.35%*","7.52% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","10.8%*","suppressed","suppressed","6.8%*","5.2%*","14.8%*","8.5%*","11.4%*","3.33%*","suppressed","suppressed","4.56%*","3.12%*","6.12%*","5.91%*","3.91%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.7%*","suppressed","suppressed","2.2%*","8.7%*","0.1%*","11.0%*","2.9%*","2.22%*","suppressed","suppressed","2.26%*","6.68%*","0.08%*","5.99%*","2.33%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.2% ","0% ","0% ","29.2%*","26.4%*","31.9% ","21.5%*","27.5% ","6.49% ","0% ","0% ","21.50%*","11.52%*","9.55% ","17.15%*","6.88% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","4.4%*","0% ","0% ","0% ","suppressed","6.9%*","0% ","5.7%*","2.05%*","0% ","0% ","0% ","suppressed","4.21%*","0% ","2.62%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","28.9% ","1.7%*","suppressed","27.4%*","34.6%*","32.4% ","18.3%*","31.9% ","5.01% ","1.75%*","suppressed","12.11%*","11.03%*","7.61% ","7.83%*","5.87% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","25.0% ","suppressed","suppressed","34.4%*","20.4%*","13.9%*","40.7% ","20.6% ","4.23% ","suppressed","suppressed","13.77%*","7.37%*","4.72%*","11.57% ","4.43% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","64.9% ","79.5% ","65.7% ","80.9% ","69.6% ","54.4% ","77.2% ","61.9% ","4.60% ","12.78% ","11.17% ","8.91% ","5.87% ","9.12% ","6.58% ","5.50% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","47 ","68 ","48 ","54 ","47 ","38 ","56 ","44 ","2.44 ","8.39 ","4.56 ","4.21 ","3.72 ","1.63 ","6.03 ","2.01 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","20.8% ","suppressed","suppressed","suppressed","21.2% ","20.0% ","24.7% ","20.2% ","0.88% ","suppressed","suppressed","suppressed","1.76% ","1.04% ","2.54% ","0.92% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","33.6% ","suppressed","21.6%*","15.6%*","17.5% ","54.6% ","21.4%*","36.6% ","5.41% ","suppressed","9.24%*","6.91%*","4.99% ","9.90% ","6.78%*","6.38% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.2%*","suppressed","0.9%*","3.7%*","7.8%*","0.4%*","suppressed","3.0%*","1.60%*","suppressed","0.91%*","2.33%*","5.99%*","0.29%*","suppressed","1.86%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","25.2% ","suppressed","19.5%*","40.3% ","22.0%*","16.8%*","36.1%*","22.6% ","4.37% ","suppressed","6.49%*","10.31% ","8.22%*","5.51%*","11.11%*","4.53% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","224 ","suppressed","suppressed","suppressed","191 ","suppressed","suppressed","suppressed","36.80 ","suppressed","suppressed","suppressed","12.71 ","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","717 ","suppressed","suppressed","1,188*","suppressed","suppressed","309*","874 ","185.44 ","suppressed","suppressed","463.40*","suppressed","suppressed","108.46*","227.35 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.9% ","suppressed","18.6% ","21.5% ","19.6% ","19.7% ","22.1% ","19.5% ","0.70% ","suppressed","2.51% ","2.37% ","1.61% ","0.83% ","1.88% ","0.74% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","65.7% ","suppressed","60.2% ","59.2% ","61.5% ","77.8% ","52.4% ","68.9% ","5.49% ","suppressed","10.49% ","10.44% ","11.14% ","8.79% ","9.93% ","6.25% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","13.5% ","suppressed","28.1%*","33.6% ","12.7%*","4.7%*","23.1% ","11.2%*","3.31% ","suppressed","9.48%*","9.95% ","9.08%*","2.42%*","6.41% ","3.86%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","565 ","suppressed","suppressed","370 ","suppressed","suppressed","397 ","649*","164.17 ","suppressed","suppressed","46.98 ","suppressed","suppressed","89.29 ","227.58*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","57.7% ","89.2% ","73.9% ","83.9% ","56.8% ","42.1% ","78.2% ","52.8% ","5.88% ","8.07% ","7.97% ","6.80% ","10.19% ","8.86% ","6.64% ","6.73% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","62.8% ","suppressed","29.5% ","42.8% ","50.8% ","80.1% ","47.4% ","66.5% ","5.05% ","suppressed","8.18% ","10.63% ","11.84% ","5.87% ","10.09% ","5.80% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","91.0% ","suppressed","83.9% ","83.4% ","93.3% ","93.4% ","77.0% ","93.5% ","3.30% ","suppressed","10.75% ","9.97% ","6.03% ","4.70% ","11.22% ","3.55% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,576 ","suppressed","4,092 ","8,026 ","5,676 ","3,014 ","suppressed","4,164 ","1369.88 ","suppressed","324.71 ","577.23 ","810.65 ","362.55 ","suppressed","455.76 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","7,718 ","suppressed","suppressed","16,079 ","9,554 ","6,222 ","suppressed","7,641 ","678.45 ","suppressed","suppressed","481.54 ","1931.85 ","481.86 ","suppressed","689.96 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,388 ","suppressed","suppressed","suppressed","9,198 ","7,187 ","suppressed","8,200 ","885.68 ","suppressed","suppressed","suppressed","2100.17 ","598.48 ","suppressed","722.49 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","997*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","377.13*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.8% ","suppressed","suppressed","suppressed","35.1% ","46.0% ","suppressed","43.3% ","3.48% ","suppressed","suppressed","suppressed","3.53% ","4.73% ","suppressed","3.67% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","8,812 ","suppressed","suppressed","9,858 ","10,596 ","8,157 ","9,466 ","8,707 ","784.91 ","suppressed","suppressed","1463.23 ","1426.02 ","1167.19 ","1236.45 ","894.66 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,212 ","suppressed","suppressed","suppressed","21,343 ","15,350 ","suppressed","16,920 ","1696.68 ","suppressed","suppressed","suppressed","2358.60 ","2003.98 ","suppressed","1717.44 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,691 ","suppressed","suppressed","27,212 ","18,672 ","15,940 ","28,175 ","16,721 ","1553.71 ","suppressed","suppressed","2564.76 ","3697.36 ","1506.48 ","1969.70 ","1471.89 "

