"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,577 ","suppressed","suppressed","5,673 ","4,508 ","4,222 ","4,432 ","4,593 ","240.03 ","suppressed","suppressed","783.60 ","551.03 ","266.49 ","797.50 ","250.87 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,958 ","suppressed","suppressed","4,906 ","5,336 ","suppressed","suppressed","5,083 ","549.39 ","suppressed","suppressed","915.82 ","970.20 ","suppressed","suppressed","585.26 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,488 ","suppressed","6,242 ","6,508 ","4,220 ","4,297 ","suppressed","4,515 ","278.15 ","suppressed","620.15 ","1017.35 ","725.69 ","273.16 ","suppressed","286.95 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.6% ","suppressed","suppressed","35.8% ","26.9% ","23.8% ","28.2% ","26.4% ","1.35% ","suppressed","suppressed","5.41% ","3.02% ","1.39% ","4.38% ","1.43% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","32.7% ","suppressed","suppressed","34.1% ","36.1% ","suppressed","29.4% ","34.7% ","3.22% ","suppressed","suppressed","5.51% ","5.42% ","suppressed","5.19% ","4.05% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","25.3% ","suppressed","suppressed","suppressed","24.2% ","24.1% ","suppressed","25.3% ","1.54% ","suppressed","suppressed","suppressed","3.66% ","1.40% ","suppressed","1.58% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","15.8% ","suppressed","7.8%*","18.5% ","14.2% ","17.9% ","9.3% ","17.1% ","0.93% ","suppressed","3.24%*","2.90% ","1.64% ","1.30% ","2.30% ","0.98% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.1%*","suppressed","0% ","8.4%*","9.7%*","1.5%*","12.5%*","3.2%*","1.98%*","suppressed","0% ","8.13%*","6.68%*","1.23%*","11.51%*","1.72%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","81.1% ","suppressed","suppressed","47.9%*","74.2% ","95.1% ","34.5%*","86.3% ","4.01% ","suppressed","suppressed","14.60%*","11.69% ","2.29% ","12.87%*","3.84% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","12.9% ","1.5%*","suppressed","26.5% ","12.6%*","suppressed","10.2%*","15.1% ","2.15% ","1.61%*","suppressed","4.61% ","4.30%*","suppressed","3.39%*","2.62% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","16.7% ","suppressed","suppressed","suppressed","14.9% ","18.3% ","8.1%*","17.5% ","1.00% ","suppressed","suppressed","suppressed","1.60% ","1.33% ","2.79%*","1.03% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","95.6% ","89.2% ","100% ","100% ","93.7% ","95.3% ","97.0% ","95.3% ","1.24% ","10.31% ","0% ","0% ","3.12% ","1.66% ","2.97% ","1.36% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,676 ","suppressed","2,760 ","3,392 ","2,485 ","2,228 ","3,714 ","2,407 ","188.52 ","suppressed","314.95 ","305.42 ","201.64 ","169.95 ","696.59 ","141.13 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,901 ","suppressed","suppressed","5,718 ","5,265 ","4,774 ","4,617 ","4,944 ","241.51 ","suppressed","suppressed","902.07 ","370.14 ","325.20 ","891.62 ","239.27 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","45.2% ","suppressed","24.7%*","62.0% ","32.3% ","51.6% ","40.6% ","46.1% ","3.88% ","suppressed","8.22%*","13.13% ","5.78% ","5.72% ","8.02% ","4.40% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","30 ","suppressed","suppressed","33 ","32 ","29 ","31 ","30 ","1.25 ","suppressed","suppressed","2.75 ","1.98 ","1.74 ","2.48 ","1.40 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","19.2% ","suppressed","27.8% ","20.3% ","19.5% ","18.4% ","22.7% ","18.7% ","0.97% ","suppressed","2.43% ","0.32% ","1.38% ","1.24% ","3.63% ","0.94% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","40.0% ","suppressed","35.0%*","16.7%*","42.7% ","46.7% ","26.6%*","42.8% ","3.88% ","suppressed","13.17%*","7.75%*","7.73% ","5.56% ","8.70%*","4.37% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","93.0% ","85.9% ","56.7%*","97.6% ","92.1% ","98.6% ","77.1% ","96.9% ","2.50% ","12.61% ","18.43%*","1.66% ","3.99% ","0.87% ","10.72% ","1.24% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","93.3% ","suppressed","suppressed","97.9% ","93.9% ","99.4% ","68.3% ","97.6% ","2.88% ","suppressed","suppressed","2.16% ","4.00% ","0.56% ","15.26% ","1.29% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,914 ","suppressed","5,121 ","5,840 ","4,934 ","4,632 ","5,458 ","4,807 ","146.87 ","suppressed","678.55 ","492.10 ","255.12 ","172.81 ","412.51 ","155.11 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,624 ","suppressed","suppressed","11,009 ","8,248 ","8,922 ","6,875 ","8,833 ","311.51 ","suppressed","suppressed","871.41 ","452.09 ","320.83 ","1490.57 ","266.92 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","69.2% ","suppressed","77.6% ","85.3% ","69.4% ","63.7% ","72.9% ","68.3% ","4.22% ","suppressed","11.47% ","6.40% ","7.30% ","6.50% ","8.92% ","4.76% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","46.2% ","suppressed","suppressed","10.7%*","49.2% ","68.4% ","11.9%*","55.2% ","5.21% ","suppressed","suppressed","5.75%*","9.95% ","6.92% ","6.28%*","5.92% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","5.0% ","suppressed","1.2%*","suppressed","4.2%*","6.6%*","2.2%*","5.7% ","1.27% ","suppressed","1.22%*","suppressed","2.05%*","2.18%*","1.38%*","1.55% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.8%*","0.8%*","7.4%*","0% ","8.9%*","2.5%*","suppressed","4.0%*","1.82%*","0.80%*","7.39%*","0% ","5.53%*","2.38%*","suppressed","2.14%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","19.3% ","suppressed","13.8%*","11.1%*","13.9%*","23.5% ","21.7%*","18.7% ","3.91% ","suppressed","8.64%*","5.66%*","4.51%*","6.55% ","8.31%*","4.44% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.7%*","0% ","0% ","0% ","3.7%*","suppressed","0% ","3.3%*","1.59%*","0% ","0% ","0% ","2.15%*","suppressed","0% ","1.99%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","32.0% ","suppressed","9.3%*","9.1%*","34.1% ","43.6% ","8.7%*","37.7% ","3.81% ","suppressed","6.22%*","4.79%*","8.19% ","5.63% ","4.51%*","4.47% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","37.2% ","suppressed","68.3% ","76.2% ","35.3% ","20.1% ","64.2% ","30.6% ","4.57% ","suppressed","13.38% ","8.38% ","7.40% ","5.20% ","9.78% ","4.85% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","69.5% ","suppressed","suppressed","71.5% ","77.0% ","72.2% ","43.5%*","73.9% ","4.72% ","suppressed","suppressed","11.74% ","6.57% ","6.16% ","14.30%*","4.51% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","56.9% ","suppressed","suppressed","suppressed","59.6% ","64.1% ","suppressed","60.3% ","6.61% ","suppressed","suppressed","suppressed","10.69% ","9.40% ","suppressed","7.01% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.1%*","suppressed","suppressed","0% ","suppressed","10.3%*","16.0%*","8.0%*","2.85%*","suppressed","suppressed","0% ","suppressed","3.41%*","12.79%*","2.44%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.4%*","0% ","2.2%*","0% ","suppressed","0% ","1.1%*","1.4%*","0.92%*","0% ","2.32%*","0% ","suppressed","0% ","1.06%*","1.06%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","15.8% ","suppressed","suppressed","suppressed","11.8%*","12.0%*","39.5%*","11.7% ","3.56% ","suppressed","suppressed","suppressed","5.02%*","3.88%*","14.61%*","2.97% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","suppressed","0% ","0% ","suppressed","2.5%*","5.5%*","0% ","suppressed","suppressed","0% ","0% ","suppressed","1.90%*","4.64%*","0% ","suppressed"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","39.5% ","0% ","suppressed","suppressed","45.9% ","46.3% ","9.8%*","44.6% ","4.90% ","0% ","suppressed","suppressed","9.23% ","6.75% ","4.97%*","5.33% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.9% ","suppressed","suppressed","suppressed","31.1% ","25.9% ","33.7%*","29.3% ","5.34% ","suppressed","suppressed","suppressed","8.57% ","7.74% ","13.53%*","5.82% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","44.2% ","suppressed","29.9%*","65.0% ","26.7% ","52.1% ","38.5% ","45.4% ","3.87% ","suppressed","9.16%*","13.25% ","5.81% ","5.75% ","7.03% ","4.46% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","55 ","suppressed","65 ","63 ","56 ","51 ","69 ","52 ","2.89 ","suppressed","8.67 ","7.21 ","3.87 ","3.95 ","5.96 ","3.17 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.4% ","suppressed","28.8% ","22.1% ","19.6% ","18.4% ","24.4% ","18.7% ","1.00% ","suppressed","2.41% ","1.77% ","1.44% ","1.24% ","3.64% ","0.97% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","39.7% ","suppressed","30.3%*","16.6%*","40.5% ","47.4% ","27.4%*","42.2% ","3.89% ","suppressed","13.52%*","7.92%*","7.70% ","5.59% ","8.68%*","4.37% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","0.9%*","0% ","0% ","1.3%*","2.5%*","0.2%*","1.0%*","0.8%*","0.44%*","0% ","0% ","1.38%*","1.72%*","0.23%*","1.01%*","0.48%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","5.1% ","suppressed","6.3%*","suppressed","7.6%*","2.5%*","11.4%*","3.8% ","1.20% ","suppressed","5.69%*","suppressed","2.82%*","0.88%*","5.28%*","0.97% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","907*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","834 ","330.58*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","143.25 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.6% ","suppressed","25.9% ","25.3% ","20.0% ","19.2% ","25.2% ","19.9% ","0.79% ","suppressed","2.55% ","1.76% ","0.94% ","1.09% ","1.84% ","0.85% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","81.3% ","suppressed","73.6% ","80.6% ","67.9% ","91.3% ","68.9% ","83.8% ","3.13% ","suppressed","12.23% ","9.43% ","7.88% ","2.86% ","8.17% ","3.33% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","5.5%*","1.9%*","0% ","0% ","7.9%*","6.9%*","0.5%*","6.5%*","2.46%*","1.97%*","0% ","0% ","4.84%*","4.15%*","0.53%*","2.97%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","105 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","4.93 ","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","68.6% ","suppressed","74.0% ","78.7% ","72.8% ","65.4% ","65.5% ","69.2% ","4.07% ","suppressed","11.60% ","7.23% ","6.75% ","6.24% ","9.27% ","4.52% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","73.6% ","suppressed","64.6% ","65.1% ","91.9% ","69.3% ","71.7% ","73.9% ","5.40% ","suppressed","9.50% ","13.09% ","3.25% ","9.07% ","6.99% ","6.35% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","98.1% ","92.0% ","91.2% ","100% ","96.6% ","99.8% ","94.6% ","98.7% ","0.83% ","8.10% ","8.69% ","0% ","1.96% ","0.14% ","3.72% ","0.66% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,472 ","suppressed","4,883 ","9,334 ","5,996 ","4,218 ","6,845 ","5,168 ","411.93 ","suppressed","624.67 ","1641.21 ","698.22 ","351.58 ","1134.63 ","415.89 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,773 ","suppressed","13,017 ","suppressed","11,555 ","7,553 ","10,246 ","9,701 ","859.85 ","suppressed","774.19 ","suppressed","1157.29 ","705.61 ","1965.22 ","940.70 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","10,696 ","suppressed","13,927 ","16,278 ","11,662 ","8,945 ","13,935 ","10,259 ","624.87 ","suppressed","1243.15 ","2725.87 ","1001.64 ","719.24 ","2208.51 ","619.84 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","44.5% ","47.5% ","suppressed","43.7% ","38.6% ","46.0% ","49.1% ","43.8% ","1.61% ","4.05% ","suppressed","2.72% ","1.69% ","2.21% ","6.03% ","1.56% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,937 ","suppressed","7,508 ","11,724 ","11,115 ","8,972 ","11,261 ","9,730 ","383.60 ","suppressed","994.64 ","1033.93 ","907.38 ","385.33 ","1179.47 ","397.35 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","18,674 ","suppressed","19,297 ","22,176 ","19,795 ","17,533 ","23,396 ","18,383 ","641.17 ","suppressed","1284.24 ","1994.46 ","1435.35 ","667.65 ","2459.09 ","650.11 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,132 ","suppressed","suppressed","20,205 ","19,321 ","17,484 ","17,325 ","18,212 ","749.05 ","suppressed","suppressed","1042.48 ","1527.42 ","850.34 ","3428.45 ","749.10 "

