"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","18,006 ","suppressed","17,111 ","17,579 ","15,061 ","19,813 ","16,815 ","18,239 ","521.75 ","suppressed","1348.26 ","1513.60 ","1048.70 ","723.00 ","939.96 ","603.72 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","17,984 ","suppressed","17,773 ","17,689 ","15,860 ","21,510 ","17,326 ","18,331 ","813.21 ","suppressed","1324.74 ","1825.55 ","1229.33 ","1507.74 ","933.53 ","1135.36 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","18,022 ","suppressed","suppressed","suppressed","14,050 ","19,357 ","suppressed","18,194 ","668.98 ","suppressed","suppressed","suppressed","1574.69 ","725.71 ","suppressed","690.43 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,915 ","suppressed","7,462 ","3,706 ","4,466 ","5,002 ","5,794 ","4,743 ","357.20 ","suppressed","915.32 ","936.52 ","367.97 ","578.46 ","824.98 ","383.77 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,999 ","suppressed","7,313 ","3,904 ","5,027 ","4,315 ","5,752 ","4,602 ","407.18 ","suppressed","962.12 ","1127.90 ","520.14 ","434.93 ","895.37 ","350.58 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,854 ","suppressed","suppressed","suppressed","3,756 ","5,186 ","suppressed","4,812 ","541.98 ","suppressed","suppressed","suppressed","419.73 ","735.77 ","suppressed","552.44 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","27.3% ","33.2% ","43.6% ","21.1% ","29.7% ","25.2% ","34.5% ","26.0% ","1.98% ","3.25% ","4.04% ","5.98% ","2.65% ","2.75% ","4.97% ","2.09% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","27.8% ","34.1% ","41.1% ","22.1%*","31.7% ","20.1% ","33.2% ","25.1% ","2.71% ","3.33% ","3.53% ","7.71%*","4.50% ","2.40% ","5.22% ","2.75% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.9% ","suppressed","suppressed","suppressed","26.7% ","26.8% ","suppressed","26.4% ","2.84% ","suppressed","suppressed","suppressed","1.95% ","3.53% ","suppressed","2.85% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","15.8% ","11.6%*","14.2% ","10.4% ","15.9% ","18.2% ","13.3% ","16.5% ","0.76% ","3.70%*","3.09% ","1.90% ","1.33% ","1.19% ","1.89% ","0.84% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.5%*","suppressed","suppressed","31.7%*","2.3%*","0.8%*","10.9%*","3.3%*","1.56%*","suppressed","suppressed","12.98%*","2.23%*","0.57%*","5.85%*","1.52%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","57.8% ","suppressed","suppressed","24.3%*","44.1% ","78.8% ","11.0%*","66.9% ","5.35% ","suppressed","suppressed","13.81%*","9.57% ","6.57% ","4.92%*","5.59% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","13.3% ","10.5%*","13.4% ","9.6% ","13.6% ","18.9% ","12.5% ","13.8% ","1.19% ","3.76%*","3.54% ","2.22% ","1.50% ","3.66% ","2.01% ","1.50% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.4% ","suppressed","suppressed","14.5% ","20.0% ","18.0% ","suppressed","18.2% ","0.98% ","suppressed","suppressed","0.64% ","1.93% ","1.16% ","suppressed","0.98% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","95.0% ","90.4% ","87.9% ","96.9% ","97.3% ","95.0% ","90.5% ","96.1% ","1.43% ","6.03% ","7.67% ","1.92% ","1.30% ","2.57% ","3.65% ","1.54% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,464 ","3,228 ","2,647 ","2,780 ","2,953 ","1,838 ","2,806 ","2,372 ","215.10 ","469.14 ","567.76 ","295.72 ","631.46 ","189.88 ","287.72 ","264.09 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,604 ","suppressed","suppressed","3,188 ","3,876 ","3,380 ","4,865 ","3,407 ","227.82 ","suppressed","suppressed","654.78 ","458.81 ","263.59 ","714.98 ","229.47 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","56.0% ","51.6% ","60.2% ","64.2% ","65.9% ","47.8% ","62.5% ","54.4% ","3.78% ","11.37% ","17.17% ","10.50% ","6.52% ","6.09% ","8.03% ","4.31% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","26 ","30 ","28 ","25 ","25 ","28 ","25 ","1.01 ","3.17 ","4.92 ","3.28 ","1.83 ","1.43 ","2.46 ","1.11 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.1% ","suppressed","suppressed","21.9% ","20.8% ","18.5% ","27.2% ","19.0% ","0.90% ","suppressed","suppressed","1.92% ","0.82% ","1.40% ","1.90% ","0.95% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","36.6% ","25.1%*","21.6%*","36.5% ","30.2% ","43.9% ","25.5% ","39.3% ","3.51% ","9.27%*","8.95%*","10.40% ","6.44% ","5.62% ","5.27% ","4.16% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","91.9% ","67.7% ","88.0% ","77.0% ","98.1% ","98.0% ","84.0% ","94.2% ","2.36% ","10.21% ","8.49% ","11.16% ","1.04% ","1.46% ","4.96% ","2.71% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","96.5% ","suppressed","95.1% ","94.2% ","99.4% ","97.1% ","90.4% ","97.5% ","1.19% ","suppressed","5.13% ","3.37% ","0.65% ","1.59% ","4.70% ","1.15% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,903 ","5,691 ","5,841 ","5,686 ","5,145 ","4,225 ","5,747 ","4,687 ","204.21 ","869.61 ","1153.66 ","427.73 ","284.79 ","333.75 ","542.29 ","221.27 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,463 ","suppressed","suppressed","9,378 ","10,283 ","7,090 ","12,165 ","7,926 ","405.36 ","suppressed","suppressed","713.55 ","651.36 ","404.98 ","1005.10 ","403.46 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","59.9% ","62.6% ","46.7%*","72.1% ","65.3% ","53.9% ","57.8% ","60.5% ","4.32% ","11.12% ","15.05%*","7.87% ","6.42% ","8.49% ","8.13% ","5.03% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","44.9% ","0% ","suppressed","33.5%*","45.5% ","66.0% ","7.3%*","55.2% ","7.07% ","0% ","suppressed","14.78%*","9.96% ","12.32% ","3.95%*","8.07% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.0% ","22.5%*","suppressed","11.1%*","3.9%*","5.9%*","10.3%*","6.0%*","1.82% ","9.65%*","suppressed","5.56%*","1.78%*","3.27%*","3.48%*","2.12%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.1%*","suppressed","6.2%*","1.6%*","9.6%*","0.7%*","suppressed","3.9%*","1.47%*","suppressed","5.37%*","1.19%*","4.62%*","0.67%*","suppressed","1.71%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","26.1% ","8.0%*","40.9%*","12.2%*","18.6% ","36.2% ","23.1%*","27.0% ","3.51% ","4.97%*","14.27%*","5.48%*","4.49% ","7.34% ","7.69%*","4.01% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.9%*","1.9%*","suppressed","suppressed","2.6%*","suppressed","suppressed","2.6%*","1.31%*","1.90%*","suppressed","suppressed","1.35%*","suppressed","suppressed","1.52%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","26.9% ","0% ","suppressed","24.1%*","29.7% ","35.6% ","4.2%*","33.4% ","5.17% ","0% ","suppressed","11.85%*","6.68% ","9.87% ","2.35%*","6.20% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","33.0% ","62.6% ","44.1%*","47.9% ","35.6% ","18.3%*","53.6% ","27.1% ","4.16% ","11.12% ","14.53%*","10.06% ","7.88% ","6.42%*","7.94% ","4.82% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","47.7% ","suppressed","suppressed","35.0%*","46.4% ","49.7% ","53.3% ","46.8% ","5.02% ","suppressed","suppressed","11.02%*","6.81% ","7.25% ","10.45% ","5.59% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","48.4% ","0% ","suppressed","suppressed","61.2% ","57.5% ","5.2%*","56.1% ","8.28% ","0% ","suppressed","suppressed","14.11% ","11.40% ","3.29%*","9.07% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","8.2%*","suppressed","suppressed","26.9%*","3.7%*","5.5%*","8.1%*","8.3%*","3.56%*","suppressed","suppressed","18.63%*","1.98%*","3.46%*","4.59%*","4.06%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.8%*","suppressed","suppressed","3.8%*","5.3%*","1.1%*","6.5%*","2.2%*","0.97%*","suppressed","suppressed","2.29%*","3.24%*","0.86%*","3.35%*","0.97%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","34.7% ","suppressed","suppressed","33.5%*","41.6% ","33.8% ","31.3%*","35.3% ","4.65% ","suppressed","suppressed","14.76%*","7.34% ","6.47% ","10.43%*","5.14% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","6.6%*","0% ","0% ","0.7%*","3.0%*","9.9%*","0.7%*","7.5%*","3.17%*","0% ","0% ","0.79%*","2.32%*","5.21%*","0.72%*","3.66%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","23.1% ","0% ","suppressed","1.5%*","28.4% ","28.6% ","2.8%*","26.2% ","5.00% ","0% ","suppressed","1.18%*","8.44% ","7.34% ","1.73%*","5.63% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","24.6% ","suppressed","suppressed","33.5%*","18.0%*","21.1% ","50.5% ","20.6% ","4.31% ","suppressed","suppressed","10.64%*","6.54%*","6.19% ","10.41% ","4.57% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","60.1% ","51.6% ","69.5% ","67.1% ","64.5% ","54.9% ","66.5% ","58.5% ","3.42% ","11.37% ","16.67% ","10.50% ","6.57% ","4.63% ","7.84% ","3.81% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","49 ","suppressed","suppressed","53 ","47 ","40 ","69 ","44 ","4.19 ","suppressed","suppressed","8.97 ","5.26 ","2.65 ","16.52 ","2.77 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.0% ","suppressed","27.9% ","24.6% ","21.6% ","18.4% ","29.4% ","19.7% ","1.03% ","suppressed","1.84% ","1.78% ","1.45% ","1.54% ","2.34% ","1.07% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","35.3% ","22.4%*","21.6%*","34.5%*","33.0% ","40.4% ","25.0% ","37.8% ","3.21% ","8.95%*","8.95%*","10.51%*","6.45% ","4.43% ","5.36% ","3.72% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","4.7%*","6.4%*","suppressed","6.0%*","2.1%*","5.7%*","7.0%*","4.2%*","1.49%*","4.98%*","suppressed","3.61%*","1.53%*","2.77%*","3.17%*","1.68%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","5.0% ","suppressed","5.1%*","11.3%*","4.8%*","3.4%*","3.9%*","5.3%*","1.42% ","suppressed","3.58%*","7.35%*","2.25%*","1.27%*","1.77%*","1.71%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","150 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","154 ","19.72 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","21.22 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","743*","suppressed","suppressed","suppressed","suppressed","254 ","suppressed","787*","380.28*","suppressed","suppressed","suppressed","suppressed","42.39 ","suppressed","439.30*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.2% ","26.3% ","29.9% ","23.8% ","21.2% ","18.4% ","27.3% ","19.8% ","0.71% ","2.22% ","2.12% ","1.28% ","0.85% ","1.32% ","1.30% ","0.80% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","88.9% ","84.4% ","82.5% ","89.6% ","92.7% ","88.1% ","85.0% ","89.8% ","2.11% ","6.91% ","8.51% ","4.39% ","2.46% ","3.81% ","4.32% ","2.38% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","4.0% ","15.0%*","14.1%*","10.1%*","0.6%*","1.1%*","14.7%*","1.4%*","1.16% ","9.54%*","7.62%*","4.87%*","0.39%*","0.79%*","4.77%*","0.74%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","421 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","80.15 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","55.0% ","56.6% ","47.0%*","62.3% ","60.0% ","51.2% ","54.7% ","55.1% ","4.18% ","11.13% ","15.39%*","9.29% ","6.00% ","7.45% ","8.01% ","4.82% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","87.6% ","57.3% ","95.6% ","80.6% ","86.2% ","92.8% ","78.8% ","89.7% ","2.30% ","11.37% ","3.68% ","6.86% ","3.81% ","3.44% ","5.15% ","2.55% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","72.4% ","90.1% ","76.8% ","79.4% ","83.3% ","62.8% ","80.6% ","70.6% ","4.06% ","9.40% ","16.60% ","8.33% ","6.44% ","5.74% ","8.80% ","4.52% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","6,353 ","suppressed","suppressed","7,671 ","6,332 ","5,161 ","7,666 ","5,985 ","568.55 ","suppressed","suppressed","1888.74 ","836.78 ","799.52 ","1432.33 ","626.43 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,025 ","suppressed","suppressed","suppressed","8,307 ","8,082 ","7,548 ","8,110 ","573.36 ","suppressed","suppressed","suppressed","1088.53 ","831.10 ","915.88 ","654.37 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","8,158 ","suppressed","suppressed","5,434*","8,699 ","7,955 ","10,882 ","7,661 ","789.51 ","suppressed","suppressed","1632.61*","1692.25 ","830.18 ","2371.20 ","779.71 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","248 ","suppressed","suppressed","suppressed","suppressed","258 ","suppressed","suppressed","41.72 ","suppressed","suppressed","suppressed","suppressed","22.57 ","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","214 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","10.17 ","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","44.2% ","39.6% ","53.8% ","48.0% ","44.5% ","41.7% ","51.6% ","42.6% ","1.15% ","5.48% ","6.59% ","4.04% ","1.57% ","1.47% ","3.86% ","1.09% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","8,709 ","suppressed","8,731 ","7,876 ","10,331 ","7,744 ","8,701 ","8,711 ","395.39 ","suppressed","737.49 ","694.18 ","847.26 ","514.07 ","616.06 ","469.60 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","15,271 ","suppressed","suppressed","13,742 ","17,326 ","14,311 ","15,990 ","15,156 ","788.71 ","suppressed","suppressed","1656.03 ","1642.04 ","1011.73 ","1579.35 ","868.89 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","15,291 ","suppressed","suppressed","13,517 ","18,419 ","14,269 ","17,032 ","15,053 ","986.58 ","suppressed","suppressed","2185.18 ","1802.44 ","1371.01 ","1497.38 ","1096.24 "

