"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","7,048 ","suppressed","suppressed","6,685 ","suppressed","6,591 ","7,687 ","6,671 ","713.46 ","suppressed","suppressed","1207.95 ","suppressed","830.15 ","1223.95 ","898.46 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,124 ","suppressed","suppressed","suppressed","4,422 ","3,935 ","suppressed","4,110 ","213.17 ","suppressed","suppressed","suppressed","359.27 ","236.76 ","suppressed","215.03 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","28.1% ","suppressed","51.6% ","37.7% ","25.7% ","23.7% ","40.8% ","26.2% ","2.47% ","suppressed","6.14% ","7.40% ","3.05% ","2.86% ","6.29% ","2.53% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","41.7% ","suppressed","suppressed","37.7% ","suppressed","suppressed","40.5% ","42.5% ","4.98% ","suppressed","suppressed","7.67% ","suppressed","suppressed","6.51% ","7.09% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","22.4% ","suppressed","suppressed","37.2% ","24.3% ","21.1% ","suppressed","22.2% ","1.63% ","suppressed","suppressed","1.93% ","3.06% ","1.79% ","suppressed","1.62% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","20.5% ","9.4%*","11.6% ","17.1% ","22.5% ","23.4% ","13.5% ","22.2% ","1.81% ","4.57%*","2.85% ","3.34% ","5.67% ","1.35% ","2.22% ","2.07% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.2%*","suppressed","suppressed","11.9%*","0.4%*","0% ","13.1%*","0.7%*","1.07%*","suppressed","suppressed","6.78%*","0.43%*","0% ","7.25%*","0.48%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","68.9% ","0% ","suppressed","suppressed","81.4% ","87.5% ","6.8%*","77.7% ","6.51% ","0% ","suppressed","suppressed","10.67% ","6.68% ","3.50%*","6.59% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","15.6% ","9.8%*","12.5% ","18.1% ","12.2% ","22.6% ","14.1% ","16.7% ","1.89% ","4.72%*","3.28% ","3.54% ","2.84% ","4.29% ","2.44% ","2.67% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","23.9% ","suppressed","suppressed","suppressed","27.8% ","23.5% ","suppressed","24.5% ","2.46% ","suppressed","suppressed","suppressed","7.10% ","1.44% ","suppressed","2.50% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","93.5% ","81.9% ","93.1% ","89.7% ","90.8% ","98.0% ","87.0% ","94.9% ","1.75% ","8.52% ","5.39% ","4.77% ","5.09% ","0.99% ","4.43% ","1.85% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,121 ","2,709 ","2,289 ","1,988 ","3,134 ","1,421 ","2,474 ","2,027 ","155.62 ","388.96 ","413.22 ","384.15 ","300.53 ","141.70 ","315.71 ","175.80 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,638 ","suppressed","suppressed","5,088 ","4,739 ","2,462 ","5,922 ","3,222 ","291.09 ","suppressed","suppressed","625.84 ","754.13 ","204.34 ","1100.26 ","259.92 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","61.4% ","61.0% ","91.9% ","80.6% ","57.9% ","52.3% ","76.8% ","57.9% ","4.28% ","10.30% ","4.44% ","6.74% ","11.86% ","5.41% ","4.87% ","5.18% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","29 ","35 ","35 ","35 ","25 ","25 ","36 ","26 ","1.21 ","1.89 ","1.91 ","2.23 ","2.01 ","1.47 ","1.51 ","1.32 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.9% ","suppressed","suppressed","19.1% ","20.8% ","20.3% ","24.6% ","20.4% ","0.71% ","suppressed","suppressed","1.53% ","1.13% ","0.95% ","3.02% ","0.70% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","32.6% ","24.9%*","5.3%*","19.3%*","40.4% ","37.8% ","19.5%*","35.6% ","4.25% ","11.44%*","3.33%*","7.63%*","10.44% ","5.96% ","6.39%*","5.00% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","95.1% ","98.6% ","92.0% ","95.7% ","89.9% ","98.5% ","97.0% ","94.6% ","1.58% ","1.48% ","4.33% ","3.22% ","4.97% ","0.82% ","1.43% ","2.00% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","96.2% ","94.2% ","85.7% ","93.0% ","95.8% ","98.4% ","93.2% ","96.8% ","1.28% ","5.90% ","9.82% ","5.99% ","2.52% ","0.86% ","4.01% ","1.30% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,085 ","5,697 ","7,249 ","5,521 ","5,456 ","4,166 ","6,456 ","4,673 ","211.93 ","526.23 ","721.23 ","508.65 ","370.81 ","270.62 ","363.31 ","232.93 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,803 ","suppressed","14,609 ","11,824 ","9,319 ","8,618 ","13,782 ","9,106 ","477.99 ","suppressed","1271.16 ","640.55 ","1126.51 ","504.67 ","1204.52 ","474.29 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","51.0% ","suppressed","45.9% ","43.1% ","70.6% ","41.4% ","50.6% ","51.2% ","4.35% ","suppressed","13.69% ","11.96% ","6.17% ","6.51% ","8.13% ","5.10% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","44.0% ","suppressed","0% ","28.7%*","46.6% ","61.2% ","30.3%*","47.9% ","5.93% ","suppressed","0% ","18.28%*","9.99% ","8.02% ","13.06%*","6.79% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","9.0%*","suppressed","0% ","8.8%*","1.7%*","16.3%*","7.5%*","9.5%*","3.41%*","suppressed","0% ","4.64%*","1.51%*","7.72%*","4.02%*","4.24%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.4%*","0% ","0% ","3.7%*","4.3%*","1.4%*","2.0%*","2.6%*","0.95%*","0% ","0% ","2.30%*","2.43%*","1.33%*","1.45%*","1.15%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","33.5% ","suppressed","37.3%*","41.7% ","20.6% ","37.5% ","31.4% ","34.1% ","3.73% ","suppressed","14.52%*","11.48% ","5.64% ","5.01% ","7.68% ","4.29% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","4.0%*","suppressed","16.8%*","2.7%*","2.7%*","3.4%*","8.6%*","2.7%*","1.25%*","suppressed","9.98%*","2.08%*","1.65%*","1.89%*","3.90%*","1.12%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.4% ","suppressed","0% ","12.4%*","32.9% ","25.4% ","15.3%*","24.5% ","3.60% ","suppressed","0% ","8.75%*","7.92% ","5.19% ","7.74%*","4.11% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","28.6% ","suppressed","45.9% ","30.7%*","37.7% ","16.1% ","35.3% ","26.6% ","3.86% ","suppressed","13.69% ","11.31%*","7.44% ","4.17% ","7.26% ","4.51% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","46.3% ","suppressed","suppressed","81.9% ","52.4% ","34.8% ","50.4% ","45.6% ","5.20% ","suppressed","suppressed","9.24% ","11.69% ","5.21% ","13.18% ","5.71% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","52.4% ","suppressed","0% ","22.3%*","47.9%*","79.2% ","32.8%*","56.3% ","8.98% ","suppressed","0% ","17.18%*","15.51%*","8.17% ","17.41%*","10.60% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","11.2%*","suppressed","suppressed","suppressed","2.4%*","10.8%*","29.8%*","7.8%*","4.05%*","suppressed","suppressed","suppressed","1.78%*","5.67%*","14.29%*","3.67%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.7%*","0% ","0% ","1.5%*","8.1%*","1.7%*","0% ","3.2%*","1.76%*","0% ","0% ","1.58%*","7.33%*","1.75%*","0% ","2.08%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","36.6% ","suppressed","suppressed","10.9%*","34.2%*","49.4% ","14.6%*","40.6% ","4.86% ","suppressed","suppressed","6.94%*","11.83%*","5.58% ","5.89%*","5.47% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.2%*","0% ","suppressed","suppressed","2.9%*","3.3%*","5.3%*","2.8%*","1.41%*","0% ","suppressed","suppressed","2.25%*","2.31%*","3.19%*","1.55%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","24.3% ","suppressed","0% ","18.2%*","25.1% ","27.6% ","16.5%*","25.7% ","4.06% ","suppressed","0% ","13.83%*","7.49% ","4.89% ","11.06%*","4.36% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","22.0% ","suppressed","suppressed","63.7% ","27.3%*","7.2%*","33.9% ","19.9%*","5.56% ","suppressed","suppressed","16.95% ","12.17%*","3.10%*","10.05% ","6.40%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","64.9% ","60.7% ","75.3% ","81.6% ","57.4% ","62.0% ","72.2% ","63.2% ","4.01% ","11.13% ","10.14% ","6.64% ","11.95% ","5.01% ","5.69% ","4.82% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","49 ","47 ","67 ","63 ","45 ","42 ","64 ","45 ","2.29 ","4.28 ","6.95 ","5.05 ","3.79 ","2.98 ","4.56 ","2.38 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","22.2% ","suppressed","suppressed","23.7% ","21.1% ","21.1% ","30.4% ","21.1% ","0.86% ","suppressed","suppressed","2.19% ","1.12% ","1.12% ","3.07% ","0.77% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","31.1% ","18.3%*","27.0%*","15.3%*","40.9% ","33.9% ","20.4% ","33.6% ","3.92% ","10.46%*","10.96%*","6.07%*","10.52% ","4.71% ","5.56% ","4.62% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","7.5%*","26.6%*","7.0%*","9.0%*","suppressed","6.3%*","17.3% ","5.3%*","2.68%*","10.39%*","6.79%*","4.14%*","suppressed","4.95%*","5.04% ","3.11%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","14.3% ","0% ","15.5%*","3.8%*","10.6%*","22.1% ","6.0%*","16.2% ","3.51% ","0% ","7.84%*","1.92%*","4.22%*","6.62% ","2.68%*","4.23% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","369 ","suppressed","suppressed","suppressed","974 ","199 ","320 ","suppressed","105.39 ","suppressed","suppressed","suppressed","32.06 ","1.87 ","42.60 ","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,240*","suppressed","suppressed","suppressed","suppressed","1,410*","suppressed","1,289*","622.84*","suppressed","suppressed","suppressed","suppressed","881.63*","suppressed","674.83*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.6% ","28.4% ","26.3% ","22.7% ","19.3% ","19.1% ","25.4% ","19.7% ","0.57% ","2.81% ","2.91% ","1.41% ","0.90% ","0.77% ","1.47% ","0.59% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","80.8% ","54.0% ","81.1% ","81.5% ","76.7% ","86.4% ","67.4% ","83.9% ","3.77% ","12.42% ","9.21% ","7.25% ","7.30% ","6.42% ","7.02% ","4.28% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","16.1% ","12.3%*","21.2%*","7.6%*","17.2%*","18.7%*","12.3%*","17.0% ","3.45% ","7.24%*","9.29%*","3.68%*","6.22%*","6.42%*","4.05%*","4.16% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","223 ","suppressed","suppressed","suppressed","suppressed","156 ","375 ","197 ","36.68 ","suppressed","suppressed","suppressed","suppressed","30.65 ","47.77 ","39.25 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","49.2% ","54.9% ","45.3% ","50.8% ","66.9% ","38.5% ","51.0% ","48.8% ","4.30% ","12.18% ","12.10% ","10.73% ","7.89% ","5.90% ","7.09% ","5.03% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","85.8% ","68.1% ","85.4% ","94.1% ","88.8% ","83.3% ","81.9% ","86.7% ","3.57% ","11.38% ","8.59% ","2.52% ","5.11% ","6.91% ","5.02% ","4.26% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","88.3% ","83.4% ","89.9% ","87.1% ","80.0% ","94.2% ","83.3% ","89.4% ","4.98% ","10.57% ","6.34% ","5.07% ","16.20% ","3.23% ","5.47% ","5.98% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,716 ","suppressed","4,826 ","4,472 ","6,465 ","3,694 ","4,790 ","4,696 ","347.38 ","suppressed","828.77 ","919.72 ","839.40 ","215.77 ","499.26 ","420.38 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,523 ","suppressed","suppressed","11,816*","12,482 ","6,157 ","10,817 ","8,251 ","988.47 ","suppressed","suppressed","4215.21*","2462.65 ","538.78 ","2087.59 ","1075.71 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,694 ","suppressed","suppressed","12,441 ","12,663 ","6,735 ","17,155 ","8,653 ","943.92 ","suppressed","suppressed","1898.67 ","2334.46 ","667.34 ","2590.66 ","915.25 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","469 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","34.02 ","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","1,511*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1,563*","793.09*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","827.62*"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","39.2% ","40.5% ","38.6% ","47.2% ","35.5% ","38.2% ","39.1% ","39.3% ","1.92% ","7.90% ","3.78% ","4.17% ","5.44% ","1.33% ","2.99% ","2.22% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,628 ","9,815 ","14,918 ","11,511 ","11,299 ","9,104 ","12,149 ","10,117 ","451.82 ","1909.02 ","2175.46 ","1373.48 ","803.00 ","409.90 ","1360.73 ","391.24 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","20,856 ","suppressed","suppressed","30,326 ","23,281 ","18,072 ","28,882 ","19,612 ","1117.54 ","suppressed","suppressed","4170.51 ","3203.01 ","1100.59 ","4701.95 ","1110.19 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","22,470 ","suppressed","32,208 ","32,280 ","25,688 ","18,297 ","29,470 ","21,729 ","1845.40 ","suppressed","4401.57 ","5416.69 ","4448.90 ","915.36 ","2772.85 ","2042.13 "

