"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","22.7% ","suppressed","suppressed","suppressed","20.1%*","23.2% ","suppressed","22.7% ","1.67% ","suppressed","suppressed","suppressed","8.86%*","1.30% ","suppressed","1.70% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","17,433 ","suppressed","21,687 ","17,535 ","17,577 ","17,466 ","17,221 ","17,458 ","550.56 ","suppressed","2751.98 ","1542.19 ","1212.93 ","621.38 ","2598.91 ","535.08 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","16,127 ","suppressed","20,952 ","17,559 ","16,421 ","15,576 ","16,318 ","16,048 ","1078.78 ","suppressed","2936.24 ","1751.42 ","1047.71 ","1344.29 ","2844.30 ","964.29 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","17,996 ","suppressed","suppressed","suppressed","18,404 ","17,829 ","suppressed","17,896 ","572.96 ","suppressed","suppressed","suppressed","1523.83 ","625.07 ","suppressed","578.85 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,714 ","suppressed","suppressed","7,895 ","5,890 ","4,277 ","4,395 ","4,751 ","308.83 ","suppressed","suppressed","1098.12 ","1036.40 ","313.47 ","1000.90 ","326.37 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,467 ","suppressed","suppressed","7,694 ","7,805 ","3,722*","4,920 ","5,696 ","925.35 ","suppressed","suppressed","1256.37 ","1550.19 ","1216.62*","1107.95 ","1271.40 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,389 ","suppressed","suppressed","9,215 ","4,520 ","4,384 ","suppressed","4,457 ","259.83 ","suppressed","suppressed","434.53 ","995.22 ","256.95 ","suppressed","260.36 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","27.0% ","suppressed","suppressed","45.0% ","33.5% ","24.5% ","25.5% ","27.2% ","1.66% ","suppressed","suppressed","5.80% ","6.93% ","1.53% ","5.95% ","1.73% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","33.9% ","suppressed","suppressed","43.8% ","47.5% ","23.9% ","30.1% ","35.5% ","4.59% ","suppressed","suppressed","6.62% ","7.29% ","5.93% ","6.45% ","6.18% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","24.4% ","suppressed","suppressed","53.0% ","24.6% ","24.6% ","suppressed","24.9% ","1.57% ","suppressed","suppressed","3.54% ","6.74% ","1.47% ","suppressed","1.58% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.1% ","suppressed","13.7% ","13.8% ","13.9% ","18.6% ","14.4% ","17.5% ","0.84% ","suppressed","2.70% ","2.45% ","1.98% ","0.94% ","3.21% ","0.84% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","7.3% ","suppressed","suppressed","7.9%*","8.7%*","3.1%*","31.7%*","4.5%*","2.17% ","suppressed","suppressed","5.64%*","7.11%*","1.76%*","11.63%*","1.96%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","69.9% ","suppressed","suppressed","13.2%*","58.3% ","83.9% ","14.4%*","76.3% ","5.86% ","suppressed","suppressed","9.12%*","12.14% ","8.13% ","9.14%*","6.40% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","14.6% ","suppressed","13.9% ","13.6% ","11.8% ","16.8% ","14.3% ","14.7% ","1.70% ","suppressed","2.94% ","2.50% ","2.06% ","3.04% ","3.49% ","1.91% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.6% ","suppressed","suppressed","suppressed","16.0% ","19.1% ","suppressed","18.7% ","0.94% ","suppressed","suppressed","suppressed","3.21% ","0.95% ","suppressed","0.94% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","91.7% ","84.5% ","90.5% ","91.5% ","89.3% ","92.9% ","90.6% ","91.8% ","2.27% ","9.64% ","4.86% ","4.70% ","3.51% ","3.27% ","3.55% ","2.54% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,121 ","suppressed","3,334 ","2,995 ","2,925 ","1,676 ","2,620 ","2,046 ","117.30 ","suppressed","504.49 ","326.64 ","230.69 ","136.13 ","309.91 ","127.57 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,973 ","3,045 ","suppressed","4,928 ","4,106 ","3,754 ","4,811 ","3,861 ","299.00 ","241.34 ","suppressed","746.66 ","1221.03 ","336.73 ","670.72 ","327.55 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","59.3% ","suppressed","61.5% ","67.8% ","45.1% ","62.4% ","58.7% ","59.4% ","3.31% ","suppressed","11.85% ","7.93% ","7.98% ","4.21% ","7.54% ","3.63% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","26 ","24 ","29 ","31 ","25 ","26 ","26 ","0.98 ","5.09 ","2.89 ","2.65 ","2.39 ","1.20 ","2.11 ","1.07 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.4% ","suppressed","suppressed","suppressed","19.2% ","20.0% ","20.0% ","20.4% ","0.92% ","suppressed","suppressed","suppressed","1.07% ","1.23% ","2.27% ","0.99% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","28.8% ","suppressed","32.3%*","14.7%*","33.8% ","29.2% ","20.3%*","29.9% ","3.08% ","suppressed","11.65%*","6.29%*","9.47% ","3.64% ","6.53%*","3.38% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","93.6% ","suppressed","95.3% ","79.7% ","96.4% ","95.9% ","83.7% ","95.1% ","1.67% ","suppressed","2.90% ","8.73% ","1.82% ","1.95% ","6.24% ","1.63% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.1% ","suppressed","95.0% ","53.8% ","86.8% ","97.2% ","72.5% ","93.5% ","2.64% ","suppressed","5.03% ","15.14% ","7.83% ","1.67% ","12.21% ","2.31% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,943 ","4,721 ","6,322 ","5,341 ","5,591 ","4,555 ","5,833 ","4,824 ","169.39 ","826.59 ","532.45 ","463.67 ","358.52 ","228.57 ","382.83 ","187.07 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,589 ","suppressed","10,929 ","10,752 ","9,209 ","9,389 ","11,607 ","9,385 ","476.62 ","suppressed","1388.92 ","969.13 ","1899.21 ","495.75 ","1020.69 ","513.19 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","54.2% ","suppressed","65.4% ","66.2% ","75.2% ","45.1% ","58.4% ","53.5% ","4.39% ","suppressed","9.38% ","8.35% ","6.44% ","6.54% ","7.37% ","4.95% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","46.3% ","0% ","0% ","24.9%*","33.8%*","66.7% ","suppressed","53.3% ","4.85% ","0% ","0% ","9.36%*","12.08%*","5.39% ","suppressed","5.34% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","13.6% ","0% ","0.6%*","13.7%*","8.4%*","17.4% ","5.7%*","14.8% ","2.82% ","0% ","0.63%*","6.30%*","3.06%*","4.33% ","3.36%*","3.20% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.3%*","suppressed","suppressed","suppressed","0.0%*","1.2%*","3.1%*","1.1%*","0.43%*","suppressed","suppressed","suppressed","0.05%*","0.50%*","1.80%*","0.42%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","27.1% ","suppressed","21.9%*","14.7%*","11.5%*","34.1% ","22.3%*","27.8% ","3.05% ","suppressed","8.55%*","6.08%*","5.46%*","4.40% ","6.71%*","3.38% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","3.8%*","suppressed","9.4%*","1.5%*","4.8%*","2.2%*","10.5%*","2.8%*","1.24%*","suppressed","6.38%*","1.22%*","2.40%*","1.29%*","5.83%*","1.08%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","25.1% ","0% ","0% ","16.5%*","25.4%*","30.1% ","2.2%*","28.5% ","3.65% ","0% ","0% ","6.60%*","9.55%*","4.86% ","1.71%*","4.11% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.1% ","suppressed","65.4% ","49.8% ","49.8% ","15.0% ","56.1% ","25.0% ","3.13% ","suppressed","9.38% ","8.68% ","9.65% ","3.36% ","7.30% ","3.46% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","49.8% ","suppressed","suppressed","48.1% ","47.9%*","50.1% ","48.4% ","50.0% ","5.67% ","suppressed","suppressed","14.30% ","18.67%*","6.69% ","10.33% ","6.26% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","59.2% ","suppressed","0% ","suppressed","39.1% ","70.8% ","13.5%*","65.0% ","5.52% ","suppressed","0% ","suppressed","11.37% ","7.87% ","8.85%*","6.18% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","15.2% ","0% ","0% ","29.0%*","8.6%*","16.7%*","17.2%*","14.9% ","4.03% ","0% ","0% ","15.60%*","4.69%*","5.29%*","11.96%*","4.26% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.0%*","0% ","0% ","suppressed","0% ","0.9%*","suppressed","0.7%*","0.48%*","0% ","0% ","suppressed","0% ","0.44%*","suppressed","0.34%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","30.7% ","suppressed","suppressed","18.0%*","37.5%*","30.3% ","22.9%*","31.8% ","5.17% ","suppressed","suppressed","9.96%*","23.06%*","4.56% ","9.21%*","5.70% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.2%*","0% ","suppressed","0% ","6.0%*","1.9%*","8.3%*","2.6%*","1.10%*","0% ","suppressed","0% ","3.40%*","0.84%*","6.45%*","0.84%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","29.5% ","suppressed","0% ","23.1%*","18.7%*","35.5% ","6.5%*","32.5% ","4.13% ","suppressed","0% ","10.47%*","9.70%*","4.97% ","4.64%*","4.59% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","20.3% ","suppressed","suppressed","25.1%*","29.2%*","14.6%*","41.9% ","17.5% ","3.76% ","suppressed","suppressed","7.93%*","11.90%*","4.99%*","9.49% ","4.13% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","64.2% ","87.3% ","68.1% ","70.9% ","58.9% ","63.4% ","71.0% ","63.2% ","3.34% ","7.17% ","9.21% ","7.74% ","9.59% ","4.14% ","6.23% ","3.70% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","53 ","45 ","77 ","55 ","53 ","51 ","64 ","51 ","2.38 ","7.62 ","9.27 ","6.83 ","4.30 ","3.24 ","5.60 ","2.59 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.3% ","suppressed","suppressed","suppressed","18.9% ","21.2% ","23.9% ","21.2% ","0.92% ","suppressed","suppressed","suppressed","1.04% ","1.10% ","4.05% ","0.94% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","29.9% ","suppressed","22.2%*","12.0%*","33.7% ","33.0% ","13.7%*","32.1% ","3.24% ","suppressed","7.97%*","5.46%*","9.51% ","4.03% ","4.18%*","3.62% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","10.9% ","suppressed","11.5%*","11.5%*","1.4%*","13.5%*","10.7%*","11.0%*","2.94% ","suppressed","6.68%*","4.89%*","0.99%*","4.46%*","3.77%*","3.31%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","16.2% ","suppressed","29.0%*","40.2% ","18.6% ","10.2%*","30.5% ","14.2% ","2.60% ","suppressed","9.68%*","8.45% ","4.85% ","3.19%*","6.46% ","2.77% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","225 ","suppressed","suppressed","suppressed","suppressed","187 ","suppressed","196 ","22.51 ","suppressed","suppressed","suppressed","suppressed","23.01 ","suppressed","20.54 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","765 ","suppressed","285 ","765*","344 ","1,148*","376 ","883*","213.25 ","suppressed","44.51 ","370.17*","72.51 ","432.50*","60.04 ","266.70*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.6% ","suppressed","26.2% ","24.7% ","23.7% ","18.9% ","23.4% ","20.3% ","0.76% ","suppressed","3.80% ","2.02% ","1.30% ","1.00% ","2.33% ","0.80% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","75.1% ","suppressed","65.9% ","46.9% ","84.1% ","78.1% ","55.9% ","77.8% ","3.58% ","suppressed","10.83% ","8.83% ","4.72% ","5.03% ","7.55% ","3.91% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","6.4% ","suppressed","0% ","2.3%*","2.7%*","8.4% ","suppressed","6.8% ","1.50% ","suppressed","0% ","1.39%*","1.72%*","2.26% ","suppressed","1.67% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","266 ","suppressed","suppressed","suppressed","222 ","240 ","suppressed","241 ","58.76 ","suppressed","suppressed","suppressed","18.01 ","68.05 ","suppressed","61.73 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","51.2% ","suppressed","62.8% ","59.7% ","68.3% ","44.9% ","53.6% ","50.8% ","4.55% ","suppressed","9.67% ","8.70% ","9.40% ","6.53% ","6.49% ","5.12% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","65.4% ","suppressed","78.4% ","51.7% ","49.7% ","71.2% ","63.7% ","65.7% ","4.06% ","suppressed","10.01% ","9.56% ","9.92% ","5.24% ","7.41% ","4.51% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","90.9% ","suppressed","93.0% ","83.6% ","86.2% ","92.4% ","92.7% ","90.6% ","3.30% ","suppressed","5.02% ","10.67% ","6.61% ","4.39% ","4.01% ","3.71% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,892 ","suppressed","9,340 ","6,837 ","6,178 ","4,242 ","6,627 ","4,622 ","335.59 ","suppressed","2772.26 ","1318.33 ","711.28 ","320.91 ","1666.66 ","296.27 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,004 ","suppressed","suppressed","suppressed","10,223 ","8,846 ","suppressed","9,153 ","533.27 ","suppressed","suppressed","suppressed","1368.45 ","626.96 ","suppressed","551.52 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","10,304 ","suppressed","suppressed","suppressed","9,144 ","10,288 ","12,147 ","10,068 ","881.01 ","suppressed","suppressed","suppressed","1365.29 ","1071.38 ","2807.65 ","927.34 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","888 ","suppressed","suppressed","330 ","suppressed","suppressed","suppressed","1,134 ","193.15 ","suppressed","suppressed","16.47 ","suppressed","suppressed","suppressed","279.36 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","43.5% ","suppressed","46.0% ","41.4% ","40.3% ","44.1% ","45.5% ","43.2% ","1.28% ","suppressed","3.67% ","2.70% ","2.44% ","1.57% ","2.82% ","1.41% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,324 ","suppressed","11,129 ","10,655 ","9,544 ","8,916 ","10,811 ","9,102 ","375.99 ","suppressed","1307.16 ","972.94 ","1306.09 ","404.96 ","995.21 ","404.97 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,753 ","suppressed","suppressed","21,618 ","17,428 ","17,310 ","19,730 ","17,538 ","1008.86 ","suppressed","suppressed","3184.32 ","3369.53 ","1110.30 ","2845.88 ","1067.69 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,798 ","suppressed","21,495 ","25,301 ","15,471 ","18,793 ","22,407 ","18,415 ","1281.14 ","suppressed","3869.75 ","4857.69 ","3692.81 ","1067.01 ","3326.36 ","1328.95 "

